player_name,team,position_group,functional_role,final_player_rating,global_rank,position_rank,role_rank,team_rank,RankingStatus,GKRankingStatus,primary_global_rank,primary_goalkeeper_rank,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,vaep_total,vaep_offense,vaep_defense,total_touches,xt_total,xa_sum,events_with_360_context,role_has_360_rate,mean_defenders_within_3,mean_defenders_within_5,mean_nearest_defender_distance,mean_defensive_density,mean_defenders_behind_ball,vaep_off_p90,vaep_def_p90,vaep_total_p90,vaep_per_touch,xt_p90,xa_p90,raw_final_player_rating,rating_minutes_reliability,player_evaluation_score,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,distribution_under_pressure,pass_receipt_x,pass_receipt_y,playstyle_cluster,spatial_point_count,final_third_share,Functional role,completeness_score,kmeans_functional_role,role_refinement_applied,role_refinement_reason,pressures_p90,counterpressures_p90,recoveries_p90,post_pressure_recoveries_p90,blocks_p90,aerial_wins_p90,aerial_events_p90,goals_p90,box_passes_p90,tackles_p90,progressive_receptions_p90,dangerous_zone_receptions_p90,pressure_resistance,role_off_scaled,role_def_scaled,role_adjusted_value,role_off_weight,role_def_weight,role_weight_source,legacy_raw_final_player_rating,legacy_final_player_rating,legacy_team_rank,vaep_off_scaled,vaep_def_scaled,vaep_component,vaep_90_missing,vaep_per_touch_missing,xt_90_missing,role_adjusted_value_missing,completeness_score_missing,off_ball_score_missing,global_rank_eligible,post_shot_xg_proxy,goal_allowed,shot_on_target_faced,penalty_faced,high_leverage_shots_on_target,high_leverage_saves,penalties_faced,penalties_saved,cross_opportunities,claims,sweeper_actions,pressured_passes,completed_pressured_passes,goals_prevented_proxy,goals_prevented_proxy_p90,save_rate,high_leverage_save_pct,claims_p90,cross_stopping_rate,sweeper_actions_p90,penalty_save_rate_shrunk,goalkeeper_raw_rating,goalkeeper_feature_coverage,goalkeeper_rating_reliability,goalkeeper_rank,open_play_xt_p90,set_piece_xt_p90,progressive_receptions,dangerous_zone_receptions,pressure_events,forced_rushed_actions,post_pressure_recoveries,forced_rushed_action_rate,occupancy_entropy,convex_hull_area,average_spatial_x,average_spatial_y,final_third_occupancy,zone14_share,half_space_share,wide_corridor_share,spatial_observation_count,kde_00_00,kde_00_01,kde_00_02,kde_00_03,kde_00_04,kde_00_05,kde_00_06,kde_00_07,kde_01_00,kde_01_01,kde_01_02,kde_01_03,kde_01_04,kde_01_05,kde_01_06,kde_01_07,kde_02_00,kde_02_01,kde_02_02,kde_02_03,kde_02_04,kde_02_05,kde_02_06,kde_02_07,kde_03_00,kde_03_01,kde_03_02,kde_03_03,kde_03_04,kde_03_05,kde_03_06,kde_03_07,kde_04_00,kde_04_01,kde_04_02,kde_04_03,kde_04_04,kde_04_05,kde_04_06,kde_04_07,kde_05_00,kde_05_01,kde_05_02,kde_05_03,kde_05_04,kde_05_05,kde_05_06,kde_05_07,kde_06_00,kde_06_01,kde_06_02,kde_06_03,kde_06_04,kde_06_05,kde_06_06,kde_06_07,kde_07_00,kde_07_01,kde_07_02,kde_07_03,kde_07_04,kde_07_05,kde_07_06,kde_07_07,kde_08_00,kde_08_01,kde_08_02,kde_08_03,kde_08_04,kde_08_05,kde_08_06,kde_08_07,kde_09_00,kde_09_01,kde_09_02,kde_09_03,kde_09_04,kde_09_05,kde_09_06,kde_09_07,kde_10_00,kde_10_01,kde_10_02,kde_10_03,kde_10_04,kde_10_05,kde_10_06,kde_10_07,kde_11_00,kde_11_01,kde_11_02,kde_11_03,kde_11_04,kde_11_05,kde_11_06,kde_11_07,network_pagerank,network_betweenness,network_eigenvector,network_closeness,network_entropy,network_completed_passes_per_match,network_matches,build_up_involvement_ratio,build_up_eligible_possessions,xd_total,xd_actions,xd_mean_action_threat,xd90,xd90_pct,sb360_coverage,sb360_observations,mean_defenders_within_3m,mean_defenders_within_5m,mean_nearest_defender_m,mean_passing_lane_availability,packing_index_mean,mean_space_received,actor_shape_deviation_m,movement_into_available_space_rate,shape_maintenance_score,defensive_positioning_score,progression_score,progression_score_evidence_count,progression_score_coverage,creation_score,creation_score_evidence_count,creation_score_coverage,finishing_score,finishing_score_evidence_count,finishing_score_coverage,pressing_score,pressing_score_evidence_count,pressing_score_coverage,defensive_score,defensive_score_evidence_count,defensive_score_coverage,ball_security_score,ball_security_score_evidence_count,ball_security_score_coverage,aerial_score,aerial_score_evidence_count,aerial_score_coverage,average_receiving_x,average_receiving_x_available,average_receiving_y,average_receiving_y_available,average_passing_x,average_passing_x_available,average_passing_y,average_passing_y_available,final_third_involvement,final_third_involvement_available,half_space_occupation,half_space_occupation_available,wide_corridor_occupation,wide_corridor_occupation_available,zone14_occupation,zone14_occupation_available,role_cluster,probabilistic_role,role_entropy,role_max_probability,role_probability_01,role_probability_02,role_probability_03,role_probability_04,role_probability_05,role_probability_06,role_probability_07,role_probability_08,role_probability_09,role_probability_10,role_probability_11,role_probability_12,role_probability_13,role_probability_14,role_probability_15,role_probability_16,role_probabilities,attacking_off_ball_score,defensive_off_ball_score,attacking_off_ball_evidence,defensive_off_ball_evidence,off_ball_raw,off_ball_evidence,off_ball_score,off_ball_score_observed,off_ball_reliability,off_ball_feature_coverage,minutes_bucket
Lionel Andrés Messi Cuccittini,Argentina,Attacking Midfield/Wing,Progressive Winger,0.7738668800393582,1.0,1,1,1,Ranked (300+ min),,1.0,,5503,1459,15,5,527.7926213313835,348.8641794944994,4,25,391,1664.8000000000002,1,306,33,7,5,36,15,4,32,11,9,0,0,19,733.9,2713.7000000000003,371,89,56,89,30,34,26,339,11,8,110,359,7.598649225,Lionel Andrés Messi Cuccittini,Right Wing,0.3333333333333333,10.914293500476903,3.678975337239406,4.16950538220466,6.867420629513558,4.414770404687287,0.1226325112413135,10.914293500476903,2.330017713584957,0.8584275786891947,0.0,13.489576236544488,0.9318414365036108,0.2666666666666666,0.8247978436657682,45.22058823529412,40.294117647058826,59.19117647058824,5.151101054543688,4.745914859369805,0.4051861951738829,1361,1.287870686184924,2.445524903,1553,0.8828074694140373,0.4529540481400437,0.9839766933721776,8.184988348962506,0.0502752863045184,5.773488710852148,0.5820034573419846,0.0496890006344862,0.6316924579764708,0.0037847913699806,0.1579348164009308,0.2999008601580596,0.9168799036600552,0.6199003294197144,0.7738668800393582,77.21024258760107,47.97681940700809,0.2237196765498652,0.2021563342318059,0.8666666666666667,74.51611570247934,50.682644628099176,2,2130,0.4516431924882629,Progressive Winger,0.8653520394542501,Progressive Winger,False,KMEANS_ROLE_RETAINED,10.914293500476903,4.046872870963346,3.678975337239406,0.9810600899305084,0.4905300449652541,0.6131625562065677,1.839487668619703,1.1036926011718218,3.065812781032838,0.4905300449652541,14.59326883771631,12.631148657855292,0.9442896935933148,0.942542906830161,1.0,0.9511614708056368,0.85,0.15,functional_role,0.3485686296794157,0.2832002233375635,1.0,0.9976700106057668,0.8099943118560241,0.9695186557933052,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.074821760351417,0.0831130560495138,119,103,89.0,17.0,8.0,0.1910112359550561,8.55254713838341,8379.7348005,75.72634366925064,49.90561563307493,0.4534883720930232,0.146640826873385,0.2390180878552971,0.2228682170542635,1548.0,6.905904565811805e-08,0.0004762704100965,0.00106830892649,3.424630666115146e-06,8.465050108058183e-06,0.0005206200499931,8.694941264577978e-05,0.0001576892953182,4.750771935559285e-07,0.0001219316563059,0.0005357362720479,0.0005181344518727,2.2375231483863418e-05,0.0004713394032802,0.0004036015541033,0.0017155158291568,0.0005156111435163,0.0002445455208111,0.0017453115668028,0.0023834682015978,0.001626114806412,0.0014823727929828,0.0019120014131756,0.0025422106794908,0.0020739801849719,0.0003850259812307,0.0019833523041693,0.004552725985551,0.0071545105492261,0.0095783208308539,0.0076553465943283,0.00367120593855,0.0007029132049701,0.0030867834461457,0.0031504097572336,0.0073123164368614,0.0131985284592683,0.013703495453417,0.0159691603449004,0.0052996622521149,0.0001448043246256,0.0031823691622125,0.0079633483828133,0.017371167236143,0.0215866728297608,0.0194108727127118,0.0315185453433194,0.0186509565830336,0.0005769298155088,0.0045561242361288,0.0124603738912064,0.0214724779444301,0.0279459513426466,0.0313726582276444,0.0284131517053594,0.0199137197982292,0.0021208455714076,0.0039852488520793,0.0092192255695096,0.0149847762966638,0.0294559172122133,0.0443014641286362,0.0338096409379546,0.0324086697535936,0.003178973267538,0.0049156216048599,0.011527557885893,0.0229201811376327,0.0286367322910708,0.0452583634059973,0.0350250309687884,0.0229987802390988,0.0019739992367968,0.0051961471386173,0.009473070745117,0.0283355339051444,0.0263158908557828,0.0290155034674621,0.0270221619863688,0.0093201625756865,0.0053091518156549,0.0043778181317678,0.0122068345006306,0.020320681213709,0.017643779346963,0.0122434841396046,0.0089047270108977,0.0093567241436842,0.0119254959773535,0.0018606432532745,0.0056557526166645,0.0040543599819367,0.0049371873424949,0.0042583538658553,0.0026971224238275,0.0082679815076007,0.1001854785923769,0.1465092447235304,0.3304593631229032,3.480094563896646,0.907060007833053,43.71428571428572,7,0.7037037037037037,324.0,25.60607638888889,143,0.3990554584304584,3.1401374506063497,0.16,0.8840952994204765,1373,0.607428987618354,1.1726147123088129,7.3095954655169635,0.8267217791717273,0.9337217771303714,0.4905432755102399,15.933527574592324,0.3835616438356164,0.7433628318584071,0.7433628318584071,0.775837147675259,7,1.0,0.8284991568296796,5,0.8333333333333334,0.97442383361439,3,0.75,0.393754549076107,5,0.8333333333333334,0.4206215369790412,7,1.0,0.6048354108746183,5,0.8333333333333334,0.3709949409780775,3,1.0,74.51611570247934,True,50.682644628099176,True,77.21024258760107,True,47.97681940700809,True,0.4516431924882629,True,0.2390180878552971,True,0.2228682170542635,True,0.146640826873385,True,1,Pressing/Finishing Attacker,0.0295816527963914,0.9845291982672384,0.0149936318012567,0.9845291982672384,1.4441332619836504e-20,3.231413215970887e-23,8.928856597558423e-19,3.202998722353764e-18,9.23576657593938e-25,4.049221947835435e-07,6.28376533506762e-10,0.0004691483459182,8.897912883546694e-08,7.526482802878422e-06,2.113542831909759e-19,5.729363007849603e-10,1.0217977405080368e-15,1.4722899478345357e-13,"{""role_01"": 0.01499363180125678, ""role_02"": 0.9845291982672383, ""role_03"": 1.4441332619836504e-20, ""role_04"": 3.231413215970887e-23, ""role_05"": 8.928856597558423e-19, ""role_06"": 3.2029987223537637e-18, ""role_07"": 9.235766575939379e-25, ""role_08"": 4.049221947835435e-07, ""role_09"": 6.28376533506762e-10, ""role_10"": 0.00046914834591825494, ""role_11"": 8.897912883546694e-08, ""role_12"": 7.526482802878422e-06, ""role_13"": 2.113542831909759e-19, ""role_14"": 5.729363007849604e-10, ""role_15"": 1.0217977405080368e-15, ""role_16"": 1.4722899478345357e-13}",0.5417369308600337,0.5078645975296957,8,6,0.5248007641948647,14,0.5234809503574627,True,0.8235294117647058,1.0,"[300, inf)"
Jamal Musiala,Germany,Attacking Midfield/Wing,Hybrid Playmaker / Roaming Creator,0.669358426581791,2.0,2,1,1,Ranked (180–299 min),,,,39565,563,5,1,243.8084344245877,88.6108844073795,7,9,160,881.8000000000001,0,94,17,2,3,33,6,1,2,1,0,3,3,7,274.06666666666666,519.9,117,40,30,17,18,11,22,157,1,3,48,174,1.152516099,Jamal Musiala,Center Attacking Midfield,0.2,14.120651909511068,5.910970566772075,3.612259790805157,9.851617611286793,10.83677937241547,0.0,5.582583313062515,2.298710775966918,0.6567745074191195,0.9851617611286791,15.762588178058866,0.3784715966066651,0.1666666666666666,0.8034188034188035,35.147058823529406,60.147058823529406,89.26470588235294,2.7955270235979697,2.849426285843947,-0.0538992622459773,510,0.4797851017226018,0.7125440987,601,0.8985024958402662,0.5074074074074074,1.0888888888888888,8.138939252400641,0.0235178525229124,4.012962962962963,0.9357152726561246,-0.0176998307059278,0.9180154419501968,0.0054814255364666,0.157555311925447,0.2339903997190464,0.8807247145141344,0.3785102660896787,0.669358426581791,83.43504273504273,30.009401709401708,0.0769230769230769,0.1623931623931624,0.6842105263157895,80.89268292682927,28.27560975609756,2,827,0.6070133010882709,Hybrid Playmaker / Roaming Creator,0.7492128230375634,Progressive Winger,True,HIGH_CREATION_PRESSING_COMPLETENESS,13.135490148382388,5.582583313062515,5.910970566772075,0.9851617611286791,2.298710775966918,0.3283872537095597,1.6419362685477985,0.0,2.9554852833860377,0.3283872537095597,25.614205789345657,20.688396983702265,0.9022988505747126,0.8936530060042114,0.7324223951829788,0.8694684143810265,0.85,0.15,probabilistic_role,0.4921632110211277,0.2960387042465824,1.0,1.0,0.3509956882329528,0.9026493532349428,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.114429715201353,0.0431255967240939,78,63,40.0,14.0,3.0,0.35,8.486140524965405,6784.494999999999,82.77666666666667,29.120833333333334,0.63,0.1416666666666666,0.2566666666666666,0.2533333333333333,600.0,8.772327199568715e-05,3.6252772712440574e-05,0.0008173589411212,0.000113838944308,0.0,0.0,0.0,0.0,0.0012009856109009,0.0006303445846749,0.0022535035973556,0.000534004462669,6.783922627831007e-06,4.717408673612281e-05,8.039178720206391e-07,0.0,0.0012564231772561,0.0035561938368623,0.0054860166770802,0.0025627339559778,0.0001859793946646,0.0013057745028865,3.130401245056599e-05,3.27055093857579e-07,0.011609664941261,0.0111515756687768,0.0042919410825643,0.0024667929873188,0.0010529526168671,0.0027564986359104,0.0020684710186113,0.0002773607532688,0.0163828583135724,0.0185578602920161,0.0033001054222534,0.003515036422863,0.002162684844552,0.0043709445471225,0.0067638590727473,0.0012111098275736,0.0197760283967673,0.0171935652720551,0.0067611736070098,0.0052463869639561,0.0050365969075405,0.0056439291844842,0.0058249684229754,0.0001018582750079,0.0115988874150137,0.013897511560773,0.0126959870671084,0.0169238537949482,0.0090009634139396,0.0109351661095423,0.0072197543090528,0.0029097252739353,0.0155496068223485,0.0202625055606458,0.0312065248582035,0.0179227403188798,0.0069806390342385,0.0047033716701052,0.007180481645401,0.0070568570802283,0.0319799435702141,0.035066594818091,0.0418575463611483,0.018459565354311,0.0091377833080306,0.0133246789567709,0.0042849421920083,0.0049401259625041,0.0250085740581932,0.0435188403899262,0.0750306598230687,0.0316767778459981,0.0202353786002511,0.0188003631600832,0.0066003353495106,0.0041299025631241,0.012250586260366,0.0267998490691495,0.0519089053800859,0.025029852390904,0.0266652889501628,0.0137970734149802,0.0041382718989238,0.0044567387756136,0.0033365929448178,0.0151696922087902,0.0190288917075881,0.0095317677620024,0.0075269383156186,0.0064380187537873,0.0056243941032833,0.0105627996140041,0.0849288317398883,0.1158730158730158,0.2746599437348958,2.739820942275949,0.9471022005505322,31.33333333333333,3,0.609375,128.0,13.607395833333332,78,0.3611378205128205,4.46849534784724,0.38,0.8985024958402662,540,0.7333333333333333,1.2814814814814814,7.292831127239758,0.8495151704008019,0.7537037037037037,0.4574953645419283,16.50435440868849,0.3493150684931507,0.7079646017699115,0.7079646017699115,0.6302095880510722,7,1.0,0.7177065767284991,5,0.8333333333333334,0.7464867903316469,3,0.75,0.6104334464549406,5,0.8333333333333334,0.5511924837388581,7,1.0,0.5187072717743038,5,0.8333333333333334,0.2953906689151208,3,1.0,80.89268292682927,True,28.27560975609756,True,83.43504273504273,True,30.009401709401708,True,0.6070133010882709,True,0.2566666666666666,True,0.2533333333333333,True,0.1416666666666666,True,0,Finishing/Aerial Forward,0.2807583670103027,0.5389232624692544,0.5389232624692544,0.0003796226872418,5.069905957910678e-23,2.874027750044576e-26,2.9423215433195276e-15,3.887787545099175e-23,1.128007956323893e-27,0.0004181627223358,0.4404062720562702,3.118499777815235e-07,1.0324431208912988e-10,0.0198723681116739,2.2112036659789344e-20,5.4872922484743365e-17,1.3278337025840194e-20,2.579695745620666e-18,"{""role_01"": 0.5389232624692544, ""role_02"": 0.00037962268724185433, ""role_03"": 5.069905957910678e-23, ""role_04"": 2.874027750044576e-26, ""role_05"": 2.9423215433195273e-15, ""role_06"": 3.887787545099175e-23, ""role_07"": 1.128007956323893e-27, ""role_08"": 0.00041816272233586275, ""role_09"": 0.44040627205627025, ""role_10"": 3.118499777815235e-07, ""role_11"": 1.0324431208912989e-10, ""role_12"": 0.019872368111673953, ""role_13"": 2.2112036659789344e-20, ""role_14"": 5.487292248474337e-17, ""role_15"": 1.3278337025840194e-20, ""role_16"": 2.579695745620666e-18}",0.5447934232715008,0.6406506938557894,8,6,0.5927220585636451,14,0.5794161339552819,True,0.8235294117647058,1.0,"[180, 300)"
Neymar da Silva Santos Junior,Brazil,Attacking Midfield/Wing,Progressive Winger,0.648411449280198,4.0,3,3,1,Ranked (180–299 min),,,,4320,596,5,1,221.20933893259203,72.13739710047777,6,11,169,723.0999999999999,0,123,9,2,2,21,4,0,16,4,2,0,0,4,281.4833333333333,1090.4,156,24,27,30,13,12,10,130,1,0,52,146,2.1292579170000003,Neymar da Silva Santos Junior,Center Attacking Midfield,0.2,7.673633726093906,4.1565516016342,3.836816863046953,8.632837941855644,6.7144295103321685,0.0,9.592042157617383,1.2789389543489844,0.6394694771744922,0.0,16.6262064065368,0.6807977234768193,0.0,0.7884615384615384,35.147058823529406,22.058823529411764,68.97058823529412,2.0183491789066466,1.899150185228791,0.1191989936778554,568,0.4702652383670972,0.366456198,641,0.8923556942277691,0.3846153846153846,0.8601398601398601,8.603047877524114,0.0218488453099398,5.2377622377622375,0.6072242880120475,0.0381120590834519,0.6453363470954995,0.0035534316530046,0.1503601330559728,0.1171687766712061,0.8207211687198597,0.384811684021053,0.648411449280198,76.84615384615384,24.262820512820515,0.25,0.1474358974358974,0.782608695652174,74.01675392670157,24.96544502617801,2,886,0.4334085778781038,Progressive Winger,0.8370847126720984,Progressive Winger,False,KMEANS_ROLE_RETAINED,7.673633726093908,2.877612647285216,4.156551601634201,0.3197347385872461,1.918408431523477,0.3197347385872461,1.5986736929362309,0.6394694771744923,3.517082124459708,0.0,23.02090117828173,14.068328497838833,0.8904109589041096,0.8637946582925248,0.7501157479744894,0.8467428217448194,0.85,0.15,functional_role,0.3538062296548457,0.2447858697600262,1.0,0.811206191447861,0.6430867015212285,0.7859882679588661,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.067915794153268,0.0824443389027047,72,44,24.0,5.0,1.0,0.2083333333333333,8.423741937915079,7586.152000499998,74.27678996865204,24.526956112852663,0.4545454545454545,0.0987460815047022,0.2993730407523511,0.3322884012539185,638.0,0.00853276962854,0.0003993961178782,0.0,0.0,0.0,0.0,0.0,0.0,0.010074850244221,0.0004602516891814,0.0001323752042463,1.050368077413082e-05,9.309577634805064e-05,6.805523044562082e-06,0.0,0.0,0.0088402587789853,0.0049403068195252,0.0022827586817034,0.0006104820112592,0.0012735648434345,0.0001056206293106,0.0001523307738776,5.8352150706264986e-05,0.0141376749689396,0.015214364304392,0.0096035273713912,0.0028632761928945,8.674478776395981e-05,0.0003559582200723,0.0057113239555739,0.0022730872513097,0.0167312584371194,0.0210980248776766,0.0150567951320078,0.0083203480128635,0.0021808155641023,0.0006384556239423,0.0030533941372971,0.0006353024893883,0.0160006994500748,0.0212711559099439,0.0239834518216696,0.0104740578639158,0.0025866827016766,0.0030837330691281,0.0030661700055096,0.0009004447200052,0.0252380348377083,0.0357962278761804,0.0303267318293889,0.0207491771474427,0.0090579169010625,0.011740273334004,0.0014880188332925,2.2490668825904256e-05,0.0372401417801993,0.0686905358845202,0.0350362668509365,0.0140632858833239,0.0121304570649706,0.0119627815789224,0.0060310542824496,0.0012129360140943,0.0288347860960547,0.062274942007955,0.0369130940800597,0.0178799467052472,0.0254009109454636,0.0191952576135802,0.0121875559538044,0.0040662385705828,0.0243458105471134,0.0289931921970696,0.0296710423543283,0.010029440574703,0.0119119764998125,0.0064642466788592,0.0049227292642181,0.000625272179817,0.0145022733427515,0.0089471676776307,0.019953827845387,0.0136012616783007,0.0098262217357282,0.0021844031251509,0.0005220491326482,0.0027820424823274,0.0121013927751676,0.0004743460788525,0.0096282506858171,0.0063200653929114,0.0102867752052243,0.0007567178884609,0.0003781723434872,0.0059317901524657,0.0964587655792121,0.1349206349206349,0.3274973200821149,3.0495733488435963,0.8823483713007464,41.0,3,0.7426470588235294,136.0,8.233402777777778,47,0.3770316193853428,2.6325048848362846,0.05,0.8923556942277691,572,0.5244755244755245,1.0262237762237765,7.645632123345719,0.8703665220401582,0.8216783216783217,0.4872330441764903,17.25482424368084,0.3785310734463277,0.6371681415929203,0.6371681415929203,0.8371476752589738,7,1.0,0.7949409780775717,5,0.8333333333333334,0.950815064643058,3,0.75,0.2466041053259011,5,0.8333333333333334,0.3919537460852806,7,1.0,0.4299086185679777,5,0.8333333333333334,0.288645306351883,3,1.0,74.01675392670157,True,24.96544502617801,True,76.84615384615384,True,24.262820512820515,True,0.4334085778781038,True,0.2993730407523511,True,0.3322884012539185,True,0.0987460815047022,True,11,Pressing/Secure Attacker,0.00817020005798,0.997076962351722,0.0014458046032595,0.0001739768542655,4.9901404170690085e-20,2.382284726217692e-26,5.764265253806903e-10,2.4590829387917438e-21,1.5801774795644164e-26,3.2269768074860754e-10,0.0012801306109209,2.312468007625121e-05,6.130258265664445e-13,0.997076962351722,1.8452451463245453e-14,8.613498271889606e-16,9.214379392596413e-20,3.1184711839063523e-18,"{""role_01"": 0.001445804603259557, ""role_02"": 0.0001739768542655795, ""role_03"": 4.9901404170690085e-20, ""role_04"": 2.382284726217692e-26, ""role_05"": 5.764265253806904e-10, ""role_06"": 2.459082938791744e-21, ""role_07"": 1.5801774795644164e-26, ""role_08"": 3.2269768074860754e-10, ""role_09"": 0.0012801306109209356, ""role_10"": 2.3124680076251215e-05, ""role_11"": 6.130258265664445e-13, ""role_12"": 0.997076962351722, ""role_13"": 1.8452451463245453e-14, ""role_14"": 8.613498271889606e-16, ""role_15"": 9.214379392596413e-20, ""role_16"": 3.118471183906352e-18}",0.6238406408094436,0.3770885813072784,8,6,0.500464611058361,14,0.5034394124803421,True,0.8235294117647058,1.0,"[180, 300)"
