player_id,x_bin,y_bin,point_count,standard_event_points,freeze_frame_points,density
3377,8,5,12,4,8,0.02040816326530612
3377,8,6,25,10,15,0.04251700680272109
3377,8,7,42,18,24,0.07142857142857142
3377,9,1,2,1,1,0.003401360544217687
3377,9,4,4,1,3,0.006802721088435374
3377,9,5,26,9,17,0.04421768707482993
3377,9,6,39,9,30,0.0663265306122449
3377,9,7,44,18,26,0.07482993197278912
3377,10,0,1,1,0,0.0017006802721088435
3377,10,2,2,0,2,0.003401360544217687
3377,10,3,3,0,3,0.00510204081632653
3377,10,4,6,3,3,0.01020408163265306
3377,10,5,7,1,6,0.011904761904761904
3377,10,6,22,8,14,0.03741496598639456
3377,10,7,22,9,13,0.03741496598639456
3377,11,3,3,2,1,0.00510204081632653
3377,11,4,4,3,1,0.006802721088435374
3377,11,5,10,3,7,0.017006802721088437
3377,11,6,13,4,9,0.022108843537414966
3377,11,7,9,6,3,0.015306122448979591
3382,0,0,5,2,3,0.0030469226081657527
3382,0,1,6,2,4,0.003656307129798903
3382,0,2,8,3,5,0.004875076173065204
3382,0,3,3,2,1,0.0018281535648994515
3382,0,5,2,0,2,0.001218769043266301
3382,1,0,6,3,3,0.003656307129798903
3382,1,1,8,2,6,0.004875076173065204
3382,1,2,8,5,3,0.004875076173065204
3382,1,3,3,3,0,0.0018281535648994515
3382,1,4,3,2,1,0.0018281535648994515
3382,1,6,3,0,3,0.0018281535648994515
3382,2,0,32,14,18,0.019500304692260818
3382,2,1,20,11,9,0.01218769043266301
3382,2,2,10,9,1,0.006093845216331505
3382,2,3,3,2,1,0.0018281535648994515
3382,2,4,4,1,3,0.002437538086532602
3382,2,5,3,2,1,0.0018281535648994515
3382,2,6,3,1,2,0.0018281535648994515
3382,2,7,1,0,1,0.0006093845216331506
3382,3,0,67,19,48,0.04082876294942109
3382,3,1,49,20,29,0.029859841560024376
3382,3,2,11,7,4,0.006703229737964655
3382,3,3,4,3,1,0.002437538086532602
3382,3,5,2,1,1,0.001218769043266301
3382,3,6,1,0,1,0.0006093845216331506
3382,4,0,123,43,80,0.07495429616087751
3382,4,1,56,22,34,0.03412553321145643
3382,4,2,29,12,17,0.017672151127361365
3382,4,3,8,4,4,0.004875076173065204
3382,4,4,3,1,2,0.0018281535648994515
3382,4,5,1,0,1,0.0006093845216331506
3382,4,6,1,1,0,0.0006093845216331506
3382,5,0,166,54,112,0.10115783059110299
3382,5,1,61,25,36,0.03717245581962218
3382,5,2,24,14,10,0.014625228519195612
3382,5,3,8,5,3,0.004875076173065204
3382,5,4,1,1,0,0.0006093845216331506
3382,5,5,1,1,0,0.0006093845216331506
3382,5,6,1,1,0,0.0006093845216331506
3382,5,7,4,0,4,0.002437538086532602
3382,6,0,144,57,87,0.08775137111517367
3382,6,1,68,29,39,0.04143814747105423
3382,6,2,18,5,13,0.010968921389396709
3382,6,3,4,1,3,0.002437538086532602
3382,6,4,3,2,1,0.0018281535648994515
3382,6,7,2,0,2,0.001218769043266301
3382,7,0,133,41,92,0.08104814137720902
3382,7,1,61,31,30,0.03717245581962218
3382,7,2,22,11,11,0.01340645947592931
3382,7,3,3,1,2,0.0018281535648994515
3382,7,7,3,0,3,0.0018281535648994515
3382,8,0,120,36,84,0.07312614259597806
3382,8,1,45,17,28,0.027422303473491772
3382,8,2,13,5,8,0.007921998781230956
3382,8,3,2,1,1,0.001218769043266301
3382,8,4,3,1,2,0.0018281535648994515
3382,8,7,1,1,0,0.0006093845216331506
3382,9,0,69,31,38,0.04204753199268738
3382,9,1,30,14,16,0.018281535648994516
3382,9,2,16,7,9,0.009750152346130409
3382,9,3,2,1,1,0.001218769043266301
3382,9,4,1,0,1,0.0006093845216331506
3382,9,5,2,0,2,0.001218769043266301
3382,9,7,4,1,3,0.002437538086532602
3382,10,0,27,10,17,0.016453382084095063
3382,10,1,29,14,15,0.017672151127361365
3382,10,2,21,10,11,0.012797074954296161
3382,10,4,2,2,0,0.001218769043266301
3382,10,6,1,0,1,0.0006093845216331506
3382,11,0,6,1,5,0.003656307129798903
3382,11,1,2,1,1,0.001218769043266301
3382,11,2,20,7,13,0.01218769043266301
3382,11,3,2,2,0,0.001218769043266301
3382,11,4,4,3,1,0.002437538086532602
3382,11,5,5,4,1,0.0030469226081657527
3382,11,7,1,0,1,0.0006093845216331506
3404,0,4,2,1,1,0.0020768431983385254
3404,0,5,3,2,1,0.003115264797507788
3404,0,6,2,2,0,0.0020768431983385254
3404,0,7,9,3,6,0.009345794392523364
3404,1,0,1,0,1,0.0010384215991692627
3404,1,3,2,1,1,0.0020768431983385254
3404,1,4,4,0,4,0.004153686396677051
3404,1,5,7,2,5,0.007268951194184839
3404,1,6,15,4,11,0.01557632398753894
3404,1,7,10,4,6,0.010384215991692628
3404,2,2,1,1,0,0.0010384215991692627
3404,2,3,5,0,5,0.005192107995846314
3404,2,4,1,0,1,0.0010384215991692627
3404,2,5,6,2,4,0.006230529595015576
3404,2,6,27,10,17,0.028037383177570093
3404,2,7,19,8,11,0.01973001038421599
3404,3,0,2,0,2,0.0020768431983385254
3404,3,4,3,3,0,0.003115264797507788
3404,3,5,17,9,8,0.017653167185877467
3404,3,6,36,12,24,0.037383177570093455
3404,3,7,50,16,34,0.05192107995846314
3404,4,1,2,0,2,0.0020768431983385254
3404,4,2,2,1,1,0.0020768431983385254
3404,4,4,1,1,0,0.0010384215991692627
3404,4,5,31,13,18,0.032191069574247146
3404,4,6,29,11,18,0.030114226375908618
3404,4,7,56,15,41,0.058151609553478714
3404,5,0,1,0,1,0.0010384215991692627
3404,5,2,1,0,1,0.0010384215991692627
3404,5,4,2,0,2,0.0020768431983385254
3404,5,5,9,5,4,0.009345794392523364
3404,5,6,25,16,9,0.02596053997923157
3404,5,7,60,19,41,0.06230529595015576
3404,6,1,6,2,4,0.006230529595015576
3404,6,3,1,1,0,0.0010384215991692627
3404,6,4,6,1,5,0.006230529595015576
3404,6,5,13,6,7,0.013499480789200415
3404,6,6,19,6,13,0.01973001038421599
3404,6,7,46,14,32,0.04776739356178609
3404,7,0,3,0,3,0.003115264797507788
3404,7,2,1,0,1,0.0010384215991692627
3404,7,3,2,1,1,0.0020768431983385254
3404,7,4,1,1,0,0.0010384215991692627
3404,7,5,6,5,1,0.006230529595015576
3404,7,6,23,9,14,0.023883696780893044
3404,7,7,59,23,36,0.0612668743509865
3404,8,0,1,0,1,0.0010384215991692627
3404,8,1,2,0,2,0.0020768431983385254
3404,8,4,3,2,1,0.003115264797507788
3404,8,5,14,7,7,0.014537902388369679
3404,8,6,29,14,15,0.030114226375908618
3404,8,7,53,20,33,0.055036344755970926
3404,9,0,1,0,1,0.0010384215991692627
3404,9,1,3,1,2,0.003115264797507788
3404,9,5,11,6,5,0.01142263759086189
3404,9,6,44,18,26,0.04569055036344756
3404,9,7,58,16,42,0.060228452751817235
3404,10,2,3,0,3,0.003115264797507788
3404,10,4,11,5,6,0.01142263759086189
3404,10,5,4,4,0,0.004153686396677051
3404,10,6,24,9,15,0.024922118380062305
3404,10,7,39,16,23,0.040498442367601244
3404,11,0,1,0,1,0.0010384215991692627
3404,11,1,4,1,3,0.004153686396677051
3404,11,3,5,3,2,0.005192107995846314
3404,11,4,1,0,1,0.0010384215991692627
3404,11,5,4,3,1,0.004153686396677051
3404,11,6,17,10,7,0.017653167185877467
3404,11,7,4,1,3,0.004153686396677051
3468,0,0,1,1,0,0.0017421602787456446
3468,0,2,25,5,20,0.04355400696864112
3468,0,3,65,11,54,0.1132404181184669
3468,0,4,61,9,52,0.10627177700348432
3468,0,5,10,6,4,0.017421602787456445
3468,0,6,1,0,1,0.0017421602787456446
3468,0,7,1,1,0,0.0017421602787456446
3468,1,0,3,1,2,0.005226480836236934
3468,1,1,3,1,2,0.005226480836236934
3468,1,2,33,13,20,0.05749128919860627
3468,1,3,91,27,64,0.15853658536585366
3468,1,4,76,20,56,0.13240418118466898
3468,1,5,25,11,14,0.04355400696864112
3468,1,6,4,4,0,0.006968641114982578
3468,2,0,2,2,0,0.003484320557491289
3468,2,1,3,3,0,0.005226480836236934
3468,2,2,14,13,1,0.024390243902439025
3468,2,3,54,22,32,0.09407665505226481
3468,2,4,23,12,11,0.04006968641114982
3468,2,5,22,14,8,0.03832752613240418
3468,2,6,1,1,0,0.0017421602787456446
3468,2,7,2,2,0,0.003484320557491289
3468,3,0,1,1,0,0.0017421602787456446
3468,3,1,4,4,0,0.006968641114982578
3468,3,2,1,1,0,0.0017421602787456446
3468,3,3,8,5,3,0.013937282229965157
3468,3,4,3,3,0,0.005226480836236934
3468,3,5,7,7,0,0.012195121951219513
3468,3,6,1,1,0,0.0017421602787456446
3468,3,7,1,1,0,0.0017421602787456446
3468,4,0,2,2,0,0.003484320557491289
3468,4,1,2,2,0,0.003484320557491289
3468,4,3,1,1,0,0.0017421602787456446
3468,4,5,2,2,0,0.003484320557491289
3468,4,6,1,1,0,0.0017421602787456446
3468,4,7,3,3,0,0.005226480836236934
3468,5,0,1,1,0,0.0017421602787456446
3468,5,7,1,1,0,0.0017421602787456446
3468,6,0,1,1,0,0.0017421602787456446
3468,6,1,1,1,0,0.0017421602787456446
3468,6,7,1,1,0,0.0017421602787456446
3468,7,1,1,1,0,0.0017421602787456446
3468,7,2,1,1,0,0.0017421602787456446
3468,7,4,1,1,0,0.0017421602787456446
3468,7,5,1,1,0,0.0017421602787456446
3468,7,6,1,1,0,0.0017421602787456446
3468,7,7,1,1,0,0.0017421602787456446
3468,8,0,1,1,0,0.0017421602787456446
3468,8,5,2,2,0,0.003484320557491289
3468,8,7,1,1,0,0.0017421602787456446
3468,9,7,2,2,0,0.003484320557491289
3471,0,3,18,11,7,0.009244992295839754
3471,0,4,53,25,28,0.027221366204417053
3471,0,5,23,4,19,0.011813045711350795
3471,0,6,5,2,3,0.0025680534155110425
3471,0,7,2,2,0,0.001027221366204417
3471,1,1,5,2,3,0.0025680534155110425
3471,1,2,8,6,2,0.004108885464817668
3471,1,3,14,6,8,0.007190549563430919
3471,1,4,55,8,47,0.02824858757062147
3471,1,5,58,9,49,0.029789419619928096
3471,1,6,31,8,23,0.015921931176168466
3471,1,7,14,7,7,0.007190549563430919
3471,2,0,2,1,1,0.001027221366204417
3471,2,1,2,2,0,0.001027221366204417
3471,2,2,11,5,6,0.005649717514124294
3471,2,3,27,8,19,0.01386748844375963
3471,2,4,42,10,32,0.02157164869029276
3471,2,5,81,24,57,0.04160246533127889
3471,2,6,61,19,42,0.03133025166923472
3471,2,7,13,7,6,0.00667693888032871
3471,3,0,2,2,0,0.001027221366204417
3471,3,1,8,6,2,0.004108885464817668
3471,3,2,31,17,14,0.015921931176168466
3471,3,3,56,22,34,0.028762198253723677
3471,3,4,78,24,54,0.040061633281972264
3471,3,5,93,27,66,0.04776579352850539
3471,3,6,71,29,42,0.036466358500256806
3471,3,7,39,19,20,0.020030816640986132
3471,4,0,1,1,0,0.0005136106831022085
3471,4,1,6,5,1,0.0030816640986132513
3471,4,2,32,18,14,0.016435541859270673
3471,4,3,49,19,30,0.025166923472008218
3471,4,4,72,25,47,0.03697996918335902
3471,4,5,138,44,94,0.07087827426810478
3471,4,6,58,22,36,0.029789419619928096
3471,4,7,36,21,15,0.01848998459167951
3471,5,0,3,3,0,0.0015408320493066256
3471,5,1,7,6,1,0.0035952747817154596
3471,5,2,31,17,14,0.015921931176168466
3471,5,3,59,25,34,0.030303030303030304
3471,5,4,59,22,37,0.030303030303030304
3471,5,5,73,27,46,0.03749357986646122
3471,5,6,56,25,31,0.028762198253723677
3471,5,7,37,21,16,0.019003595274781716
3471,6,1,3,2,1,0.0015408320493066256
3471,6,2,14,10,4,0.007190549563430919
3471,6,3,22,11,11,0.011299435028248588
3471,6,4,37,11,26,0.019003595274781716
3471,6,5,54,22,32,0.02773497688751926
3471,6,6,24,11,13,0.012326656394453005
3471,6,7,20,14,6,0.01027221366204417
3471,7,1,2,2,0,0.001027221366204417
3471,7,2,2,1,1,0.001027221366204417
3471,7,3,4,1,3,0.002054442732408834
3471,7,4,9,2,7,0.004622496147919877
3471,7,5,25,9,16,0.012840267077555213
3471,7,6,14,5,9,0.007190549563430919
3471,7,7,18,14,4,0.009244992295839754
3471,8,0,2,2,0,0.001027221366204417
3471,8,3,3,2,1,0.0015408320493066256
3471,8,4,3,1,2,0.0015408320493066256
3471,8,5,5,3,2,0.0025680534155110425
3471,8,6,29,9,20,0.014894709809964048
3471,8,7,7,7,0,0.0035952747817154596
3471,9,0,2,1,1,0.001027221366204417
3471,9,1,2,1,1,0.001027221366204417
3471,9,4,1,0,1,0.0005136106831022085
3471,9,5,1,1,0,0.0005136106831022085
3471,9,6,5,2,3,0.0025680534155110425
3471,9,7,3,3,0,0.0015408320493066256
3471,10,3,3,1,2,0.0015408320493066256
3471,10,6,1,1,0,0.0005136106831022085
3471,10,7,2,2,0,0.001027221366204417
3471,11,3,5,2,3,0.0025680534155110425
3471,11,4,5,2,3,0.0025680534155110425
3500,0,3,4,2,2,0.0037209302325581397
3500,0,4,3,0,3,0.0027906976744186047
3500,0,6,1,0,1,0.0009302325581395349
3500,1,1,3,3,0,0.0027906976744186047
3500,1,2,1,0,1,0.0009302325581395349
3500,1,3,7,3,4,0.0065116279069767444
3500,1,4,6,1,5,0.005581395348837209
3500,1,5,3,0,3,0.0027906976744186047
3500,1,6,1,1,0,0.0009302325581395349
3500,2,0,7,2,5,0.0065116279069767444
3500,2,1,4,1,3,0.0037209302325581397
3500,2,2,15,5,10,0.013953488372093023
3500,2,3,22,7,15,0.020465116279069766
3500,2,4,12,2,10,0.011162790697674419
3500,2,5,18,7,11,0.01674418604651163
3500,2,6,8,3,5,0.0074418604651162795
3500,3,0,9,4,5,0.008372093023255815
3500,3,1,20,9,11,0.018604651162790697
3500,3,2,50,18,32,0.046511627906976744
3500,3,3,37,8,29,0.03441860465116279
3500,3,4,16,5,11,0.014883720930232559
3500,3,5,12,4,8,0.011162790697674419
3500,3,6,9,3,6,0.008372093023255815
3500,3,7,5,3,2,0.004651162790697674
3500,4,0,4,3,1,0.0037209302325581397
3500,4,1,21,9,12,0.01953488372093023
3500,4,2,49,18,31,0.045581395348837206
3500,4,3,41,12,29,0.03813953488372093
3500,4,4,26,9,17,0.024186046511627906
3500,4,5,9,3,6,0.008372093023255815
3500,4,6,6,3,3,0.005581395348837209
3500,4,7,6,4,2,0.005581395348837209
3500,5,0,16,7,9,0.014883720930232559
3500,5,1,24,8,16,0.022325581395348838
3500,5,2,32,13,19,0.029767441860465118
3500,5,3,41,12,29,0.03813953488372093
3500,5,4,28,11,17,0.026046511627906978
3500,5,5,15,6,9,0.013953488372093023
3500,5,6,11,7,4,0.010232558139534883
3500,5,7,3,3,0,0.0027906976744186047
3500,6,0,10,4,6,0.009302325581395349
3500,6,1,40,13,27,0.037209302325581395
3500,6,2,19,8,11,0.017674418604651163
3500,6,3,16,5,11,0.014883720930232559
3500,6,4,24,10,14,0.022325581395348838
3500,6,5,9,2,7,0.008372093023255815
3500,6,6,14,8,6,0.013023255813953489
3500,6,7,4,4,0,0.0037209302325581397
3500,7,0,11,8,3,0.010232558139534883
3500,7,1,17,6,11,0.01581395348837209
3500,7,2,32,11,21,0.029767441860465118
3500,7,3,24,8,16,0.022325581395348838
3500,7,4,23,5,18,0.021395348837209303
3500,7,5,27,7,20,0.025116279069767444
3500,7,6,9,1,8,0.008372093023255815
3500,7,7,13,8,5,0.012093023255813953
3500,8,0,13,10,3,0.012093023255813953
3500,8,1,10,4,6,0.009302325581395349
3500,8,2,20,6,14,0.018604651162790697
3500,8,3,25,10,15,0.023255813953488372
3500,8,4,3,2,1,0.0027906976744186047
3500,8,5,3,1,2,0.0027906976744186047
3500,8,6,4,1,3,0.0037209302325581397
3500,9,0,7,3,4,0.0065116279069767444
3500,9,1,16,6,10,0.014883720930232559
3500,9,2,8,3,5,0.0074418604651162795
3500,9,3,11,3,8,0.010232558139534883
3500,9,4,3,1,2,0.0027906976744186047
3500,9,5,4,3,1,0.0037209302325581397
3500,9,7,4,2,2,0.0037209302325581397
3500,10,0,12,6,6,0.011162790697674419
3500,10,1,2,2,0,0.0018604651162790699
3500,10,2,4,3,1,0.0037209302325581397
3500,10,3,2,1,1,0.0018604651162790699
3500,10,4,2,0,2,0.0018604651162790699
3500,10,5,5,2,3,0.004651162790697674
3500,10,6,1,0,1,0.0009302325581395349
3500,11,0,4,3,1,0.0037209302325581397
3500,11,1,2,1,1,0.0018604651162790699
3500,11,2,2,1,1,0.0018604651162790699
3500,11,3,7,3,4,0.0065116279069767444
3500,11,4,4,2,2,0.0037209302325581397
3604,0,3,9,0,9,0.02122641509433962
3604,0,6,1,0,1,0.0023584905660377358
3604,1,0,2,0,2,0.0047169811320754715
3604,1,3,1,0,1,0.0023584905660377358
3604,1,4,5,0,5,0.01179245283018868
3604,1,5,1,0,1,0.0023584905660377358
3604,1,6,1,0,1,0.0023584905660377358
3604,2,0,1,0,1,0.0023584905660377358
3604,2,2,1,0,1,0.0023584905660377358
3604,2,4,3,0,3,0.007075471698113208
3604,2,5,1,0,1,0.0023584905660377358
3604,2,7,3,2,1,0.007075471698113208
3604,3,0,5,1,4,0.01179245283018868
3604,3,1,12,3,9,0.02830188679245283
3604,3,2,6,1,5,0.014150943396226415
3604,3,3,2,1,1,0.0047169811320754715
3604,3,4,3,0,3,0.007075471698113208
3604,3,5,1,0,1,0.0023584905660377358
3604,3,6,2,0,2,0.0047169811320754715
3604,4,0,2,1,1,0.0047169811320754715
3604,4,1,4,0,4,0.009433962264150943
3604,4,2,3,0,3,0.007075471698113208
3604,4,3,13,2,11,0.030660377358490566
3604,4,4,5,3,2,0.01179245283018868
3604,4,5,2,0,2,0.0047169811320754715
3604,4,6,1,1,0,0.0023584905660377358
3604,4,7,3,1,2,0.007075471698113208
3604,5,0,3,1,2,0.007075471698113208
3604,5,1,7,1,6,0.01650943396226415
3604,5,2,9,1,8,0.02122641509433962
3604,5,3,5,3,2,0.01179245283018868
3604,5,4,4,2,2,0.009433962264150943
3604,5,5,6,3,3,0.014150943396226415
3604,5,6,4,1,3,0.009433962264150943
3604,5,7,13,2,11,0.030660377358490566
3604,6,0,2,0,2,0.0047169811320754715
3604,6,1,14,3,11,0.0330188679245283
3604,6,2,2,1,1,0.0047169811320754715
3604,6,3,11,2,9,0.025943396226415096
3604,6,4,13,2,11,0.030660377358490566
3604,6,5,21,5,16,0.049528301886792456
3604,6,6,11,1,10,0.025943396226415096
3604,6,7,5,2,3,0.01179245283018868
3604,7,0,1,1,0,0.0023584905660377358
3604,7,1,4,1,3,0.009433962264150943
3604,7,2,4,1,3,0.009433962264150943
3604,7,4,6,1,5,0.014150943396226415
3604,7,5,6,1,5,0.014150943396226415
3604,7,6,11,3,8,0.025943396226415096
3604,7,7,9,6,3,0.02122641509433962
3604,8,1,5,1,4,0.01179245283018868
3604,8,2,5,2,3,0.01179245283018868
3604,8,3,4,0,4,0.009433962264150943
3604,8,4,5,2,3,0.01179245283018868
3604,8,5,12,3,9,0.02830188679245283
3604,8,6,2,1,1,0.0047169811320754715
3604,8,7,6,3,3,0.014150943396226415
3604,9,0,3,0,3,0.007075471698113208
3604,9,1,1,0,1,0.0023584905660377358
3604,9,2,9,2,7,0.02122641509433962
3604,9,3,7,1,6,0.01650943396226415
3604,9,4,3,0,3,0.007075471698113208
3604,9,5,2,1,1,0.0047169811320754715
3604,9,6,2,0,2,0.0047169811320754715
3604,9,7,2,0,2,0.0047169811320754715
3604,10,0,1,0,1,0.0023584905660377358
3604,10,1,1,1,0,0.0023584905660377358
3604,10,2,9,1,8,0.02122641509433962
3604,10,3,13,3,10,0.030660377358490566
3604,10,4,12,0,12,0.02830188679245283
3604,10,5,4,1,3,0.009433962264150943
3604,10,6,5,1,4,0.01179245283018868
3604,10,7,1,1,0,0.0023584905660377358
3604,11,1,5,2,3,0.01179245283018868
3604,11,2,1,1,0,0.0023584905660377358
3604,11,3,17,6,11,0.04009433962264151
3604,11,4,23,10,13,0.054245283018867926
3625,0,0,8,3,5,0.008762322015334063
3625,0,1,2,1,1,0.002190580503833516
3625,0,2,2,1,1,0.002190580503833516
3625,0,4,4,0,4,0.004381161007667032
3625,0,7,1,0,1,0.001095290251916758
3625,1,0,3,1,2,0.0032858707557502738
3625,1,1,5,1,4,0.00547645125958379
3625,1,2,2,0,2,0.002190580503833516
3625,1,4,1,0,1,0.001095290251916758
3625,1,5,5,1,4,0.00547645125958379
3625,1,6,1,0,1,0.001095290251916758
3625,2,0,6,2,4,0.0065717415115005475
3625,2,1,7,1,6,0.007667031763417305
3625,2,2,2,0,2,0.002190580503833516
3625,2,3,1,0,1,0.001095290251916758
3625,2,4,2,1,1,0.002190580503833516
3625,2,5,3,0,3,0.0032858707557502738
3625,2,6,1,0,1,0.001095290251916758
3625,2,7,9,2,7,0.009857612267250822
3625,3,0,28,6,22,0.03066812705366922
3625,3,1,15,5,10,0.01642935377875137
3625,3,2,3,0,3,0.0032858707557502738
3625,3,3,12,5,7,0.013143483023001095
3625,3,4,1,0,1,0.001095290251916758
3625,3,5,2,0,2,0.002190580503833516
3625,3,6,1,0,1,0.001095290251916758
3625,3,7,5,0,5,0.00547645125958379
3625,4,0,30,6,24,0.03285870755750274
3625,4,1,14,8,6,0.01533406352683461
3625,4,2,13,5,8,0.014238773274917854
3625,4,3,2,0,2,0.002190580503833516
3625,4,4,7,2,5,0.007667031763417305
3625,4,5,6,1,5,0.0065717415115005475
3625,4,6,3,0,3,0.0032858707557502738
3625,4,7,3,0,3,0.0032858707557502738
3625,5,0,51,16,35,0.05585980284775466
3625,5,1,31,13,18,0.033953997809419496
3625,5,2,10,3,7,0.01095290251916758
3625,5,3,24,10,14,0.02628696604600219
3625,5,4,5,1,4,0.00547645125958379
3625,5,5,5,1,4,0.00547645125958379
3625,5,6,2,1,1,0.002190580503833516
3625,5,7,4,0,4,0.004381161007667032
3625,6,0,41,8,33,0.044906900328587074
3625,6,1,40,7,33,0.04381161007667032
3625,6,2,13,4,9,0.014238773274917854
3625,6,3,4,1,3,0.004381161007667032
3625,6,4,7,0,7,0.007667031763417305
3625,6,5,1,0,1,0.001095290251916758
3625,6,6,1,0,1,0.001095290251916758
3625,6,7,9,2,7,0.009857612267250822
3625,7,0,35,6,29,0.038335158817086525
3625,7,1,26,8,18,0.028477546549835708
3625,7,2,19,8,11,0.0208105147864184
3625,7,3,6,1,5,0.0065717415115005475
3625,7,4,5,1,4,0.00547645125958379
3625,7,5,5,0,5,0.00547645125958379
3625,7,6,3,0,3,0.0032858707557502738
3625,7,7,5,1,4,0.00547645125958379
3625,8,0,35,12,23,0.038335158817086525
3625,8,1,27,9,18,0.029572836801752465
3625,8,2,13,4,9,0.014238773274917854
3625,8,3,5,2,3,0.00547645125958379
3625,8,4,8,3,5,0.008762322015334063
3625,8,6,8,3,5,0.008762322015334063
3625,8,7,19,6,13,0.0208105147864184
3625,9,0,31,8,23,0.033953997809419496
3625,9,1,25,10,15,0.027382256297918947
3625,9,2,14,7,7,0.01533406352683461
3625,9,3,6,2,4,0.0065717415115005475
3625,9,4,4,3,1,0.004381161007667032
3625,9,6,6,3,3,0.0065717415115005475
3625,9,7,30,13,17,0.03285870755750274
3625,10,0,13,7,6,0.014238773274917854
3625,10,1,11,4,7,0.012048192771084338
3625,10,2,7,5,2,0.007667031763417305
3625,10,3,5,4,1,0.00547645125958379
3625,10,4,6,2,4,0.0065717415115005475
3625,10,5,5,1,4,0.00547645125958379
3625,10,6,10,2,8,0.01095290251916758
3625,10,7,16,7,9,0.017524644030668127
3625,11,0,2,2,0,0.002190580503833516
3625,11,1,7,6,1,0.007667031763417305
3625,11,2,12,3,9,0.013143483023001095
3625,11,3,3,3,0,0.0032858707557502738
3625,11,4,2,2,0,0.002190580503833516
3625,11,5,11,5,6,0.012048192771084338
3625,11,6,1,1,0,0.001095290251916758
3625,11,7,9,3,6,0.009857612267250822
3637,0,0,1,0,1,0.001658374792703151
3637,0,3,1,0,1,0.001658374792703151
3637,0,4,1,0,1,0.001658374792703151
3637,0,5,3,1,2,0.004975124378109453
3637,0,6,2,1,1,0.003316749585406302
3637,1,2,4,1,3,0.006633499170812604
3637,1,3,2,0,2,0.003316749585406302
3637,1,4,4,0,4,0.006633499170812604
3637,1,5,8,1,7,0.013266998341625208
3637,2,1,4,1,3,0.006633499170812604
3637,2,2,10,3,7,0.01658374792703151
3637,2,3,7,0,7,0.011608623548922056
3637,2,4,7,2,5,0.011608623548922056
3637,2,5,11,3,8,0.01824212271973466
3637,2,6,4,1,3,0.006633499170812604
3637,2,7,2,1,1,0.003316749585406302
3637,3,1,3,2,1,0.004975124378109453
3637,3,2,17,6,11,0.028192371475953566
3637,3,3,4,1,3,0.006633499170812604
3637,3,4,15,6,9,0.024875621890547265
3637,3,5,12,2,10,0.01990049751243781
3637,3,6,14,3,11,0.02321724709784411
3637,3,7,1,1,0,0.001658374792703151
3637,4,0,2,1,1,0.003316749585406302
3637,4,1,2,2,0,0.003316749585406302
3637,4,2,30,9,21,0.04975124378109453
3637,4,3,22,7,15,0.03648424543946932
3637,4,4,12,3,9,0.01990049751243781
3637,4,5,12,1,11,0.01990049751243781
3637,4,6,14,2,12,0.02321724709784411
3637,4,7,3,1,2,0.004975124378109453
3637,5,0,1,1,0,0.001658374792703151
3637,5,1,13,3,10,0.02155887230514096
3637,5,2,21,8,13,0.03482587064676617
3637,5,3,8,3,5,0.013266998341625208
3637,5,4,29,10,19,0.04809286898839138
3637,5,5,16,7,9,0.026533996683250415
3637,5,6,19,6,13,0.03150912106135987
3637,5,7,1,1,0,0.001658374792703151
3637,6,0,1,1,0,0.001658374792703151
3637,6,1,3,1,2,0.004975124378109453
3637,6,2,16,2,14,0.026533996683250415
3637,6,3,10,3,7,0.01658374792703151
3637,6,4,18,7,11,0.029850746268656716
3637,6,5,10,4,6,0.01658374792703151
3637,6,6,29,8,21,0.04809286898839138
3637,6,7,5,1,4,0.008291873963515755
3637,7,0,4,2,2,0.006633499170812604
3637,7,1,6,3,3,0.009950248756218905
3637,7,2,8,3,5,0.013266998341625208
3637,7,3,5,1,4,0.008291873963515755
3637,7,4,11,4,7,0.01824212271973466
3637,7,5,16,3,13,0.026533996683250415
3637,7,6,11,1,10,0.01824212271973466
3637,7,7,5,3,2,0.008291873963515755
3637,8,0,7,3,4,0.011608623548922056
3637,8,1,3,1,2,0.004975124378109453
3637,8,2,10,2,8,0.01658374792703151
3637,8,3,5,3,2,0.008291873963515755
3637,8,4,12,5,7,0.01990049751243781
3637,8,5,6,2,4,0.009950248756218905
3637,8,6,5,1,4,0.008291873963515755
3637,8,7,6,2,4,0.009950248756218905
3637,9,0,1,1,0,0.001658374792703151
3637,9,4,4,1,3,0.006633499170812604
3637,9,5,2,1,1,0.003316749585406302
3637,9,6,7,3,4,0.011608623548922056
3637,9,7,15,4,11,0.024875621890547265
3637,10,0,1,1,0,0.001658374792703151
3637,10,1,1,1,0,0.001658374792703151
3637,10,2,3,0,3,0.004975124378109453
3637,10,4,1,0,1,0.001658374792703151
3637,10,5,3,2,1,0.004975124378109453
3637,10,6,1,1,0,0.001658374792703151
3637,11,2,1,0,1,0.001658374792703151
3637,11,3,2,1,1,0.003316749585406302
3637,11,5,4,1,3,0.006633499170812604
3637,11,6,2,2,0,0.003316749585406302
3637,11,7,1,1,0,0.001658374792703151
3669,0,0,1,1,0,0.0006997900629811056
3669,0,2,5,2,3,0.0034989503149055285
3669,0,3,13,6,7,0.009097270818754374
3669,0,4,18,7,11,0.012596221133659902
3669,0,5,19,3,16,0.013296011196641007
3669,0,7,1,1,0,0.0006997900629811056
3669,1,0,1,1,0,0.0006997900629811056
3669,1,1,6,2,4,0.004198740377886634
3669,1,2,16,7,9,0.01119664100769769
