player_id,xd_total,xd_actions,xd_mean_action_threat,xd90,xd90_pct
29595,28.133784722222224,72,0.6076003086419752,8.685749099536906,0.6822429906542056
37215,15.557638888888889,29,0.693690134099617,6.422387432153505,0.24299065420560748
95272,0.4254166666666667,3,0.35451388888888896,0.7456183057448881,0.009345794392523364
23730,18.094305555555557,44,0.6068497474747475,8.047874969112923,0.5420560747663551
3300,42.28013888888889,88,0.638794191919192,9.224384873338451,0.7757009345794392
26400,7.0247222222222225,35,0.374593253968254,4.307687940040882,0.4444444444444444
5568,2.2562152777777778,8,0.40868055555555555,2.5579597942473224,0.12345679012345678
5571,17.591215277777778,92,0.38304649758454107,5.922598821622295,0.69
15452,3.0360763888888886,13,0.4564369658119658,2.807330907534246,0.08
26301,12.802013888888888,59,0.4321033427495292,5.933980686695279,0.7
26280,8.106562499999999,40,0.41604166666666664,9.551699214488325,0.97
26297,2.7371875,11,0.43607954545454547,5.09156476059249,0.39705882352941174
26406,13.608958333333334,40,0.5237499999999999,6.68927498634626,0.4205607476635514
30500,5.257743055555555,19,0.4356542397660819,6.124204594477998,0.3177570093457944
5576,26.396875,97,0.49388960481099653,8.149978559176672,0.7383177570093458
28825,18.829097222222224,77,0.45898719336219335,5.813443396226416,0.2222222222222222
5575,12.600104166666666,50,0.4684583333333333,6.801335715713714,0.35555555555555557
15872,5.259861111111111,19,0.5179641812865498,8.511612226550795,0.7333333333333333
5567,19.692743055555557,65,0.5208386752136752,9.67262256685465,0.8555555555555555
5573,17.9540625,49,0.6062712585034014,5.543278301886792,0.14953271028037382
26368,23.506944444444446,54,0.6169110082304528,7.257718696397942,0.37383177570093457
11388,5.162777777777778,16,0.5548611111111111,4.815857661081362,0.07476635514018691
59493,5.528090277777778,25,0.3847361111111111,5.69254147597254,0.6790123456790124
296254,7.739166666666668,28,0.5450892857142857,9.197073063380282,0.9753086419753086
21736,5.252395833333334,27,0.38722993827160496,4.695850579470198,0.5432098765432098
6301,40.33756944444445,170,0.4536805555555556,6.555204038640946,0.8518518518518519
149714,12.957951388888889,53,0.4896291928721174,10.907706547155104,1.0
3625,30.88048611111111,145,0.4496671455938698,5.830581293706295,0.5588235294117647
5237,45.680625,215,0.42384205426356586,6.204421122792898,0.74
21214,1.784340277777778,10,0.37006944444444445,3.139601661779081,0.10294117647058823
156734,5.765000000000001,20,0.5189583333333333,9.427922471229559,0.9852941176470589
46258,39.59638888888889,160,0.49539930555555556,6.0478150190920665,0.6323529411764706
23774,42.25361111111111,168,0.47903439153439153,8.975277318857684,0.9558823529411765
31295,31.09947916666667,95,0.5736074561403509,7.992822212174575,0.7102803738317757
3634,16.30607638888889,51,0.5224332788671023,7.551699185248715,0.8529411764705882
15890,35.758541666666666,103,0.5585052588996764,8.540297434763378,0.7663551401869159
5245,64.49920138888889,215,0.5518136304909561,8.784697525726394,0.794392523364486
5219,47.67545138888889,102,0.6704180283224401,8.832725066044533,0.7009345794392523
5234,66.13020833333333,228,0.5531980994152047,8.522137436460397,0.7444444444444445
7459,32.26229166666667,68,0.6733455882352941,8.652844690573161,0.6728971962616822
12149,26.951979166666668,53,0.7126375786163522,6.570389034355109,0.27102803738317754
139016,24.323194444444447,55,0.6356755050505051,10.92086555250686,0.9252336448598131
67700,7.336701388888889,16,0.6315972222222223,9.388196090047392,0.794392523364486
2988,11.162083333333333,67,0.3483364427860697,3.1832717190388164,0.2222222222222222
3264,4.346736111111111,26,0.35868055555555556,4.266928740229049,0.41975308641975306
8259,5.687951388888889,31,0.3846214157706093,2.334848916761688,0.1111111111111111
7829,9.051875,40,0.45687500000000003,10.511854838709677,1.0
20033,3.6183680555555555,16,0.3951388888888889,5.709873611922852,0.7037037037037037
20750,28.099270833333335,112,0.4343005952380952,5.4950951544562345,0.63
4318,8.1228125,37,0.4437781531531532,3.6304574987584837,0.22
8125,32.179409722222225,124,0.46042786738351255,5.684106260835433,0.2523364485981308
3311,35.84583333333333,137,0.48953010948905107,7.129820619543998,0.5420560747663551
8118,36.045069444444444,140,0.5025496031746032,6.495257283011311,0.34444444444444444
7745,9.589583333333334,47,0.44505762411347516,4.068490729101194,0.03333333333333333
7891,21.36996527777778,89,0.4757685705368289,7.94696043660905,0.5777777777777777
6994,22.630034722222224,76,0.536750730994152,10.401956716036773,0.9777777777777777
8069,5.649652777777778,16,0.5611111111111111,4.919078523057078,0.09345794392523364
21809,45.576006944444444,140,0.5562400793650794,10.019151502198339,0.8598130841121495
3306,46.554965277777775,119,0.6138276143790851,8.276165805240979,0.5887850467289719
3669,44.80295138888889,94,0.6753472222222222,7.913903290700338,0.48598130841121495
5668,24.747430555555557,93,0.4308281063321386,5.7146087235407315,0.7160493827160493
8836,3.575902777777778,18,0.395408950617284,7.151805555555556,0.9135802469135802
5665,5.143368055555555,25,0.3841805555555555,3.9739859064243817,0.17647058823529413
31955,14.681215277777778,67,0.45024357379767826,5.209525726113813,0.4411764705882353
50502,6.400625000000001,28,0.49122023809523807,7.786297589547196,0.8676470588235294
28453,1.6740972222222223,6,0.5734953703703703,2.9533240770989875,0.08823529411764706
4664,15.069791666666667,57,0.5185489766081871,10.0502500926269,1.0
5660,21.27621527777778,81,0.5087662894375857,5.5597175175417375,0.4852941176470588
7979,17.176805555555557,70,0.44106150793650795,6.073516893661604,0.6470588235294118
