team,defensive_style,actual_style,optimal_style,possessions,wasted_net_xg,mean_eva_gap
Serbia,Wide Retreating Block,Direct Long Play,Patient Build-up,12,0.07148576199843966,0.005957146833203305
Serbia,Compact Pressure Block,Direct Long Play,Patient Build-up,9,0.05361432149882975,0.005957146833203305
Serbia,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,6,0.03587678693844962,0.005979464489741603
Serbia,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,4,0.02382858733281322,0.005957146833203305
Serbia,Compact Pressure Block,Patient Build-up,Patient Build-up,25,0.0,0.0
Serbia,Set-Piece Compact Shape,Patient Build-up,Patient Build-up,2,0.0,0.0
Serbia,Wide Retreating Block,Patient Build-up,Patient Build-up,89,0.0,0.0
South Korea,Compact Pressure Block,Short Under Pressure,Patient Build-up,46,0.07387844894903493,0.0016060532380224985
South Korea,Compact Pressure Block,Direct Long Play,Patient Build-up,9,0.05470633834272835,0.006078482038080928
South Korea,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,8,0.04862785630464742,0.006078482038080928
South Korea,Wide Retreating Block,Direct Long Play,Patient Build-up,8,0.04862785630464742,0.006078482038080928
South Korea,Wide Retreating Block,Short Under Pressure,Patient Build-up,25,0.04015133095056247,0.0016060532380224987
South Korea,High-Intensity Press,Short Under Pressure,Patient Build-up,16,0.02569685180835998,0.0016060532380224987
South Korea,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,11,0.01766658561824749,0.0016060532380224991
South Korea,High-Intensity Press,Direct Long Play,Patient Build-up,2,0.012156964076161854,0.006078482038080927
South Korea,Compact Pressure Block,Patient Build-up,Patient Build-up,60,0.0,0.0
South Korea,High-Intensity Press,Patient Build-up,Patient Build-up,1,0.0,0.0
South Korea,Set-Piece Compact Shape,Patient Build-up,Patient Build-up,7,0.0,0.0
South Korea,Wide Retreating Block,Patient Build-up,Patient Build-up,75,0.0,0.0
Spain,Wide Retreating Block,Short Under Pressure,Patient Build-up,43,0.34253666273181466,0.007965968900739875
Spain,Compact Pressure Block,Short Under Pressure,Patient Build-up,21,0.16728534691553737,0.007965968900739875
Spain,High-Intensity Press,Short Under Pressure,Patient Build-up,12,0.0955916268088785,0.007965968900739875
Spain,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,11,0.08762565790813863,0.007965968900739875
Spain,Wide Retreating Block,Direct Long Play,Patient Build-up,6,0.04727696239109967,0.007879493731849945
Spain,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,4,0.031517974927399786,0.007879493731849947
Spain,Compact Pressure Block,Direct Long Play,Patient Build-up,3,0.02363848119554984,0.007879493731849947
Spain,High-Intensity Press,Direct Long Play,Patient Build-up,1,0.007879493731849947,0.007879493731849947
Spain,Compact Pressure Block,Patient Build-up,Patient Build-up,30,0.0,0.0
Spain,Set-Piece Compact Shape,Patient Build-up,Patient Build-up,3,0.0,0.0
Spain,Wide Retreating Block,Patient Build-up,Patient Build-up,216,0.0,0.0
Switzerland,Compact Pressure Block,Short Under Pressure,Patient Build-up,37,0.19314559208486354,0.005220151137428744
Switzerland,Wide Retreating Block,Short Under Pressure,Patient Build-up,36,0.1879254409474348,0.005220151137428745
Switzerland,Wide Retreating Block,Direct Long Play,Patient Build-up,9,0.10899717252459408,0.01211079694717712
Switzerland,High-Intensity Press,Short Under Pressure,Patient Build-up,20,0.10440302274857491,0.005220151137428746
Switzerland,Compact Pressure Block,Direct Long Play,Patient Build-up,8,0.09688637557741696,0.01211079694717712
Switzerland,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,15,0.07830226706143116,0.005220151137428744
Switzerland,High-Intensity Press,Direct Long Play,Patient Build-up,3,0.03633239084153136,0.01211079694717712
Switzerland,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,1,0.01211079694717712,0.01211079694717712
Switzerland,Compact Pressure Block,Patient Build-up,Patient Build-up,29,0.0,0.0
Switzerland,Set-Piece Compact Shape,Patient Build-up,Patient Build-up,2,0.0,0.0
Switzerland,Wide Retreating Block,Patient Build-up,Patient Build-up,140,0.0,0.0
Tunisia,Wide Retreating Block,Direct Long Play,Short Under Pressure,15,0.08654123867401686,0.005769415911601124
Tunisia,Compact Pressure Block,Patient Build-up,Short Under Pressure,55,0.04863906952838714,0.000884346718697948
Tunisia,Wide Retreating Block,Patient Build-up,Short Under Pressure,55,0.04863906952838714,0.000884346718697948
Tunisia,Compact Pressure Block,Direct Long Play,Short Under Pressure,8,0.04615532729280899,0.0057694159116011235
Tunisia,Set-Piece Compact Shape,Direct Long Play,Short Under Pressure,3,0.01730824773480337,0.0057694159116011235
Tunisia,Set-Piece Compact Shape,Patient Build-up,Short Under Pressure,3,0.002653040156093845,0.0008843467186979483
Tunisia,High-Intensity Press,Patient Build-up,Short Under Pressure,1,0.0008843467186979478,0.0008843467186979478
Tunisia,Compact Pressure Block,Short Under Pressure,Short Under Pressure,65,0.0,0.0
Tunisia,High-Intensity Press,Short Under Pressure,Short Under Pressure,8,0.0,0.0
Tunisia,Set-Piece Compact Shape,Short Under Pressure,Short Under Pressure,8,0.0,0.0
Tunisia,Wide Retreating Block,Short Under Pressure,Short Under Pressure,27,0.0,0.0
United States,Compact Pressure Block,Short Under Pressure,Patient Build-up,36,0.13382969756194366,0.0037174915989428795
United States,Compact Pressure Block,Direct Long Play,Patient Build-up,9,0.07809187883078922,0.008676875425643247
United States,High-Intensity Press,Short Under Pressure,Patient Build-up,20,0.0743498319788576,0.00371749159894288
United States,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,7,0.060738127979502725,0.008676875425643247
United States,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,16,0.05947986558308607,0.0037174915989428795
United States,Wide Retreating Block,Short Under Pressure,Patient Build-up,14,0.05204488238520032,0.00371749159894288
United States,Wide Retreating Block,Direct Long Play,Patient Build-up,5,0.04338437712821623,0.008676875425643247
United States,High-Intensity Press,Direct Long Play,Patient Build-up,1,0.008676875425643247,0.008676875425643247
United States,Compact Pressure Block,Patient Build-up,Patient Build-up,83,0.0,0.0
United States,Set-Piece Compact Shape,Patient Build-up,Patient Build-up,5,0.0,0.0
United States,Wide Retreating Block,Patient Build-up,Patient Build-up,104,0.0,0.0
Uruguay,Compact Pressure Block,Short Under Pressure,Patient Build-up,38,0.5386123535912467,0.014174009305032808
Uruguay,Wide Retreating Block,Short Under Pressure,Patient Build-up,22,0.3118282047107218,0.01417400930503281
Uruguay,Compact Pressure Block,Direct Long Play,Patient Build-up,11,0.15974160575453614,0.014521964159503286
Uruguay,Wide Retreating Block,Direct Long Play,Patient Build-up,9,0.13069767743552957,0.014521964159503286
Uruguay,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,9,0.12756608374529527,0.014174009305032808
Uruguay,High-Intensity Press,Short Under Pressure,Patient Build-up,8,0.11339207444026247,0.01417400930503281
Uruguay,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,6,0.08713178495701972,0.014521964159503286
Uruguay,High-Intensity Press,Direct Long Play,Patient Build-up,1,0.014521964159503286,0.014521964159503286
Uruguay,Compact Pressure Block,Patient Build-up,Patient Build-up,49,0.0,0.0
Uruguay,High-Intensity Press,Patient Build-up,Patient Build-up,1,0.0,0.0
Uruguay,Set-Piece Compact Shape,Patient Build-up,Patient Build-up,2,0.0,0.0
Uruguay,Wide Retreating Block,Patient Build-up,Patient Build-up,60,0.0,0.0
Wales,Compact Pressure Block,Short Under Pressure,Patient Build-up,31,0.12308731845735627,0.003970558659914718
Wales,Wide Retreating Block,Short Under Pressure,Patient Build-up,26,0.10323452515778267,0.003970558659914718
Wales,High-Intensity Press,Short Under Pressure,Patient Build-up,15,0.05955837989872077,0.003970558659914718
Wales,Set-Piece Compact Shape,Short Under Pressure,Patient Build-up,14,0.05558782123880606,0.003970558659914718
Wales,Wide Retreating Block,Direct Long Play,Patient Build-up,13,0.04057283879350028,0.0031209875995000217
Wales,Compact Pressure Block,Direct Long Play,Patient Build-up,9,0.02808888839550019,0.0031209875995000212
Wales,Set-Piece Compact Shape,Direct Long Play,Patient Build-up,7,0.02184691319650015,0.0031209875995000212
Wales,High-Intensity Press,Direct Long Play,Patient Build-up,3,0.009362962798500064,0.0031209875995000212
Wales,Compact Pressure Block,Patient Build-up,Patient Build-up,23,0.0,0.0
Wales,High-Intensity Press,Patient Build-up,Patient Build-up,1,0.0,0.0
Wales,Set-Piece Compact Shape,Patient Build-up,Patient Build-up,3,0.0,0.0
Wales,Wide Retreating Block,Patient Build-up,Patient Build-up,84,0.0,0.0
