player_name,team,position,minutes,vaep_off_p90,vaep_def_p90,vaep_per_touch,xt_p90,final_player_rating,team_rank
Thiago Emiliano da Silva,Brazil,Right Center Back,409.0666666666667,0.07312712948174162,-0.03288738006924208,0.00020481199651204617,0.02331817874119919,0.024844954053443224,9
Andrej Kramarić,Croatia,Right Wing,478.43333333333334,0.7579373260104854,0.045187460723891286,0.007080185531600337,0.00984684235749024,0.4056558174981665,1
Ivan Perišić,Croatia,Left Wing,686.8166666666666,0.420940409465727,-0.022262896644420486,0.003343325524186654,0.05735325194110888,0.21181240445613103,2
Dominik Livaković,Croatia,Goalkeeper,720.2833333333333,-0.025263969353134137,0.27104267704811186,0.0042483874931820865,0.0007160338833118603,0.12430707687210586,3
Luka Modrić,Croatia,Right Center Midfield,672.6666666666666,0.22420282418423354,-0.01916267995339425,0.0010022794153957651,0.07454084289034694,0.11772892451810776,4
Marcelo Brozović,Croatia,Center Defensive Midfield,569.8666666666667,0.27084221918100526,-0.05123302315281691,0.0009478751837455902,0.011585270481252628,0.11240601466546837,5
Mateo Kovačić,Croatia,Left Center Midfield,649.9166666666667,0.17588863957564999,0.0021583835238139205,0.0009710953991501057,0.048631536942777956,0.09904114755803257,6
Borna Sosa,Croatia,Left Back,440.4666666666667,0.15333461620202757,-0.0463756457618721,0.0007112297883435057,0.04866061694797762,0.06342497754617632,7
Joško Gvardiol,Croatia,Left Center Back,720.2833333333333,0.1371510686006445,-0.10556908062936164,0.0001853044930698017,0.011479408610218162,0.018142467055606,8
Josip Juranović,Croatia,Right Back,624.1333333333333,0.05154034084376028,-0.05336795509907016,-1.2305015935426921e-05,0.06760493888356242,0.012603489144276914,9
Dejan Lovren,Croatia,Right Center Back,624.1333333333333,0.02021019812909593,-0.17977893050250873,-0.0009190860541896706,0.008682681701852596,-0.07832355566259278,10
Harry Kane,England,Center Forward,421.51666666666665,0.9885127318411896,-0.013817395962463442,0.010921061376798186,0.04021256939299676,0.49866650023100184,1
Jude Bellingham,England,Right Defensive Midfield,441.76666666666665,0.34754744231036505,0.002880332869461267,0.002131451330698168,0.03048226259164168,0.18194977550745092,2
Harry Maguire,England,Left Center Back,453.71666666666664,0.34570732719291064,-0.02512293803813908,0.0014665706839349913,0.022220145756382637,0.1651761949338428,3
John Stones,England,Right Center Back,464.8833333333333,0.1970882340219347,-0.031951837166499075,0.0006818470434746522,0.0036040701580757114,0.08349356657237535,4
Luke Shaw,England,Left Back,457.16666666666663,0.13920005319746653,-0.011030171202375842,0.000628431978965633,0.07484393996127112,0.07924225858348925,5
Declan Rice,England,Left Defensive Midfield,449.54999999999995,0.0260599788818583,-0.02685412520415022,-4.585850728148153e-06,0.011703526992894633,0.001942256482214521,6
Jordan Pickford,England,Goalkeeper,486.3333333333333,-0.02808567098006919,-0.13117642529603865,-0.0023449732411629965,0.0009321450603209876,-0.08014811109833861,7
Kylian Mbappé Lottin,France,Left Center Forward,654.3000000000001,1.876035885408327,0.012735828949923804,0.013568547789905619,0.1197711728698097,0.9724106560900592,1
Olivier Giroud,France,Center Forward,432.6166666666666,1.7446037609939389,0.09654315784049537,0.033146518637942435,0.008985146505457368,0.9323144443096913,2
Adrien Rabiot,France,Left Defensive Midfield,529.25,0.5712271012060289,-0.03238560820764294,0.0039509817147325545,0.009520350857462721,0.2725101111851053,3
Antoine Griezmann,France,Center Attacking Midfield,586.0500000000001,0.48575293246244505,-0.015195038523069707,0.0035260254921770993,0.11822311560963347,0.2599813777392675,4
Ousmane Dembélé,France,Right Wing,448.0,0.4151429184425329,-0.004867090749810034,0.0031910342153878444,0.10393922562509396,0.22688306923599658,5
Theo Bernard François Hernández,France,Left Back,548.5,0.22930478543281274,-0.039002312087401264,0.0013423470502823842,0.0505236607877417,0.10565867294533879,6
Hugo Lloris,France,Goalkeeper,614.2,-0.015903423510327933,0.11901531362011773,0.0021388491356107023,0.0047152285148780995,0.053140645498553726,7
Raphaël Varane,France,Right Center Back,544.6,0.042138057231082736,-0.01632455749587873,0.00020994671379617836,0.006350121372416259,0.01423975815622411,8
Jules Koundé,France,Right Back,514.4166666666666,0.06449798338981061,-0.053099696043164876,8.594941340619084e-05,0.015412497622442439,0.008807428021833208,9
Aurélien Djani Tchouaméni,France,Right Defensive Midfield,662.2166666666667,0.036249097454662184,-0.06616002655322122,-0.00017100505710567875,0.02711044223646572,-0.00958467761911808,10
Ibrahima Konaté,France,Left Center Back,330.8166666666667,0.07599143153840306,-0.10432186729333667,-0.0001639926565470042,0.018162992550190323,-0.010581817164392843,11
Dayotchanculle Upamecano,France,Left Center Back,518.2333333333333,-0.004344364865182224,-0.21250983459193643,-0.0013528478949319143,0.013696057001215674,-0.10609374269679576,12
Mohamed Salisu,Ghana,Left Center Back,301.20000000000005,0.27562744854726784,-0.0910481764937044,0.0016560999923304533,0.00976948964172055,0.09474036395282497,1
Thomas Teye Partey,Ghana,Right Defensive Midfield,301.20000000000005,0.09021426175245123,-0.0324440558939111,0.0003921655624203807,0.03298094400306873,0.03559894139860993,2
Daniel Amartey,Ghana,Right Center Back,301.20000000000005,-0.00608518073069529,-0.18538768897823285,-0.0017318807314212962,0.006275909501929891,-0.09500081717350449,3
Lawrence Ati-Zigi,Ghana,Goalkeeper,301.20000000000005,-0.010313884431307955,-0.41321427083042706,-0.011430706125881238,0.0034960290794336063,-0.21449408365274517,4
Mehdi Taremi,Iran,Center Forward,305.1,0.7553148051881118,0.05718136020313816,0.009242825505625295,0.04406465658630194,0.41783386166457304,1
Morteza Pouraliganji,Iran,Right Center Back,305.1,0.14557210086524805,-0.11658413938533756,0.00033199050478681266,0.005963566326911397,0.015786291156773567,2
Seyed Majid Hosseini,Iran,Left Center Back,305.1,-0.012355749565726118,-0.07633408529829552,-0.0012074640168234273,0.007201733044650456,-0.04326681002812776,3
Daichi Kamada,Japan,Center Attacking Midfield,337.2166666666667,0.31734610339747726,0.04439204191674048,0.0037965805032381824,0.024971516436955457,0.1870023500954714,1
Junya Ito,Japan,Right Wing Back,346.33333333333337,0.19226228539247953,-0.031800224936575756,0.002079063234987954,0.05258626944310648,0.09137200308706957,2
Shūichi Gonda,Japan,Goalkeeper,412.51666666666665,-0.018765948913089667,0.15001421154474331,0.0028376360485639933,0.004058385149547897,0.0672870991603056,3
Wataru Endo,Japan,Right Defensive Midfield,326.01666666666665,0.08314808990092555,-0.062086515680045376,0.00014988919935044642,0.035333385626896606,0.017642430995624542,4
Maya Yoshida,Japan,Center Back,412.51666666666665,-0.08055479447397054,-0.07706094142356969,-0.0012412966396843637,0.003030528130417402,-0.07857415131459194,5
Youssef En-Nesyri,Morocco,Center Forward,553.8166666666667,0.7718833393876233,0.03021257567155141,0.01607723800307716,0.005023040234519277,0.4068757369774143,1
Selim Amallah,Morocco,Left Center Midfield,423.7,0.30896509649633286,-0.015506798726844375,0.004277202640692545,0.007610413239263281,0.1495343923248047,2
Nayef Aguerd,Morocco,Right Center Back,369.18333333333334,0.282931885864981,-0.11987880132686465,0.0016975883040063055,0.003021903795619386,0.08264019951938395,3
Achraf Hakimi Mouh,Morocco,Right Back,660.8,0.17991650311776508,-0.054770902430131434,0.0009151860661176219,0.04765713150572852,0.07237878246479783,4
Azzedine Ounahi,Morocco,Right Center Midfield,589.25,0.13814529010839918,-0.0067983022528452786,0.0010129068524261896,0.026852033038970366,0.07134777259129889,5
Yahia Attiyat allah,Morocco,Left Back,350.18333333333334,0.11132384957690043,-0.03569372338164594,0.000855439589517922,0.0362502478927526,0.04532174455303314,6
Hakim Ziyech,Morocco,Right Wing,662.6333333333333,0.07943952136145835,-0.0146676589166813,0.0004936737418678486,0.05400645844894079,0.04333532503473704,7
Yassine Bounou,Morocco,Goalkeeper,603.15,-0.019854001971693593,0.08541290895732893,0.0010485774263692908,0.001819924968876015,0.03345801171450367,8
Romain Saïss,Morocco,Left Center Back,485.7833333333333,0.13431433194262796,-0.07210325576405191,0.0007252484750727766,0.006949891082539965,0.032713090848317854,9
Sofiane Boufal,Morocco,Left Midfield,476.66666666666663,0.1109173873175258,-0.07372991200328896,0.0003702178341642904,0.06424573001603992,0.03155394901057569,10
Noussair Mazraoui,Morocco,Left Back,376.8333333333333,0.02480402852799694,-0.0003455067684170401,0.00032928854173163124,0.018762596860353135,0.016080566814380068,11
Jawad El Yamiq,Morocco,Right Center Back,335.56666666666666,-0.0009437447506291443,-0.0026177608974695577,-3.238814576279099e-05,0.001034927168294569,-0.0015834838341192742,12
Sofyan Amrabat,Morocco,Center Defensive Midfield,698.3833333333333,-0.004769579081294276,-0.07538195622846999,-0.0007457566800082272,0.011386615356195659,-0.03802217158764547,13
Memphis Depay,Netherlands,Left Center Forward,315.58333333333337,0.5924625736098084,0.19821255782463937,0.005646614472999649,0.04810243518759368,0.40665203709664244,1
Cody Mathès Gakpo,Netherlands,Center Attacking Midfield,460.2166666666667,0.6166731464244996,-0.010924043257137988,0.006026282600432468,0.0795901738189547,0.3206004711276015,2
Andries Noppert,Netherlands,Goalkeeper,509.51666666666665,-0.016688811241276424,0.3855475688028112,0.005452268193314805,0.0005321082890874148,0.18617148089657934,3
Frenkie de Jong,Netherlands,Left Defensive Midfield,499.45000000000005,0.2859328714472682,0.01930986679007505,0.0017284975693043208,0.02047973703337431,0.15723586579613774,4
Denzel Dumfries,Netherlands,Right Wing Back,509.51666666666665,0.27892794718813935,-0.008252434366581926,0.002483588781579876,0.044515050402512135,0.14498584312575508,5
Daley Blind,Netherlands,Left Wing Back,452.48333333333335,0.32166810355841224,-0.08127109962614157,0.0015396410143329127,0.039681990838555524,0.1285967924381463,6
Virgil van Dijk,Netherlands,Center Back,509.51666666666665,0.044854825449058756,-0.07175350112554078,-0.00017265461789403965,0.013639705293813868,-0.010773193164846451,7
Jurriën David Norman Timber,Netherlands,Right Center Back,409.40000000000003,-0.006896595143569513,-0.06095182637732501,-0.00036182289658270443,0.011407230087966727,-0.03175131161182873,8
Nathan Aké,Netherlands,Left Center Back,506.26666666666665,-0.0030896311571049187,-0.1065843232393205,-0.0006633723693241375,0.008591042019071812,-0.05331778050519559,9
Robert Lewandowski,Poland,Center Forward,389.75,1.0578092406875728,0.03437617430469407,0.0112079848734396,0.01383256762321518,0.5522216164828084,1
Piotr Zieliński,Poland,Right Center Midfield,344.4166666666667,0.34559265032539965,0.0031362999120883566,0.0033114988312920183,0.05977064951471921,0.18731205467107545,2
Kamil Glik,Poland,Right Center Back,389.75,0.22794406675130865,-0.10941542504771092,0.0015231301715785434,0.002661813805973311,0.0602536226644671,3
Grzegorz Krychowiak,Poland,Center Defensive Midfield,347.8833333333333,0.0028757243973150308,-0.0341122405789275,-0.0003738102294798744,0.014726251360928384,-0.01278515088746452,4
