player_name,team,position_group,functional_role,final_player_rating,global_rank,position_rank,role_rank,team_rank,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,vaep_total,vaep_offense,vaep_defense,total_touches,xt_total,xa_sum,events_with_360_context,vaep_off_p90,vaep_def_p90,vaep_total_p90,vaep_per_touch,xt_p90,xa_p90,raw_final_player_rating,rating_minutes_reliability,player_evaluation_score,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,distribution_under_pressure,pass_receipt_x,pass_receipt_y,playstyle_cluster,spatial_point_count,final_third_share,Functional role,completeness_score,kmeans_functional_role,role_refinement_applied,role_refinement_reason,pressures_p90,counterpressures_p90,recoveries_p90,post_pressure_recoveries_p90,blocks_p90,aerial_wins_p90,aerial_events_p90,goals_p90,box_passes_p90,tackles_p90,progressive_receptions_p90,dangerous_zone_receptions_p90,pressure_resistance,role_probability_10,role_probability_11,role_probability_12,role_probability_13,role_adjusted_value,legacy_raw_final_player_rating,legacy_final_player_rating,legacy_team_rank,vaep_90_missing,vaep_per_touch_missing,xt_90_missing,role_adjusted_value_missing,completeness_score_missing,off_ball_score_missing,vaep_off_scaled,vaep_def_scaled,global_rank_eligible,post_shot_xg_proxy,goal_allowed,shot_on_target_faced,penalty_faced,penalties_faced,penalties_saved,cross_opportunities,claims,sweeper_actions,pressured_passes,completed_pressured_passes,goals_prevented_proxy,goals_prevented_proxy_p90,save_rate,claims_p90,cross_stopping_rate,sweeper_actions_p90,penalty_save_rate_shrunk,goalkeeper_raw_rating,goalkeeper_feature_coverage,goalkeeper_rating_reliability,goalkeeper_rank,open_play_xt_p90,set_piece_xt_p90,progressive_receptions,dangerous_zone_receptions,pressure_events,forced_rushed_actions,post_pressure_recoveries,forced_rushed_action_rate,occupancy_entropy,convex_hull_area,average_spatial_x,average_spatial_y,final_third_occupancy,zone14_share,half_space_share,wide_corridor_share,spatial_observation_count,kde_00_00,kde_00_01,kde_00_02,kde_00_03,kde_00_04,kde_00_05,kde_00_06,kde_00_07,kde_01_00,kde_01_01,kde_01_02,kde_01_03,kde_01_04,kde_01_05,kde_01_06,kde_01_07,kde_02_00,kde_02_01,kde_02_02,kde_02_03,kde_02_04,kde_02_05,kde_02_06,kde_02_07,kde_03_00,kde_03_01,kde_03_02,kde_03_03,kde_03_04,kde_03_05,kde_03_06,kde_03_07,kde_04_00,kde_04_01,kde_04_02,kde_04_03,kde_04_04,kde_04_05,kde_04_06,kde_04_07,kde_05_00,kde_05_01,kde_05_02,kde_05_03,kde_05_04,kde_05_05,kde_05_06,kde_05_07,kde_06_00,kde_06_01,kde_06_02,kde_06_03,kde_06_04,kde_06_05,kde_06_06,kde_06_07,kde_07_00,kde_07_01,kde_07_02,kde_07_03,kde_07_04,kde_07_05,kde_07_06,kde_07_07,kde_08_00,kde_08_01,kde_08_02,kde_08_03,kde_08_04,kde_08_05,kde_08_06,kde_08_07,kde_09_00,kde_09_01,kde_09_02,kde_09_03,kde_09_04,kde_09_05,kde_09_06,kde_09_07,kde_10_00,kde_10_01,kde_10_02,kde_10_03,kde_10_04,kde_10_05,kde_10_06,kde_10_07,kde_11_00,kde_11_01,kde_11_02,kde_11_03,kde_11_04,kde_11_05,kde_11_06,kde_11_07,network_pagerank,network_betweenness,network_eigenvector,network_closeness,network_entropy,network_completed_passes_per_match,network_matches,build_up_involvement_ratio,build_up_eligible_possessions,sb360_coverage,sb360_observations,mean_defenders_within_3m,mean_defenders_within_5m,mean_nearest_defender_m,mean_passing_lane_availability,packing_index_mean,mean_space_received,actor_shape_deviation_m,movement_into_available_space_rate,shape_maintenance_score,defensive_positioning_score,progression_score,progression_score_evidence_count,progression_score_coverage,creation_score,creation_score_evidence_count,creation_score_coverage,finishing_score,finishing_score_evidence_count,finishing_score_coverage,pressing_score,pressing_score_evidence_count,pressing_score_coverage,defensive_score,defensive_score_evidence_count,defensive_score_coverage,ball_security_score,ball_security_score_evidence_count,ball_security_score_coverage,aerial_score,aerial_score_evidence_count,aerial_score_coverage,average_receiving_x,average_receiving_x_available,average_receiving_y,average_receiving_y_available,average_passing_x,average_passing_x_available,average_passing_y,average_passing_y_available,final_third_involvement,final_third_involvement_available,half_space_occupation,half_space_occupation_available,wide_corridor_occupation,wide_corridor_occupation_available,zone14_occupation,zone14_occupation_available,role_cluster,probabilistic_role,role_entropy,role_max_probability,role_probability_01,role_probability_02,role_probability_03,role_probability_04,role_probability_05,role_probability_06,role_probability_07,role_probability_08,role_probability_09,role_probabilities,attacking_off_ball_score,defensive_off_ball_score,attacking_off_ball_evidence,defensive_off_ball_evidence,off_ball_raw,off_ball_evidence,off_ball_score,off_ball_score_observed,off_ball_reliability,off_ball_feature_coverage,attention_context_value,attention_context_actions,build_up_score_missing,defensive_work_score_missing,build_up_percentile,defensive_work_percentile
Lionel Andrés Messi Cuccittini,Argentina,Attacking Midfield/Wing,Progressive Winger,0.7869523860560778,1,1,1,1,5503,1459,15,5,527.7926213313835,348.8641794944993,4,25,391,1664.8,1,306,33,7,5,36,15,4,32,11,9,0,0,19,733.9,2713.7000000000003,371,89,56,89,30,34,26,339,11,8,110,359,7.598649225,Lionel Andrés Messi Cuccittini,Right Wing,0.3333333333333333,10.914293500476903,3.678975337239406,4.16950538220466,6.867420629513558,4.414770404687287,0.1226325112413135,10.914293500476903,2.330017713584957,0.8584275786891947,0.0,13.489576236544488,0.9318414365036108,0.2666666666666666,0.8247978436657682,45.22058823529412,40.294117647058826,59.19117647058824,5.660314853521413,5.299664616955852,0.3606502365655615,1361,1.287870686184924,2.445524903,1553,0.6499111807140301,0.0442274441898086,0.6941386249038387,0.0041589381730502,0.1579348164009308,0.2999008601580596,0.8848032550411716,0.5501911687532798,0.7869523860560778,77.21024258760107,47.97681940700809,0.2237196765498652,0.2021563342318059,0.8666666666666667,74.51611570247934,50.682644628099176,3,2130,0.4516431924882629,Progressive Winger,0.7366198545861484,Progressive Winger,False,KMEANS_ROLE_RETAINED,10.914293500476903,4.046872870963346,3.678975337239406,0.9810600899305084,0.4905300449652541,0.6131625562065677,1.839487668619703,1.1036926011718218,3.065812781032838,0.4905300449652541,14.59326883771631,12.631148657855292,0.9442896935933148,1.2265845752409695e-20,3.8367066469672505e-25,1.6379060885451767e-16,0.9999161570603476,1.0,0.3799039571840206,0.3297362539418146,1,False,False,False,False,False,False,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,0.0597990308631858,0.0718006410651979,119,103,89.0,17.0,8.0,0.1910112359550561,8.55254713838341,8379.7348005,75.72634366925064,49.90561563307493,0.4534883720930232,0.146640826873385,0.2390180878552971,0.2228682170542635,1548.0,6.905904565811805e-08,0.0004762704100965,0.00106830892649,3.424630666115146e-06,8.465050108058183e-06,0.0005206200499931,8.694941264577978e-05,0.0001576892953182,4.750771935559285e-07,0.0001219316563059,0.0005357362720479,0.0005181344518727,2.2375231483863418e-05,0.0004713394032802,0.0004036015541033,0.0017155158291568,0.0005156111435163,0.0002445455208111,0.0017453115668028,0.0023834682015978,0.001626114806412,0.0014823727929828,0.0019120014131756,0.0025422106794908,0.0020739801849719,0.0003850259812307,0.0019833523041693,0.004552725985551,0.0071545105492261,0.0095783208308539,0.0076553465943283,0.00367120593855,0.0007029132049701,0.0030867834461457,0.0031504097572336,0.0073123164368614,0.0131985284592683,0.013703495453417,0.0159691603449004,0.0052996622521149,0.0001448043246256,0.0031823691622125,0.0079633483828133,0.017371167236143,0.0215866728297608,0.0194108727127118,0.0315185453433194,0.0186509565830336,0.0005769298155088,0.0045561242361288,0.0124603738912064,0.0214724779444301,0.0279459513426466,0.0313726582276444,0.0284131517053594,0.0199137197982292,0.0021208455714076,0.0039852488520793,0.0092192255695096,0.0149847762966638,0.0294559172122133,0.0443014641286362,0.0338096409379546,0.0324086697535936,0.003178973267538,0.0049156216048599,0.011527557885893,0.0229201811376327,0.0286367322910708,0.0452583634059973,0.0350250309687884,0.0229987802390988,0.0019739992367968,0.0051961471386173,0.009473070745117,0.0283355339051444,0.0263158908557828,0.0290155034674621,0.0270221619863688,0.0093201625756865,0.0053091518156549,0.0043778181317678,0.0122068345006306,0.020320681213709,0.017643779346963,0.0122434841396046,0.0089047270108977,0.0093567241436842,0.0119254959773535,0.0018606432532745,0.0056557526166645,0.0040543599819367,0.0049371873424949,0.0042583538658553,0.0026971224238275,0.0082679815076007,0.1001854785923769,0.1465092447235304,0.3304593631229032,3.480094563896646,0.907060007833053,43.71428571428572,7,0.7037037037037037,324.0,0.8840952994204765,1373,0.607428987618354,1.1726147123088129,7.3095954655169635,0.8267217791717273,0.9337217771303714,0.4905432755102399,15.933527574592324,0.3835616438356164,0.7433628318584071,0.7433628318584071,0.743963782696177,7,1.0,0.7950704225352113,5,0.8333333333333334,0.9929577464788734,3,0.75,0.4403575297941494,5,0.8333333333333334,0.4248826291079812,6,1.0,0.6345070422535211,5,0.8333333333333334,0.312206572769953,3,1.0,74.51611570247934,True,50.682644628099176,True,77.21024258760107,True,47.97681940700809,True,0.4516431924882629,True,0.2390180878552971,True,0.2228682170542635,True,0.146640826873385,True,6,Finishing/Creative Attacker,0.0004487927584465,0.9999037869350856,9.621135489771064e-05,1.3113194725630461e-23,9.337807479877308e-14,1.989824644361459e-17,1.690024169451782e-09,5.762967057810961e-20,0.9999037869350856,9.984182667888855e-29,1.9897459985836966e-11,"{""role_01"": 9.621135489771063e-05, ""role_02"": 1.3113194725630461e-23, ""role_03"": 9.337807479877307e-14, ""role_04"": 1.9898246443614587e-17, ""role_05"": 1.6900241694517826e-09, ""role_06"": 5.76296705781096e-20, ""role_07"": 0.9999037869350857, ""role_08"": 9.984182667888855e-29, ""role_09"": 1.9897459985836966e-11}",0.5338908450704226,0.5248284579270496,8,6,0.5293596514987361,14,0.5235274631329813,True,0.8235294117647058,1.0,,,False,False,0.9444444444444444,0.2777777777777778
Kylian Mbappé Lottin,France,Forward,Progressive Winger,0.740089331030306,2,1,2,1,3009,1050,8,2,584.8418698878094,127.84546065473468,2,22,298,1701.4,0,180,8,27,1,50,6,0,14,8,9,1,1,11,654.3000000000001,1182.8,233,37,55,32,29,32,30,213,7,1,91,238,5.016751877,Kylian Mbappé Lottin,Left Center Forward,0.25,5.226960110041265,3.988995873452544,4.401650618982118,7.565337001375515,6.877579092159559,0.0,4.401650618982118,1.513067400275103,3.713892709766162,0.1375515818431912,12.517193947730398,0.6900621563961484,0.0,0.7725321888412017,39.11764705882353,13.382352941176473,65.44117647058823,4.675523380632512,4.520513598792604,0.1550097818399081,1012,0.9764524023288356,0.835716436,1110,0.6218037962575796,0.0213218406932473,0.6431256369508269,0.0046200823919293,0.1343125725349154,0.114954117744154,0.8140530859236434,0.5216455393446544,0.740089331030306,85.98283261802575,17.385836909871244,0.1587982832618025,0.111587982832618,0.8461538461538461,83.33351800554017,18.810803324099723,3,1510,0.590066225165563,Progressive Winger,0.5524028455032369,Progressive Winger,False,KMEANS_ROLE_RETAINED,5.089408528198073,1.1004126547455295,3.988995873452544,0.4126547455295735,0.2751031636863824,0.2751031636863824,1.1004126547455295,1.237964236588721,3.026134800550206,0.0,21.458046767537823,10.59147180192572,0.8949579831932774,0.9999999985067802,8.978057267712548e-38,1.2971814340594869e-33,2.2980824881770918e-24,1.0,0.3498113576999753,0.3126841904685295,1,False,False,False,False,False,False,1.0,0.37437209367411717,True,,,,,,,,,,,,,,,,,,,,,,,0.0700725276349065,0.0496986452349031,156,77,37.0,9.0,3.0,0.2432432432432432,8.149058141726847,6144.114050000001,84.20541553748872,18.297560975609755,0.6214995483288166,0.060523938572719,0.2448057813911472,0.4561878952122855,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002808327295491,0.0001160608913184,1.5688428736036785e-05,4.552472672273821e-06,6.855541742510417e-10,0.0,0.0,0.0,0.0063895672695611,0.0030307633228208,0.0016521435915063,0.0008691887355023,1.3326966114505603e-05,9.528684881591542e-07,0.0,0.0,0.0080855352116547,0.0064928110896034,0.0021686374480176,0.0014550467201889,0.0018434525653428,0.0001696397494836,2.86935539220894e-06,8.6943897509922e-06,0.0111109374226152,0.0078158786474115,0.0048412326343444,0.0007079448105287,0.0005926876410193,0.0002491219349845,0.0009707071059785,0.0011780496648953,0.0263356502166984,0.0203590325917387,0.0109982563221016,0.004005511969477,0.0024254655344895,0.0009242332256153,0.0007623322348795,0.0003165531241106,0.0429951635295354,0.0283376481295671,0.0149320644855422,0.0054446132840074,0.0054066872239163,0.0008363541401999,7.892498260600518e-05,9.4790734890147e-07,0.0696566534891814,0.0439719532612524,0.026045198521886,0.0103275532534615,0.004921557750155,0.0029827606762339,0.0020877346087212,0.000140276667762,0.0759229878537007,0.0473926265806903,0.037097609094796,0.0099582598018929,0.0059824579453201,0.0038615203990281,0.0037817079759601,0.0009009588765846,0.0663057824700363,0.0496095180042782,0.0456730014159047,0.0187534458290768,0.0054748634453902,0.004413534891325,0.0054546487924114,0.0006816282790781,0.0208691175821168,0.0356089475577725,0.0431807923180076,0.018925402830946,0.0129970785677318,0.0068006833391491,0.0030348796960747,0.0013600393196868,0.0195059236623061,0.0280500196731558,0.0259189885177352,0.0085117897113258,0.0044648780047466,0.0014879603670678,0.0032825125509243,0.0003769831622545,0.0857219226694387,0.0367311260168403,0.274710164399055,2.91292587136416,0.8802289649733493,25.714285714285715,7,0.6487603305785123,242.0,0.8738738738738738,970,0.5350515463917526,1.035051546391753,8.368838578436318,0.8449162503971855,0.7154639175257732,0.5487895387616014,21.70044477827373,0.4707692307692308,0.2581120943952802,0.2581120943952802,0.6031187122736419,7,1.0,0.6077464788732394,5,0.8333333333333334,0.98943661971831,3,0.75,0.1977573131094258,5,0.8333333333333334,0.3368544600938967,6,1.0,0.4852112676056338,5,0.8333333333333334,0.1995305164319248,3,1.0,83.33351800554017,True,18.810803324099723,True,85.98283261802575,True,17.385836909871244,True,0.590066225165563,True,0.2448057813911472,True,0.4561878952122855,True,0.060523938572719,True,8,Finishing/Creative/Progressive Attacker,7.208170996909841e-07,0.9999999079340938,9.830795903108397e-16,3.812065556588862e-18,6.56661351675709e-26,3.838443761866345e-25,2.4933362446908668e-18,1.2781150444049807e-27,9.206590436807714e-08,1.1927043653184906e-35,0.9999999079340938,"{""role_01"": 9.830795903108397e-16, ""role_02"": 3.812065556588862e-18, ""role_03"": 6.56661351675709e-26, ""role_04"": 3.8384437618663445e-25, ""role_05"": 2.4933362446908668e-18, ""role_06"": 1.278115044404981e-27, ""role_07"": 9.206590436807714e-08, ""role_08"": 1.1927043653184906e-35, ""role_09"": 0.9999999079340938}",0.5858274647887324,0.195901047309498,8,6,0.3908642560491152,14,0.4076977347683385,True,0.8235294117647058,1.0,,,False,False,0.5396825396825397,0.023809523809523808
Christian Pulisic,United States,Attacking Midfield/Wing,Progressive Winger,0.7066122306650235,3,2,3,1,8246,559,10,4,315.2141337946028,93.01093940851987,6,8,146,852.7,1,84,17,10,3,13,7,1,10,2,1,0,0,9,336.31666666666666,1042.0,139,44,31,23,17,9,6,116,15,2,76,130,1.138087093,Christian Pulisic,Left Wing,0.4,11.774617176272365,4.549283909014322,2.408444422419347,8.295753010555527,3.478864165716834,0.2676049358243719,6.154913523960553,2.408444422419347,2.6760493582437186,0.0,20.337975122652264,0.3045577234848109,0.1428571428571428,0.60431654676259,50.51470588235294,44.26470588235294,75.73529411764706,1.96986983728857,1.8548687662841985,0.1150010710043716,502,0.4257830280936654,0.93680978,604,0.4963720371641147,0.0307748542258589,0.5271468913899737,0.0039240435005748,0.113941639908112,0.2506949210565439,0.7768099397096575,0.3591911568379644,0.7066122306650235,85.37985611510791,24.98201438848921,0.2158273381294964,0.1942446043165467,0.7407407407407407,77.3735632183908,21.492528735632185,3,796,0.5087939698492462,Progressive Winger,0.7036250906077257,Progressive Winger,False,KMEANS_ROLE_RETAINED,11.774617176272365,4.549283909014322,4.549283909014322,1.0704197432974876,1.6056296149462312,1.0704197432974876,2.6760493582437186,0.2676049358243719,2.140839486594975,0.2676049358243719,24.08444422419347,7.225333267258041,0.8923076923076924,0.9996461749336673,1.817792469698253e-29,4.904971863442466e-23,1.0010594723664156e-11,0.6430484119011648,0.2875389867267817,0.2495722030316429,1,False,False,False,False,False,False,0.7446823869137423,0.7750839760760813,True,,,,,,,,,,,,,,,,,,,,,,,0.0315838440590085,0.0663323717067272,90,27,44.0,17.0,4.0,0.3863636363636363,8.42842827034481,8011.872800499997,78.1979581239531,23.03483082077052,0.5393634840871022,0.0770519262981574,0.2345058626465661,0.3668341708542713,597.0,0.000512336776391,3.09274458323684e-06,5.08464995173526e-07,1.744936778126456e-07,1.5296841509703078e-11,4.929499442121185e-10,6.303941755452278e-07,3.7335194242865378e-06,0.0013614700452805,0.0003146090018313,0.0013640628563797,0.0008348099753076,1.522700678596754e-06,1.043431010460518e-06,0.000897445997309,0.0017090485339496,0.0083621897581456,0.0077117319392088,0.005827007147687,0.0038113735520565,9.294818073463672e-05,1.7804089103867432e-06,0.0011063187093338,0.0013030593067549,0.0182614783394051,0.0226564630928969,0.0114339019638181,0.0054309463324948,0.0052925038808369,0.0002969459114028,2.1060104295481102e-06,1.113725895565668e-06,0.0163241178973903,0.0269832737011678,0.0093500767143411,0.0040048537974018,0.0075928015451442,0.0045621271643308,7.66382821138323e-05,0.0,0.0126417346511261,0.028046081147555,0.0117469610858756,0.0051370056972552,0.0066328007986906,0.0047684684349303,0.0003556771728659,0.0,0.0381858318108874,0.0300922203630075,0.0237849093457281,0.0134270807394767,0.0075364957913245,0.0020455994342857,0.0001503738512902,0.0,0.0283737258693578,0.0297938275735762,0.0267525474279758,0.0113281908804129,0.0114689793972811,0.0082566283185061,0.0002032810788589,4.5130835327934974e-10,0.0379292724780353,0.0377987293569314,0.0294982722289379,0.018644566073982,0.0094749454904911,0.0142332785770594,0.0018129624993869,1.7329006007964216e-05,0.0332245754033006,0.0606282560607525,0.0384677877154875,0.014106882684901,0.0109007549143364,0.0146294215208327,0.0081248371349422,0.0010703355236925,0.021792500953501,0.03127471445731,0.0321300689406235,0.0104079243473665,0.0052529669213412,0.002268232884439,0.0071481030244576,0.0040140867409898,0.0260065646630028,0.0126050118532224,0.0140960799563041,0.007266083199553,0.004793981695374,0.0037820466720544,0.0059242982928114,0.0124564606018504,0.0765000185157228,0.0467948717948718,0.2281266797955844,2.3406418479220306,0.898661273645482,21.0,4,0.697986577181208,149.0,0.9122516556291392,551,0.515426497277677,1.0362976406533575,9.129715523833662,0.8490545248832617,0.8693284936479129,0.527833278774489,19.622852247702923,0.4478527607361963,0.4351032448377581,0.4351032448377581,0.732897384305835,7,1.0,0.7190140845070421,5,0.8333333333333334,0.886150234741784,3,0.75,0.6090249187432286,5,0.8333333333333334,0.477112676056338,6,1.0,0.3661971830985915,5,0.8333333333333334,0.4553990610328638,3,1.0,77.3735632183908,True,21.492528735632185,True,85.37985611510791,True,24.98201438848921,True,0.5087939698492462,True,0.2345058626465661,True,0.3668341708542713,True,0.0770519262981574,True,8,Finishing/Creative/Progressive Attacker,0.0092563021036769,0.9970147509742198,8.09797657635397e-08,2.5579316184082263e-16,7.614493248593955e-19,3.416661883108468e-20,1.6822095212091427e-16,3.732249805336648e-21,0.0029851680460141,2.026199684984517e-27,0.9970147509742198,"{""role_01"": 8.097976576353969e-08, ""role_02"": 2.5579316184082263e-16, ""role_03"": 7.614493248593952e-19, ""role_04"": 3.416661883108468e-20, ""role_05"": 1.6822095212091427e-16, ""role_06"": 3.732249805336648e-21, ""role_07"": 0.0029851680460141737, ""role_08"": 2.026199684984517e-27, ""role_09"": 0.9970147509742198}",0.5853873239436619,0.5351029252437702,8,6,0.5602451245937161,14,0.5489625586229648,True,0.8235294117647058,1.0,,,False,False,0.4365079365079365,0.4603174603174603
Julián Álvarez,Argentina,Forward,Target Forward,0.7023763286196681,4,2,1,2,29560,606,16,4,539.2488229978061,231.72130497591263,11,5,106,495.5,3,93,41,4,5,4,18,4,2,16,4,2,0,2,485.23333333333335,378.8,124,118,17,5,14,11,0,88,3,0,51,101,1.908327433,Julián Álvarez,Center Forward,0.25,22.257333241739367,2.5966888782029263,2.0402555471594424,3.15312220924641,0.741911108057979,0.5564333310434842,0.9273888850724736,0.3709555540289895,0.741911108057979,0.3709555540289895,9.459366627739232,0.3539523300886171,0.2222222222222222,0.75,39.11764705882353,90.0,36.91176470588236,3.429730903051677,3.264559663119144,0.1651712399325333,458,0.1741973832584973,0.058412518,658,0.6055032692465266,0.030635594409414,0.6361388636559406,0.0074884954215102,0.032309743408528,0.0108342239884591,0.7554779636687738,0.44712350646558346,0.7023763286196681,78.3008064516129,34.63629032258064,0.1048387096774193,0.2177419354838709,0.6666666666666666,81.68341968911916,36.5419689119171,1,751,0.4900133155792276,Target Forward,0.5772922200714579,Target Forward,False,KMEANS_ROLE_RETAINED,21.88637768771038,7.604588857594284,2.5966888782029263,1.6692999931304526,2.0402555471594424,0.741911108057979,2.967644432231916,0.741911108057979,0.9273888850724736,0.741911108057979,13.539877722058115,7.41911108057979,0.8712871287128713,2.930949507295574e-09,6.706793209832826e-29,3.366184389679134e-21,9.766482387256695e-10,0.8896397424555632,0.326777929136129,0.2904569708819181,2,False,False,False,False,False,False,0.970693109076644,0.4215395001471788,True,,,,,,,,,,,,,,,,,,,,,,,0.0351121220223813,0.0056394978702172,73,40,118.0,34.0,9.0,0.288135593220339,8.724785394923497,8258.72635,77.09338461538461,34.70153692307693,0.5230769230769231,0.0861538461538461,0.2538461538461538,0.3092307692307692,650.0,0.0036350758185401,0.0021040672739559,4.9676774458211954e-05,0.0013415588212945,0.0001013240358327,3.15604266928266e-06,3.441599354647657e-07,3.5973079383128542e-06,0.0054105290177668,0.0024257683482256,9.499625159712216e-05,0.0003607755235751,0.0010925432276423,0.0009918223597937,0.0001713532835465,0.002561252811374,0.0051309778519419,0.0070820047325236,0.0007998822201005,0.0011473157700416,0.0007204994744644,0.0007978025988283,0.0007601297699471,0.0046232954883362,0.0138690420174221,0.0102843065846642,0.0049981744719155,0.0012012416001695,0.0010523323642789,0.0044300602027303,0.0048978778731103,0.0012720832097479,0.0156618743713674,0.0183671436397204,0.0133839909358104,0.0034464929327941,0.0032439925411413,0.007354351462867,0.0086632699447457,0.0007766237547338,0.0068640556833003,0.0219886235741375,0.0117312894962702,0.0157463537128971,0.0121565501727738,0.0068807685891478,0.0175945224428366,0.0114450153949146,0.0089220870413062,0.0127099693459784,0.0159463345263923,0.0077212276555199,0.0070709793280519,0.0102170416219934,0.0136351376096363,0.0191585075405603,0.0186989301170305,0.0166646340762584,0.0198620833498265,0.0175479169154557,0.0090208836592357,0.0217090415724488,0.0151124996194759,0.0088447977124902,0.0359517515471753,0.0324986503967131,0.0317266760433079,0.0106342532799443,0.0106334053664128,0.0206656326272492,0.0186077307419999,0.0061419654349208,0.0212069561082554,0.0325148973249087,0.0303868914343934,0.0151644862188983,0.0122119057329236,0.0268269874452301,0.0200918924256283,0.0060986605971955,0.0067182953001569,0.0139544697976098,0.0220621483083231,0.0185468628384359,0.0155734627730915,0.0129575360595218,0.0105894904708381,0.0081278384136472,0.0046136151739122,0.0125898074501163,0.0193909118997744,0.0129402892395915,0.0166240829058071,0.0051427238974186,0.0038300785289521,0.0034137865881566,0.0375112532612314,0.0,0.1035224670014587,1.9233300216752016,0.7941305007988306,13.285714285714286,7,0.6441717791411042,163.0,0.8221884498480243,541,0.6229205175600739,1.155268022181146,7.631110937720547,0.8625043451071657,0.2957486136783734,0.5011544823228724,20.2203494833373,0.4110429447852761,0.3790560471976401,0.3790560471976401,0.2937625754527163,7,1.0,0.3091549295774648,5,0.8333333333333334,0.919014084507042,3,0.75,0.8109967497291442,5,0.8333333333333334,0.5146713615023474,6,1.0,0.3035211267605634,5,0.8333333333333334,0.4131455399061033,3,1.0,81.68341968911916,True,36.5419689119171,True,78.3008064516129,True,34.63629032258064,True,0.4900133155792276,True,0.2538461538461538,True,0.3092307692307692,True,0.0861538461538461,True,6,Finishing/Creative Attacker,0.0024373290366873,0.9993590802661282,5.522273996151653e-08,1.243083634955534e-22,2.91467031706565e-18,9.74079183193746e-22,0.0006406856943765,8.895602093389706e-23,0.9993590802661282,1.0540298483717345e-30,1.7881675514545476e-07,"{""role_01"": 5.522273996151651e-08, ""role_02"": 1.243083634955534e-22, ""role_03"": 2.91467031706565e-18, ""role_04"": 9.740791831937459e-22, ""role_05"": 0.0006406856943765227, ""role_06"": 8.895602093389706e-23, ""role_07"": 0.9993590802661282, ""role_08"": 1.0540298483717343e-30, ""role_09"": 1.7881675514545474e-07}",0.5022007042253521,0.617145178764897,8,6,0.5596729414951246,14,0.5467166521944639,True,0.8235294117647058,1.0,,,False,False,0.023809523809523808,0.7301587301587301
