match_id,team,player_id,threat_prevention_total,defensive_action_count,pressure_count,pressure_recovered,pressure_threat,interception_block_count,interception_block_retained,interception_block_threat,clearance_count,clearance_retained,clearance_threat,aerial_count,aerial_success,aerial_mean_threat,high_threat_count,mean_pre_threat,mean_start_x,central_danger_count,has_360,mean_density_360,mean_behind_ball_360,error_penalty_count,foul_count,failed_count,progression_total,progressive_action_count,progression_retained,opponent_possessions,opponent_final_third_possessions,threat_prevention_target,defensive_actions_per100_opponent_possessions,defensive_actions_per100_opponent_final_third_possessions,pressures_per100_opponent_possessions,pressure_recovery_rate,pressure_threat_exposure_per100,interceptions_blocks_per100_opponent_possessions,interception_block_retention_rate,interception_block_threat_exposure_per100,clearances_per100_opponent_possessions,clearance_retention_rate,clearance_threat_exposure_per100,aerial_contests_per100_opponent_possessions,aerial_success_rate,aerial_threat_per_eligible_contest,high_threat_action_share,mean_pre_action_threat,mean_defensive_start_x,central_danger_action_share,positioning_360_coverage,mean_defensive_density_360,mean_defenders_behind_ball_360,errors_penalties_per100_opponent_possessions,fouls_per100_opponent_possessions,failed_defensive_action_rate,defensive_progression_per100_opponent_possessions,progression_retention_rate,position_group,minutes,defensive_target_version,event_scope_version
3857254,Denmark,17042,0.0698537336429581,11,7,0,0.0006450225482694805,2,0,0.0357142873108387,0,0,0.0,1,1,0.0357142835855484,2,0.006610783266792582,66.65,2,0.9090909090909091,0.02986328101411883,2.8,0,0,0,0.0,0,0,91,48,0.07676234466259133,12.087912087912088,22.916666666666668,7.6923076923076925,0.0,0.0007088159871093192,2.197802197802198,0.0,0.03924646957235022,0.0,,0.0,1.098901098901099,1.0,0.0357142835855484,0.18181818181818182,0.006610783266792582,66.65,0.18181818181818182,0.9090909090909091,0.02986328101411883,2.8,0.0,0.0,0.0,0.0,,Forward,64.46666666666667,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Denmark,18722,-0.00030632561538368464,3,2,0,0.0,0,0,0.0,0,0,0.0,0,0,,0,0.0,56.800000000000004,0,0.3333333333333333,0.0144306870829157,3.0,0,1,0,0.0,0,0,91,48,-0.0003366215553666864,3.2967032967032965,6.25,2.197802197802198,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,56.800000000000004,0.0,0.3333333333333333,0.0144306870829157,3.0,0.0,1.098901098901099,0.0,0.0,,Defensive Midfield,33.61666666666666,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Denmark,24443,0.0007938580820336938,4,3,1,0.001290045096538961,1,0,0.0,0,0,0.0,0,0,,0,0.00032251127413474023,63.375,0,1.0,0.014493924991263975,6.25,0,0,0,0.0,0,0,91,48,0.0008723715187183448,4.395604395604396,8.333333333333334,3.2967032967032965,0.3333333333333333,0.0014176319742186384,1.098901098901099,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.00032251127413474023,63.375,0.0,1.0,0.014493924991263975,6.25,0.0,0.0,0.0,0.0,,Attacking Midfield/Wing,52.06666666666666,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Denmark,27569,-0.0009923740290105343,7,3,1,0.0,1,1,0.0,0,0,0.0,1,1,0.0,0,0.0,57.371428571428574,0,1.0,0.014310485691301686,2.7142857142857144,0,0,1,0.0,0,0,91,48,-0.001090520911000587,7.6923076923076925,14.583333333333334,3.2967032967032965,0.3333333333333333,0.0,1.098901098901099,1.0,0.0,0.0,,0.0,1.098901098901099,1.0,0.0,0.0,0.0,57.371428571428574,0.0,1.0,0.014310485691301686,2.7142857142857144,0.0,0.0,0.14285714285714285,0.0,,Attacking Midfield/Wing,33.133333333333326,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,3557,0.011331055538903456,8,3,0,0.023255813866853714,1,0,0.0,0,0,0.0,0,0,,1,0.0029069767333567142,55.525,0,0.875,0.021402122086007416,2.857142857142857,0,0,2,11.299999999999997,0,0,98,74,0.011562301570309649,8.16326530612245,10.81081081081081,3.061224489795918,0.0,0.023730422313116034,1.0204081632653061,0.0,0.0,0.0,,0.0,0.0,,,0.125,0.0029069767333567142,55.525,0.0,0.875,0.021402122086007416,2.857142857142857,0.0,0.0,0.25,11.530612244897958,,Attacking Midfield/Wing,30.88333333333333,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,3767,-0.00440003331459593,38,19,1,0.007740270695649087,4,0,0.0019350676448084414,2,0,0.03635930985910818,1,1,0.0357142873108387,2,0.002287081998809682,35.78157894736842,13,0.9736842105263158,0.02886649851649638,2.972972972972973,0,1,3,74.0,1,0,98,74,-0.00448982991285299,38.775510204081634,51.351351351351354,19.387755102040817,0.05263157894736842,0.007898235403723558,4.081632653061225,0.0,0.0019745588212331036,2.0408163265306123,0.0,0.037101336590926716,1.0204081632653061,1.0,0.0357142873108387,0.05263157894736842,0.002287081998809682,35.78157894736842,0.34210526315789475,0.9736842105263158,0.02886649851649638,2.972972972972973,0.0,1.0204081632653061,0.07894736842105263,75.51020408163265,0.0,Defensive Midfield,97.6,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,5651,-0.05557308009156259,27,9,2,0.005805202934425324,1,0,0.0006450225482694805,10,1,0.0064502255991101265,2,2,0.02663830094388686,1,0.002546560860032009,23.953846153846158,16,0.8148148148148148,0.03542882526608492,1.6363636363636365,0,2,0,0.0,0,0,98,74,-0.056707224583227134,27.551020408163264,36.486486486486484,9.183673469387756,0.2222222222222222,0.005923676463699311,1.0204081632653061,0.0,0.0006581862737443678,10.204081632653061,0.1,0.006581862856234823,2.0408163265306123,1.0,0.02663830094388686,0.037037037037037035,0.002546560860032009,23.953846153846158,0.5925925925925926,0.8148148148148148,0.03542882526608492,1.6363636363636365,0.0,2.0408163265306123,0.0,0.0,,Center Back,97.6,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,5655,-0.14454326120903715,9,3,0,0.03635930613381788,0,0,0.0,0,0,0.0,3,3,0.012119768711272627,2,0.008079845807515085,35.48888888888889,3,0.8888888888888888,0.025877017942947687,1.5,0,0,2,90.30000000000001,2,0,98,74,-0.14749312368269096,9.183673469387756,12.162162162162161,3.061224489795918,0.0,0.037101332789610086,0.0,,0.0,0.0,,0.0,3.061224489795918,1.0,0.012119768711272627,0.2222222222222222,0.008079845807515085,35.48888888888889,0.3333333333333333,0.8888888888888888,0.025877017942947687,1.5,0.0,0.0,0.2222222222222222,92.14285714285717,0.0,Center Back,97.6,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,9236,-0.010649000840203371,24,14,0,0.0032251127995550632,2,1,0.0006450225482694805,1,0,0.0006450225482694805,0,0,,0,0.0003225112789853786,40.28260869565217,3,0.6666666666666666,0.02099291523466747,3.625,0,1,0,2.0,0,0,98,74,-0.010866327387962624,24.489795918367346,32.432432432432435,14.285714285714286,0.0,0.0032909314281174113,2.0408163265306123,0.5,0.0006581862737443678,1.0204081632653061,0.0,0.0006581862737443678,0.0,,,0.0,0.0003225112789853786,40.28260869565217,0.125,0.6666666666666666,0.02099291523466747,3.625,0.0,1.0204081632653061,0.0,2.0408163265306123,,Fullback/Wingback,87.28333333333333,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,16352,-0.024508531765604857,32,17,1,0.004515158012509346,2,1,0.0,1,0,0.0006450225482694805,1,1,0.0,0,0.00020156955361017026,53.5,3,0.90625,0.022518974803157992,4.379310344827586,0,2,6,1.7000000000000028,0,0,98,74,-0.02500870588327026,32.6530612244898,43.24324324324324,17.346938775510203,0.058823529411764705,0.004607304094397292,2.0408163265306123,0.5,0.0,1.0204081632653061,0.0,0.0006581862737443678,1.0204081632653061,1.0,0.0,0.0,0.00020156955361017026,53.5,0.09375,0.90625,0.022518974803157992,4.379310344827586,0.0,2.0408163265306123,0.1875,1.7346938775510232,,Forward,80.01666666666667,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,23910,-0.00279912882251665,16,8,0,0.003870135289616883,1,0,0.0,1,0,0.0006450226064771414,1,1,0.0006450225482694805,0,0.00036282518703956157,30.733333333333334,4,0.75,0.028357614744349877,5.5,0,0,1,65.69999999999999,1,0,98,74,-0.002856253900527194,16.3265306122449,21.62162162162162,8.16326530612245,0.0,0.003949117642466207,1.0204081632653061,0.0,0.0,1.0204081632653061,0.0,0.0006581863331399402,1.0204081632653061,1.0,0.0006450225482694805,0.0,0.00036282518703956157,30.733333333333334,0.25,0.75,0.028357614744349877,5.5,0.0,0.0,0.0625,67.0408163265306,0.0,Attacking Midfield/Wing,79.78333333333333,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,30681,0.06409168156096712,35,13,0,0.09415107331005856,3,1,0.0006450225482694805,5,1,0.0025800902512855828,3,3,0.007751937955617905,3,0.0036124915150659424,23.562857142857144,7,0.8857142857142857,0.029231625328160222,2.6451612903225805,0,1,3,76.69999999999999,2,0,98,74,0.06539967506221134,35.714285714285715,47.2972972972973,13.26530612244898,0.0,0.09607252378577405,3.061224489795918,0.3333333333333333,0.0006581862737443678,5.1020408163265305,0.2,0.0026327451543730436,3.061224489795918,1.0,0.007751937955617905,0.08571428571428572,0.0036124915150659424,23.562857142857144,0.2,0.8857142857142857,0.029231625328160222,2.6451612903225805,0.0,1.0204081632653061,0.08571428571428572,78.26530612244898,0.0,Fullback/Wingback,97.6,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,32450,0.00025697488308651373,33,7,1,0.03700433246558532,8,1,0.03893939999397844,7,4,0.0032251127413474023,4,4,0.009251083101844415,3,0.003598583872768689,20.89090909090909,11,0.8787878787878788,0.02627446554896081,1.4827586206896552,0,0,3,98.89999999999999,4,0,98,74,0.0002622192684556263,33.673469387755105,44.5945945945946,7.142857142857143,0.14285714285714285,0.03775952292406665,8.16326530612245,0.125,0.03973408162650861,7.142857142857143,0.5714285714285714,0.003290931368721839,4.081632653061225,1.0,0.009251083101844415,0.09090909090909091,0.003598583872768689,20.89090909090909,0.3333333333333333,0.8787878787878788,0.02627446554896081,1.4827586206896552,0.0,0.0,0.09090909090909091,100.91836734693878,0.0,Center Back,97.6,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,35592,0.0008071070624282584,19,10,1,0.004515157837886363,3,0,0.0,1,0,0.0006450226064771414,0,0,,0,0.0003055369965487013,49.150000000000006,3,0.8421052631578947,0.05720244506002177,5.9375,0,0,2,14.900000000000006,1,0,98,74,0.0008235786351308759,19.387755102040817,25.675675675675677,10.204081632653061,0.1,0.0046073039162105745,3.061224489795918,0.0,0.0,1.0204081632653061,0.0,0.0006581863331399402,0.0,,,0.0,0.0003055369965487013,49.150000000000006,0.15789473684210525,0.8421052631578947,0.05720244506002177,5.9375,0.0,0.0,0.10526315789473684,15.204081632653066,0.0,Attacking Midfield/Wing,66.71666666666667,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857254,Tunisia,44955,-0.05377914436394349,30,9,2,0.003870135289616883,4,0,0.0012900451547466218,3,0,0.001290045096538961,0,0,,0,0.000344012031564489,35.98620689655172,4,0.9666666666666667,0.02087133708955439,3.5517241379310347,0,0,1,31.700000000000006,1,0,98,74,-0.054876677922391315,30.612244897959183,40.54054054054054,9.183673469387756,0.2222222222222222,0.003949117642466207,4.081632653061225,0.0,0.0013163726068843081,3.061224489795918,0.0,0.0013163725474887357,0.0,,,0.0,0.000344012031564489,35.98620689655172,0.13333333333333333,0.9666666666666667,0.02087133708955439,3.5517241379310347,0.0,0.0,0.03333333333333333,32.34693877551021,0.0,Defensive Midfield,87.76666666666667,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,3300,0.015113595363800414,27,7,0,0.003413852711673826,4,0,0.023722316371276975,5,0,0.007416551117785275,2,2,0.0008156606927514076,1,0.0014391792075777495,32.148148148148145,16,0.9629629629629629,0.020307634347609564,3.230769230769231,0,1,2,101.7,2,0,74,54,0.020423777518649208,36.486486486486484,50.0,9.45945945945946,0.0,0.0046133144752349,5.405405405405405,0.0,0.032057184285509424,6.756756756756757,0.0,0.010022366375385507,2.7027027027027026,1.0,0.0008156606927514076,0.037037037037037035,0.0014391792075777495,32.148148148148145,0.5925925925925926,0.9629629629629629,0.020307634347609564,3.230769230769231,0.0,1.3513513513513513,0.07407407407407407,137.43243243243242,0.0,Center Back,97.01666666666668,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,5690,0.0030837665253784508,15,9,0,0.0,1,0,0.005305039696395397,1,0,0.0,1,1,0.0,0,0.0004130870181446274,45.949999999999996,0,0.8666666666666667,0.015957171876858085,3.0,0,0,1,11.599999999999994,1,0,74,54,0.004167252061322231,20.27027027027027,27.77777777777778,12.162162162162161,0.0,0.0,1.3513513513513513,0.0,0.007168972562696482,1.3513513513513513,0.0,0.0,1.3513513513513513,1.0,0.0,0.0,0.0004130870181446274,45.949999999999996,0.0,0.8666666666666667,0.015957171876858085,3.0,0.0,0.0,0.06666666666666667,15.67567567567567,0.0,Fullback/Wingback,45.0,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,8361,0.012292764178710058,25,12,0,0.02713616896653548,7,0,0.007087570964358747,2,0,0.0017825312679633498,0,0,,1,0.001440250847954303,45.544,6,0.92,0.020585221128878953,6.260869565217392,0,1,1,12.400000000000002,1,0,74,54,0.016611843484743323,33.78378378378378,46.2962962962963,16.216216216216218,0.0,0.036670498603426326,9.45945945945946,0.0,0.009577798600484794,2.7027027027027026,0.0,0.0024088260377883104,0.0,,,0.04,0.001440250847954303,45.544,0.24,0.92,0.020585221128878953,6.260869565217392,0.0,1.3513513513513513,0.04,16.75675675675676,0.0,Attacking Midfield/Wing,52.016666666666666,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,8949,-0.002992599635035731,17,6,1,0.0017825312679633498,0,0,0.0,0,0,0.0,2,2,0.0,0,0.00010485478046843234,53.870588235294115,3,1.0,0.022055374929157517,5.235294117647059,0,0,7,31.0,1,0,74,54,-0.004044053560859096,22.972972972972972,31.48148148148148,8.108108108108109,0.16666666666666666,0.0024088260377883104,0.0,,0.0,0.0,,0.0,2.7027027027027026,1.0,0.0,0.0,0.00010485478046843234,53.870588235294115,0.17647058823529413,1.0,0.022055374929157517,5.235294117647059,0.0,0.0,0.4117647058823529,41.891891891891895,0.0,Forward,35.983333333333334,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,9411,-0.0007908711704658344,38,22,2,0.0008912656921893358,0,0,0.0,0,0,0.0,0,0,,0,0.00011329258957534636,59.443243243243245,0,0.8947368421052632,0.016677883937254286,6.235294117647059,0,1,8,14.700000000000001,1,0,74,54,-0.0010687448249538302,51.351351351351354,70.37037037037037,29.72972972972973,0.09090909090909091,0.0012044130975531566,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.00011329258957534636,59.443243243243245,0.0,0.8947368421052632,0.016677883937254286,6.235294117647059,0.0,1.3513513513513513,0.21052631578947367,19.864864864864863,0.0,Attacking Midfield/Wing,68.81666666666666,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,23527,-0.07341562112560496,40,19,0,0.011830325238406658,6,0,0.0017825313843786716,0,0,0.0,1,1,0.0,0,0.0004702310136053711,41.957499999999996,2,0.8,0.017755010507866875,4.4375,0,0,3,51.50000000000001,2,0,74,54,-0.09921029881838508,54.054054054054056,74.07407407407408,25.675675675675677,0.0,0.015986925997846835,8.108108108108109,0.0,0.0024088261951063132,0.0,,0.0,1.3513513513513513,1.0,0.0,0.0,0.0004702310136053711,41.957499999999996,0.05,0.8,0.017755010507866875,4.4375,0.0,0.0,0.075,69.59459459459461,0.0,Fullback/Wingback,97.01666666666668,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,23730,0.023570042496430688,10,6,0,0.03865278232842684,3,1,0.046553367050364614,0,0,0.0,0,0,,3,0.00860974150709808,21.41,1,0.9,0.023903866739441813,3.4444444444444446,0,0,1,56.9,1,0,74,54,0.03185140877896039,13.513513513513514,18.51851851851852,8.108108108108109,0.0,0.05223348963300924,4.054054054054054,0.3333333333333333,0.0629099554734657,0.0,,0.0,0.0,,,0.3,0.00860974150709808,21.41,0.1,0.9,0.023903866739441813,3.4444444444444446,0.0,0.0,0.1,76.89189189189189,0.0,Fullback/Wingback,28.200000000000003,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,29595,-0.0827758009545505,35,13,0,0.03322381875477731,2,0,0.005305039696395397,3,0,0.002522587077692151,2,2,0.003468180540949106,1,0.0014729391201399266,39.28285714285715,15,0.9714285714285714,0.018652199921394913,3.411764705882353,0,1,3,37.89999999999999,2,0,74,54,-0.11185919047912231,47.2972972972973,64.81481481481481,17.56756756756757,0.0,0.04489705237132069,2.7027027027027026,0.0,0.007168972562696482,4.054054054054054,0.0,0.0034089014563407445,2.7027027027027026,1.0,0.003468180540949106,0.02857142857142857,0.0014729391201399266,39.28285714285715,0.42857142857142855,0.9714285714285714,0.018652199921394913,3.411764705882353,0.0,1.3513513513513513,0.08571428571428572,51.2162162162162,0.0,Center Back,97.01666666666668,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,30628,-0.0012569224054459482,47,34,0,0.0008912656339816749,4,1,0.0,0,0,0.0,0,0,,0,1.8963098595354786e-05,73.85106382978724,0,0.9574468085106383,0.013803381983019591,6.355555555555555,0,1,4,30.200000000000003,1,0,74,54,-0.0016985437911431734,63.513513513513516,87.03703703703704,45.945945945945944,0.0,0.0012044130188941552,5.405405405405405,0.25,0.0,0.0,,0.0,0.0,,,0.0,1.8963098595354786e-05,73.85106382978724,0.0,0.9574468085106383,0.013803381983019591,6.355555555555555,0.0,1.3513513513513513,0.0851063829787234,40.810810810810814,0.0,Forward,61.03333333333333,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
3857255,Japan,31090,-0.009093079730519094,35,26,1,0.0026737970183603466,2,1,0.0016313213855028152,0,0,0.0,0,0,,0,0.000267151217641575,55.73529411764706,3,0.8857142857142857,0.022581343215806595,5.612903225806452,0,0,1,13.5,1,0,74,54,-0.01228794558178256,47.2972972972973,64.81481481481481,35.13513513513514,0.038461538461538464,0.0036132392140004682,2.7027027027027026,0.5,0.0022044883587875883,0.0,,0.0,0.0,,,0.0,0.000267151217641575,55.73529411764706,0.08571428571428572,0.8857142857142857,0.022581343215806595,5.612903225806452,0.0,0.0,0.02857142857142857,18.243243243243242,0.0,Attacking Midfield/Wing,45.0,conceding-probability-delta-per100-opponent-possessions-v1,qatar-2022-periods-1-4-v1
