match_id,team,entry_denial_target_per100_v4,entry_denial_oof_prediction_v4,avg_defensive_centroid_x,avg_defensive_centroid_y,avg_back_line_height,avg_defensive_hull_area,avg_defensive_width,avg_defensive_depth,avg_defenders_behind_ball,avg_central_defenders,avg_defenders_within_5,avg_defenders_within_10,avg_nearest_defender_distance,avg_mean_defender_distance,avg_defensive_density
3857266,France,-1.4831508796968984,-2.870191657659076,68.91210391360805,40.13150183785123,43.224024303226614,597.0685646141676,37.983750851660695,23.80994453479806,5.553665698736766,6.428500057715688,0.6407840583361987,1.511236135704148,10.252154891329722,25.35492887092379,0.01985382960539942
3857266,Denmark,-3.633723322642002,-1.663576000940965,67.40646140383033,40.50375902712559,45.355157591676075,549.2069971082369,37.73463890135054,22.593954080145746,5.429168530606561,6.352996970675932,0.6145483563328876,1.4788520804806977,12.213405874654029,27.654257438361252,0.036568407578415035
3857284,Germany,1.3246477925057953,9.601588789842015,56.952478520015,40.81336430639524,56.31402599167509,476.71693190230076,35.640860683221284,22.144515923020453,4.0877782382254315,4.9807466620618825,0.7711077474019463,1.6148897865773566,10.1657603330699,24.388514830040037,0.022543067035077666
3857284,Japan,-7.1480206129519885,-6.212484733898396,69.60099249351757,39.96093361668842,44.18147247657947,435.833176116896,34.85074063945628,20.302500864134196,4.619554200659112,5.5552670429541,0.7986895952609167,1.7831926832955622,9.259511479650213,22.963444065924406,0.025894568181557127
3857254,Denmark,8.171904828536439,5.507357445817761,55.61009362579402,40.41169449148342,59.52570833144704,327.4834905529975,31.090902836671827,18.639872006680097,3.3368969918755624,4.535973500267099,0.7196092683719407,1.7111569943835903,9.196070961581034,21.276086478706087,0.026693488167040435
3857254,Tunisia,-2.9342816399707647,-9.177599913453667,70.46075358644214,40.54063578730866,44.54454259394083,341.8808601216711,33.26370575364853,17.620834492064983,3.7034429822684554,4.962177444339728,0.7199564284189182,1.6147086797048407,11.131011931019556,23.71457309403276,0.034831373199235405
3857265,Mexico,4.198195845732267,-1.7117965460523341,67.03743242659735,38.24913867150961,44.623623731266854,595.1179979724285,36.700225809504005,24.837956405500357,4.543885042041515,5.88008269363719,0.7696819688222567,1.5821387086666032,12.338036239664097,27.790684336625276,0.02080245368185159
3857265,Poland,-11.033549144763832,-3.771087330651395,70.22048908303384,39.863972595615515,42.48517266536919,537.5490395072466,37.10398918692872,23.532222141272058,5.475063784639322,6.052242928808704,0.6634308821787206,1.531789512579232,9.6604152232776,24.98622372274843,0.020279102570229926
3857301,Qatar,-3.791972278740108,0.21297232084721995,67.8359083009001,38.44012358389354,45.139196550136866,511.49899062153725,38.32993810881426,22.130652388007753,4.881952883923028,5.551170168742517,0.6354096368537169,1.4911452198339568,11.141460644470234,25.89333345872768,0.06471843527328815
3857301,Senegal,1.1609536149705668,4.755272149516758,62.41185298461495,39.89605017165552,49.92944845498469,572.9200129815782,37.677240754284796,23.50699137294837,4.717798031200004,5.711664677004236,0.6696035632351649,1.420880644047695,9.511054917275297,24.97307837488163,0.021477974308373768
3857268,Belgium,-16.38805475667,-0.17284871234820887,71.82655419093582,41.59206240414327,38.81540300062223,720.2067034914475,39.337868363800695,28.44478995304066,5.528079067949227,6.244262241389595,0.7328808225818354,1.572732546815565,9.562281939184432,26.099045519157855,0.019557328469666433
3857268,Canada,12.005176312568707,16.839026723237595,58.16652407073816,41.44367405688628,50.56908338001991,841.0569662192316,42.216725227773125,30.62400826193545,5.94105162283949,6.37683014172763,0.5995671498701843,1.3962587049082287,9.789482506180747,27.82605293923829,0.01707559362409846
3857269,Brazil,11.735385146200997,8.714256234880992,56.787687871518806,39.74216380921524,55.21818884182884,574.5872889665545,37.16087535473976,24.78973110049717,5.325541947506548,5.8625160688358084,0.6520319937763209,1.5760279550103373,8.640460239898012,23.422482857337055,0.01970780602539859
3857269,Switzerland,-3.5224892747879935,-10.096560296960615,72.56733339268858,38.14250798575701,40.32659360990799,513.3882562461226,36.79935679891288,21.98417736949554,5.386216039565018,6.497197138319843,0.7141418695864696,1.6101304460508508,9.862488649561657,24.72467521353014,0.0335913250772964
3869321,Netherlands,9.04707121265687,-0.7008850604467288,68.42037355350189,41.03931510522097,42.19978801737472,703.2173656740401,39.53275328801089,26.747964507631146,6.06195920620467,6.771656358381562,0.7195955224209661,1.6388203821768523,9.06458148267226,25.322295163058655,0.14479110890645672
