match_id,event_index,event_id,period,minute,competition_stage,knockout,attacking_team,defending_team,pre_shot_score_diff_defending,is_regular_penalty,shot_outcome,goal,goal_probability_v3,leverage_v4,channel,kick_number,kicking_team,scored,goalkeeper_player_id,goalkeeper_player_name,goalkeeper_event_type,goalkeeper_credited_save,pre_kick_win_probability_defending,post_kick_win_probability_defending,defending_wpa,goalkeeper_wpa,attribution_rule
3857264,2777.0,9cd13a7d-13be-4553-a2e1-b4bab349e413,2.0,66.95,Group Stage,False,Argentina,Poland,-1.0,False,Goal,1.0,0.21153287904837756,0.08172500625021892,ordinary_or_penalty,,,,,,,,,,,,
3857264,2940.0,f75ddc65-a309-4ace-8d33-b1d6e87f86a0,2.0,70.6,Group Stage,False,Argentina,Poland,-2.0,False,Saved,0.0,0.30448176255071563,0.009619669952038818,ordinary_or_penalty,,,,,,,,,,,,
3857264,3894.0,4a3d578a-c71a-4102-8e73-00bbcfce4ca0,2.0,91.96666666666667,Group Stage,False,Argentina,Poland,-2.0,False,Saved,0.0,0.5067605431314128,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857265,1564.0,90104e5a-ef6b-4e9e-ba6e-79b8bed653e8,1.0,44.3,Group Stage,False,Mexico,Poland,0.0,False,Saved,0.0,0.20451459930232815,0.27513849182279454,ordinary_or_penalty,,,,,,,,,,,,
3857265,1914.0,cefd85c4-3b07-4392-a40e-2101198ffd66,2.0,51.75,Group Stage,False,Mexico,Poland,0.0,False,Saved,0.0,0.1709958284169174,0.28642838574933016,ordinary_or_penalty,,,,,,,,,,,,
3857265,1977.0,5ee0aff8-6137-437a-84a3-320adf30aed6,2.0,57.38333333333333,Group Stage,False,Poland,Mexico,0.0,True,Saved,0.0,,0.29523002791266917,ordinary_or_penalty,,,,,,,,,,,,
3857265,2159.0,33ef2ae2-9ad0-48cc-acd4-c210fac8592c,2.0,63.4,Group Stage,False,Mexico,Poland,0.0,False,Saved,0.0,0.18277881192703793,0.3046951518871173,ordinary_or_penalty,,,,,,,,,,,,
3857265,3044.0,9be1b301-9784-4f2b-b709-d2d4dec0d578,2.0,93.86666666666666,Group Stage,False,Poland,Mexico,0.0,False,Saved,0.0,0.2703662715711378,0.3333333333333333,ordinary_or_penalty,,,,,,,,,,,,
3857265,3126.0,cf2f4b27-0de7-4e85-a26c-8383ed129cc0,2.0,95.88333333333334,Group Stage,False,Mexico,Poland,0.0,False,Saved,0.0,0.16569197089925405,0.3333333333333333,ordinary_or_penalty,,,,,,,,,,,,
3857266,997.0,8d13ea77-6e18-493c-8e54-258f942c255b,1.0,20.3,Group Stage,False,France,Denmark,0.0,False,Saved,0.0,0.43636363636363634,0.243061623140845,ordinary_or_penalty,,,,,,,,,,,,
3857266,1455.0,4e7ba032-7c93-44f9-9a5f-6eb2de5d473a,1.0,32.8,Group Stage,False,France,Denmark,0.0,False,Saved,0.0,0.0,0.25884714459935293,ordinary_or_penalty,,,,,,,,,,,,
3857266,2398.0,f63e4a17-97db-4c92-8ef0-c58a7d62bf2f,2.0,55.983333333333334,Group Stage,False,France,Denmark,0.0,False,Saved,0.0,0.27272727272727276,0.2930180068734911,ordinary_or_penalty,,,,,,,,,,,,
3857266,2585.0,8ad26aa2-291c-4d4c-a9d8-354224932a31,2.0,60.416666666666664,Group Stage,False,France,Denmark,0.0,False,Goal,1.0,0.22,0.2999749156137404,ordinary_or_penalty,,,,,,,,,,,,
3857266,2816.0,ec53e52f-fb8b-4085-bf36-323830fd4c0f,2.0,67.25,Group Stage,False,Denmark,France,1.0,False,Goal,1.0,0.43636363636363634,0.43873072449250466,ordinary_or_penalty,,,,,,,,,,,,
3857266,2997.0,6bd41f74-6e8e-4714-bc4d-fdb8e0f1528f,2.0,72.35,Group Stage,False,Denmark,France,0.0,False,Saved,0.0,0.43636363636363634,0.3179983192157327,ordinary_or_penalty,,,,,,,,,,,,
3857266,3353.0,e5bd1434-dbe8-4da2-b05f-509364c40015,2.0,85.15,Group Stage,False,France,Denmark,0.0,False,Goal,1.0,0.43636363636363634,0.3317978789603409,ordinary_or_penalty,,,,,,,,,,,,
3857266,3557.0,d5249a01-7b86-4dad-ab4f-a1aa32e1ec51,2.0,90.3,Group Stage,False,France,Denmark,-1.0,False,Saved,0.0,0.10204081632653061,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857267,1278.0,e800e0bb-7fe2-4b0b-a284-d79772a9e828,1.0,43.68333333333333,Group Stage,False,Senegal,Ecuador,0.0,True,Goal,1.0,,0.2741480323260823,ordinary_or_penalty,,,,,,,,,,,,
3857267,1522.0,f357068e-101e-47d5-9cab-b46abeab6fd2,2.0,48.43333333333333,Group Stage,False,Ecuador,Senegal,1.0,False,Saved,0.0,0.13424467721076144,0.34633576638184027,ordinary_or_penalty,,,,,,,,,,,,
3857267,2112.0,fe08733c-664e-444f-9053-4753f4d98076,2.0,66.96666666666667,Group Stage,False,Ecuador,Senegal,1.0,False,Goal,1.0,0.8721908456268507,0.43699780360945656,ordinary_or_penalty,,,,,,,,,,,,
3857267,2136.0,7f414cf8-690c-4ce8-bdb4-7de35ddbd88b,2.0,69.5,Group Stage,False,Senegal,Ecuador,0.0,False,Goal,1.0,0.4961025624624497,0.3139632919004457,ordinary_or_penalty,,,,,,,,,,,,
3857267,2232.0,4791bb90-e837-4f48-90e2-efede0479473,2.0,75.8,Group Stage,False,Ecuador,Senegal,1.0,False,Saved,0.0,0.17822732269741787,0.5034053017985214,ordinary_or_penalty,,,,,,,,,,,,
3857267,2612.0,5bfc0320-add5-41f5-8498-58bdb69b0879,2.0,87.76666666666667,Group Stage,False,Senegal,Ecuador,-1.0,False,Saved,0.0,0.14996532008034236,0.010642986354332687,ordinary_or_penalty,,,,,,,,,,,,
3857267,2673.0,2e8b83d3-8d70-4882-b24e-efe516fa2d28,2.0,88.98333333333333,Group Stage,False,Ecuador,Senegal,1.0,False,Saved,0.0,0.2875427833991481,0.6519620376145359,ordinary_or_penalty,,,,,,,,,,,,
3857268,50.0,30a8b555-579d-4b38-8d7d-7f4ed35dcd53,1.0,0.85,Group Stage,False,Belgium,Canada,0.0,False,Saved,0.0,0.13268767197351633,0.2224001428505668,ordinary_or_penalty,,,,,,,,,,,,
3857268,271.0,a0849b15-1abc-4429-ac77-9fd4d65c0c4a,1.0,10.0,Group Stage,False,Canada,Belgium,0.0,True,Saved,0.0,,0.2316181329789403,ordinary_or_penalty,,,,,,,,,,,,
3857268,1028.0,52480768-03ce-4fcc-a5de-c2857e22776e,1.0,29.266666666666666,Group Stage,False,Canada,Belgium,0.0,False,Saved,0.0,0.143969386510098,0.2541660008940505,ordinary_or_penalty,,,,,,,,,,,,
3857268,1571.0,6c69021e-9182-4454-930c-7ebfb880441d,1.0,43.53333333333333,Group Stage,False,Belgium,Canada,0.0,False,Goal,1.0,0.4908312367625994,0.2739505327559434,ordinary_or_penalty,,,,,,,,,,,,
3857268,3050.0,3762fdb2-12ce-48f5-a25c-f5f8818ae45f,2.0,79.48333333333333,Group Stage,False,Canada,Belgium,1.0,False,Saved,0.0,0.2961964158285463,0.5377948451832826,ordinary_or_penalty,,,,,,,,,,,,
3857268,3342.0,e32243e7-a6a0-490f-be8e-b75fe1b0647b,2.0,90.85,Group Stage,False,Belgium,Canada,-1.0,False,Saved,0.0,0.11661376275841073,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857269,1205.0,ccdb8f0e-10fe-45f4-8c54-f0a74c222730,1.0,26.683333333333334,Group Stage,False,Brazil,Switzerland,0.0,False,Saved,0.0,0.43636363636363634,0.25091099588423404,ordinary_or_penalty,,,,,,,,,,,,
3857269,1342.0,f227c1e8-8585-4d1a-9c58-d39830356a78,1.0,30.316666666666666,Group Stage,False,Brazil,Switzerland,0.0,False,Saved,0.0,0.22,0.25556184444910524,ordinary_or_penalty,,,,,,,,,,,,
3857269,3314.0,b1c4fc15-d031-4f58-b3c7-9fd6708c7cf9,2.0,80.96666666666667,Group Stage,False,Brazil,Switzerland,0.0,False,Saved,0.0,0.22,0.32845066012447716,ordinary_or_penalty,,,,,,,,,,,,
3857269,3370.0,90380b1f-260f-42c9-95fb-ae1ca4941ee2,2.0,82.25,Group Stage,False,Brazil,Switzerland,0.0,False,Goal,1.0,0.22,0.3296186464850601,ordinary_or_penalty,,,,,,,,,,,,
3857269,3442.0,8f488d1b-d990-4d87-9ae3-a0f9a81e544a,2.0,86.41666666666667,Group Stage,False,Brazil,Switzerland,-1.0,False,Saved,0.0,0.22,0.016755113273301484,ordinary_or_penalty,,,,,,,,,,,,
3857270,1205.0,8fcf0dcd-e70c-4c64-9252-3a1e37ef27a9,1.0,31.95,Group Stage,False,Uruguay,Portugal,0.0,False,Saved,0.0,0.5742835626206949,0.2576837303809251,ordinary_or_penalty,,,,,,,,,,,,
3857270,1946.0,c581c62f-6666-485f-af07-90b4f81274ac,2.0,53.666666666666664,Group Stage,False,Portugal,Uruguay,0.0,False,Goal,1.0,0.12792139594258153,0.28945043470038373,ordinary_or_penalty,,,,,,,,,,,,
3857270,2114.0,fc35d3ba-9f4e-473f-91e8-7c2fc357149c,2.0,59.166666666666664,Group Stage,False,Uruguay,Portugal,1.0,False,Saved,0.0,0.13072422472384468,0.3927452435225305,ordinary_or_penalty,,,,,,,,,,,,
3857270,2815.0,02866454-5edb-4c28-88c2-61ccdc0d2343,2.0,78.15,Group Stage,False,Uruguay,Portugal,1.0,False,Saved,0.0,0.4558780641771574,0.5247539174070512,ordinary_or_penalty,,,,,,,,,,,,
3857270,3214.0,09a6971a-da8c-48d3-a477-04deeca2fa0b,2.0,92.31666666666666,Group Stage,False,Portugal,Uruguay,-1.0,True,Goal,1.0,,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857270,3375.0,8b462570-c65a-43b6-bcc0-6a66482197aa,2.0,97.31666666666666,Group Stage,False,Portugal,Uruguay,-2.0,False,Saved,0.0,0.23658162990901357,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857271,573.0,743254c2-073c-4f7b-a0af-c0a6304c36d5,1.0,26.966666666666665,Group Stage,False,England,Iran,0.0,False,Saved,0.0,0.17705453190015558,0.251249648025798,ordinary_or_penalty,,,,,,,,,,,,
3857271,841.0,09a3d7a3-983e-4c01-a8c1-2b1db7169647,1.0,34.15,Group Stage,False,England,Iran,0.0,False,Goal,1.0,0.3067987824129307,0.2606562225190044,ordinary_or_penalty,,,,,,,,,,,,
3857271,1119.0,c9bdb7ab-5b37-4fea-a46b-5969a3563175,1.0,42.766666666666666,Group Stage,False,England,Iran,-1.0,False,Goal,1.0,0.22299887506699242,0.12044316281418424,ordinary_or_penalty,,,,,,,,,,,,
3857271,1183.0,d47018bb-61d6-425b-ab3c-fa5982a27e05,1.0,45.28333333333333,Group Stage,False,England,Iran,-2.0,False,Goal,1.0,0.45262676459431633,0.03234973105866378,ordinary_or_penalty,,,,,,,,,,,,
3857271,2355.0,828aa0c6-95dc-422f-aaa5-fd201e3a5ad9,2.0,61.43333333333333,Group Stage,False,England,Iran,-3.0,False,Goal,1.0,0.23079603679535954,0.002334444158646298,ordinary_or_penalty,,,,,,,,,,,,
3857271,2457.0,4e3dddd6-1001-4bca-a950-fe89f59cea25,2.0,64.55,Group Stage,False,Iran,England,4.0,False,Goal,1.0,0.17999854692531408,0.00309513692672303,ordinary_or_penalty,,,,,,,,,,,,
3857271,2549.0,eb01f465-08f6-4adf-a1b8-865127b41a97,2.0,70.85,Group Stage,False,England,Iran,-3.0,False,Goal,1.0,0.7369652515307947,0.0008552585434072472,ordinary_or_penalty,,,,,,,,,,,,
3857271,3246.0,0ae88f68-f153-4cfc-8fdc-68ae1c5c17b8,2.0,89.01666666666667,Group Stage,False,England,Iran,-4.0,False,Goal,1.0,0.8950888219977602,6.864694424798803e-10,ordinary_or_penalty,,,,,,,,,,,,
3857271,3645.0,39236484-ea4c-4c5b-9025-d7aeb7396aae,2.0,102.5,Group Stage,False,Iran,England,5.0,True,Goal,1.0,,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857272,1161.0,cd7df5a3-11c8-41d0-9ca5-ef6feea55964,1.0,28.1,Group Stage,False,United States,England,0.0,False,Saved,0.0,0.13333333333333333,0.2526993606763925,ordinary_or_penalty,,,,,,,,,,,,
3857272,1758.0,e88f5744-6bea-4a45-8192-3ab30fba9225,1.0,45.43333333333333,Group Stage,False,England,United States,0.0,False,Saved,0.0,0.13333333333333333,0.27683335977120394,ordinary_or_penalty,,,,,,,,,,,,
3857272,3289.0,3e1d3da1-96d0-4420-ba9c-dd49658072d5,2.0,86.71666666666667,Group Stage,False,England,United States,0.0,False,Saved,0.0,0.10204081632653061,0.3325951254602393,ordinary_or_penalty,,,,,,,,,,,,
3857272,3458.0,ab3fd1ea-a8c3-487b-a32a-07d0b7603ff2,2.0,90.83333333333333,Group Stage,False,England,United States,0.0,False,Saved,0.0,0.43636363636363634,0.3333333333333333,ordinary_or_penalty,,,,,,,,,,,,
3857273,291.0,7884c3bd-f0a1-4579-871c-aaf8aaa99707,1.0,6.616666666666667,Group Stage,False,Iran,Wales,0.0,False,Saved,0.0,0.14050061397988511,0.2280785537685645,ordinary_or_penalty,,,,,,,,,,,,
3857273,466.0,6cfde0ac-0cc5-4ca1-809c-e801da828e67,1.0,11.366666666666667,Group Stage,False,Wales,Iran,0.0,False,Saved,0.0,0.44260849594560014,0.23304260717064273,ordinary_or_penalty,,,,,,,,,,,,
3857273,944.0,b37c4059-f00c-411b-93d6-e3c13355a153,1.0,28.8,Group Stage,False,Wales,Iran,0.0,False,Saved,0.0,0.28766082363220946,0.2535600387701765,ordinary_or_penalty,,,,,,,,,,,,
3857273,1593.0,4ca88dcd-a77a-4f18-9260-5e4c78aed749,1.0,49.05,Group Stage,False,Iran,Wales,0.0,False,Saved,0.0,0.13266486408747902,0.2823031177811188,ordinary_or_penalty,,,,,,,,,,,,
3857273,1835.0,9a788179-9c98-49e9-a51e-80a48d401785,2.0,51.15,Group Stage,False,Iran,Wales,0.0,False,Saved,0.0,0.29184738166549246,0.28549545948531063,ordinary_or_penalty,,,,,,,,,,,,
3857273,2459.0,64de55f7-5283-4082-9666-c662724d0b45,2.0,72.45,Group Stage,False,Iran,Wales,0.0,False,Saved,0.0,0.1489627890424753,0.3181849156744867,ordinary_or_penalty,,,,,,,,,,,,
3857273,2735.0,9607f394-ff9c-46f0-889b-d57f13accf5b,2.0,82.98333333333333,Group Stage,False,Wales,Iran,0.0,False,Saved,0.0,0.2672101070893981,0.33023612309383393,ordinary_or_penalty,,,,,,,,,,,,
3857273,3099.0,217cf729-0d66-4202-9024-bfbe3850488c,2.0,97.93333333333334,Group Stage,False,Iran,Wales,0.0,False,Goal,1.0,0.13320169136784843,0.3333333333333333,ordinary_or_penalty,,,,,,,,,,,,
3857273,3129.0,1e12ac10-74b9-4408-b799-8cb279172624,2.0,100.61666666666666,Group Stage,False,Iran,Wales,-1.0,False,Goal,1.0,0.2935824307188096,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857274,219.0,6480e222-737c-4aed-b197-531c094e9437,1.0,5.05,Group Stage,False,Netherlands,Ecuador,0.0,False,Goal,1.0,0.21358680235945518,0.22652489756066962,ordinary_or_penalty,,,,,,,,,,,,
3857274,1351.0,6e57cb5e-fe39-4d22-ab15-155340299c5e,1.0,31.883333333333333,Group Stage,False,Ecuador,Netherlands,1.0,False,Saved,0.0,0.13615825639384083,0.29689663329481897,ordinary_or_penalty,,,,,,,,,,,,
3857274,2077.0,ce31638e-77ff-4769-9fd0-6493ea1e5fbe,2.0,48.71666666666667,Group Stage,False,Ecuador,Netherlands,1.0,False,Saved,0.0,0.2352728727044376,0.3475723130598557,ordinary_or_penalty,,,,,,,,,,,,
3857274,2080.0,d53ccaf1-0307-4067-946b-d514978dfae2,2.0,48.733333333333334,Group Stage,False,Ecuador,Netherlands,1.0,False,Goal,1.0,0.9635287293373233,0.3475723130598557,ordinary_or_penalty,,,,,,,,,,,,
3857274,3433.0,f4222a25-6e19-4f82-a028-9b485e226ccd,2.0,91.9,Group Stage,False,Ecuador,Netherlands,0.0,False,Saved,0.0,0.23838861738502445,0.3333333333333333,ordinary_or_penalty,,,,,,,,,,,,
3857275,1029.0,a0692c73-c43b-4898-99d8-05ae9028217a,1.0,29.183333333333334,Group Stage,False,Tunisia,France,0.0,False,Saved,0.0,0.43636363636363634,0.2540792590002368,ordinary_or_penalty,,,,,,,,,,,,
3857275,1193.0,85b1b157-a84c-4b0b-ab24-bd908daf2989,1.0,34.56666666666667,Group Stage,False,Tunisia,France,0.0,False,Saved,0.0,0.22,0.26120346765589764,ordinary_or_penalty,,,,,,,,,,,,
3857275,2188.0,eea8329f-d9bf-47fe-8ef2-8f41c0a7d829,2.0,57.333333333333336,Group Stage,False,Tunisia,France,0.0,False,Goal,1.0,0.43636363636363634,0.2951246042847593,ordinary_or_penalty,,,,,,,,,,,,
3857275,2966.0,1fceb46b-a327-481b-af47-d9bebd469254,2.0,81.23333333333333,Group Stage,False,France,Tunisia,1.0,False,Saved,0.0,0.10204081632653061,0.5557400395079186,ordinary_or_penalty,,,,,,,,,,,,
3857275,3226.0,0c9c3ca0-d9f0-41d9-a2b6-6c4b2b6d9be5,2.0,88.31666666666666,Group Stage,False,France,Tunisia,1.0,False,Saved,0.0,0.10204081632653061,0.6424787464828343,ordinary_or_penalty,,,,,,,,,,,,
3857275,3330.0,62fb7c39-248e-4bf9-8386-762a65c8c4d6,2.0,92.61666666666666,Group Stage,False,France,Tunisia,1.0,False,Saved,0.0,0.10204081632653061,0.6666666666666667,ordinary_or_penalty,,,,,,,,,,,,
3857276,203.0,13b63722-8099-4cdf-818a-d2df3036a633,1.0,3.4833333333333334,Group Stage,False,Morocco,Canada,0.0,False,Goal,1.0,0.18784719460422883,0.22493123164260703,ordinary_or_penalty,,,,,,,,,,,,
3857276,845.0,fa3e211a-da39-4edb-af18-f1c34dd09874,1.0,22.6,Group Stage,False,Morocco,Canada,-1.0,False,Goal,1.0,0.0979955003932903,0.1340868946990189,ordinary_or_penalty,,,,,,,,,,,,
3857277,1895.0,a0ba5f98-89ba-4320-92bd-1fec8459cf57,1.0,45.18333333333333,Group Stage,False,Croatia,Morocco,0.0,False,Saved,0.0,0.717938788702714,0.27643333399328646,ordinary_or_penalty,,,,,,,,,,,,
3857277,2204.0,2e7a7ec5-3b5b-4eb5-93da-d2e4bfa3203c,2.0,50.483333333333334,Group Stage,False,Morocco,Croatia,0.0,False,Saved,0.0,0.12990068243368094,0.28446196800790524,ordinary_or_penalty,,,,,,,,,,,,
3857277,2525.0,ac96c1c1-7a1a-4797-b198-fd1e872f2328,2.0,64.1,Group Stage,False,Morocco,Croatia,0.0,False,Saved,0.0,0.1340527971003324,0.30573629047798534,ordinary_or_penalty,,,,,,,,,,,,
3857278,419.0,519a5012-c032-4962-bc66-7b72b7533891,1.0,10.533333333333333,Group Stage,False,United States,Iran,0.0,False,Saved,0.0,0.30633477884171906,0.23218542638817297,ordinary_or_penalty,,,,,,,,,,,,
3857278,1197.0,bec32e0c-42b3-4387-8ef5-3f5fb13ee5cb,1.0,27.166666666666668,Group Stage,False,United States,Iran,0.0,False,Saved,0.0,0.37241525707151396,0.2515042509145784,ordinary_or_penalty,,,,,,,,,,,,
3857278,1506.0,7b3d45a1-1640-4268-b448-10d784498599,1.0,37.81666666666667,Group Stage,False,United States,Iran,0.0,False,Goal,1.0,0.819206495032123,0.2657498394531786,ordinary_or_penalty,,,,,,,,,,,,
3857278,1966.0,402f4792-19bd-479a-840a-3d7f6a802da7,2.0,46.75,Group Stage,False,United States,Iran,-1.0,False,Saved,0.0,0.1997691316800445,0.11620524896477132,ordinary_or_penalty,,,,,,,,,,,,
3857278,3548.0,75c5c6de-a765-4e21-ad34-f85fbe75a705,2.0,97.88333333333334,Group Stage,False,Iran,United States,1.0,False,Saved,0.0,0.7211946751795955,0.6666666666666667,ordinary_or_penalty,,,,,,,,,,,,
3857278,3577.0,5994da52-68c1-4f92-9588-c2085766ca21,2.0,99.43333333333334,Group Stage,False,United States,Iran,-1.0,False,Saved,0.0,0.19540448286253087,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857279,393.0,b97a3211-2394-47a1-a8e7-6c27e85778b4,1.0,8.4,Group Stage,False,Australia,France,0.0,False,Goal,1.0,0.4353112465515653,0.22993601436192307,ordinary_or_penalty,,,,,,,,,,,,
3857279,1008.0,bbb77650-9a8f-4ee9-9916-5552003bac24,1.0,26.033333333333335,Group Stage,False,France,Australia,1.0,False,Goal,1.0,0.4046474671806871,0.28364987406564907,ordinary_or_penalty,,,,,,,,,,,,
3857279,1164.0,4b8db9ec-fbb1-485b-b348-d8bb3aecbf07,1.0,31.3,Group Stage,False,France,Australia,0.0,False,Goal,1.0,0.9356356282839104,0.25688407248105344,ordinary_or_penalty,,,,,,,,,,,,
3857279,2875.0,ce3204fc-51c4-437e-81e3-ae644e0302b1,2.0,67.05,Group Stage,False,France,Australia,-1.0,False,Goal,1.0,0.38046859838212677,0.08156546530393426,ordinary_or_penalty,,,,,,,,,,,,
3857279,2971.0,c9d3d537-8f05-4767-bf73-9a1f1a8a37cf,2.0,70.83333333333333,Group Stage,False,France,Australia,-2.0,False,Goal,1.0,0.40524067631032873,0.009403434335278248,ordinary_or_penalty,,,,,,,,,,,,
3857279,3617.0,c47df350-ed33-48d3-8c0f-8ec0d6a2945c,2.0,89.03333333333333,Group Stage,False,France,Australia,-3.0,False,Saved,0.0,0.3038492145147671,1.4928015513557035e-07,ordinary_or_penalty,,,,,,,,,,,,
3857279,3684.0,8203b821-9b31-43b1-9de7-0795dfa6c46a,2.0,90.41666666666667,Group Stage,False,France,Australia,-3.0,False,Saved,0.0,0.2561889111223374,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857280,598.0,287dd539-6bb4-4efe-91ff-7c332bed0e1f,1.0,13.566666666666666,Group Stage,False,Brazil,Cameroon,0.0,False,Saved,0.0,0.2735653533272421,0.23543894396681936,ordinary_or_penalty,,,,,,,,,,,,
3857280,1344.0,50563a15-c15e-4803-a330-dc9fcb5bc2a5,1.0,37.1,Group Stage,False,Brazil,Cameroon,0.0,False,Saved,0.0,0.1787622333071456,0.26471735480228825,ordinary_or_penalty,,,,,,,,,,,,
3857280,1621.0,12b92f66-7bc0-4d4b-930a-a87d5948536f,1.0,45.916666666666664,Group Stage,False,Brazil,Cameroon,0.0,False,Saved,0.0,0.2174683246821757,0.27753519388650266,ordinary_or_penalty,,,,,,,,,,,,
3857280,1652.0,2c4a4dd9-2cbb-409b-a28f-ca391e32ba45,1.0,47.45,Group Stage,False,Cameroon,Brazil,0.0,False,Saved,0.0,0.38133909005464817,0.27985673833012753,ordinary_or_penalty,,,,,,,,,,,,
3857280,1880.0,21326275-2339-4daa-a88a-88218f3e9e05,2.0,52.416666666666664,Group Stage,False,Brazil,Cameroon,0.0,False,Saved,0.0,0.48785029702014276,0.28746786248497114,ordinary_or_penalty,,,,,,,,,,,,
3857280,2008.0,0453837c-6713-4b31-9aa3-2737ce9492bd,2.0,55.483333333333334,Group Stage,False,Brazil,Cameroon,0.0,False,Saved,0.0,0.2047356129574129,0.2922818373112176,ordinary_or_penalty,,,,,,,,,,,,
3857280,2018.0,a638d5f3-6820-4295-80f9-51ce1021ac4e,2.0,56.25,Group Stage,False,Brazil,Cameroon,0.0,False,Saved,0.0,0.1986461625471393,0.2934389789316101,ordinary_or_penalty,,,,,,,,,,,,
3857280,2041.0,620c38af-7953-47a7-8b22-948783027911,2.0,57.25,Group Stage,False,Brazil,Cameroon,0.0,False,Saved,0.0,0.19679176772311885,0.29501918738823757,ordinary_or_penalty,,,,,,,,,,,,
3857280,2757.0,a6fdb4af-303e-4e8f-9a34-0bd2a5d80d5f,2.0,77.68333333333334,Group Stage,False,Cameroon,Brazil,0.0,False,Saved,0.0,0.1367069870132102,0.32492788226366165,ordinary_or_penalty,,,,,,,,,,,,
3857280,3132.0,2633fa3b-4b17-4b48-a9b4-498388b73b59,2.0,91.8,Group Stage,False,Cameroon,Brazil,0.0,False,Goal,1.0,0.24482302220486782,0.3333333333333333,ordinary_or_penalty,,,,,,,,,,,,
3857280,3220.0,03407139-17ee-4388-8f34-b96cb31838a8,2.0,96.26666666666667,Group Stage,False,Brazil,Cameroon,1.0,False,Saved,0.0,0.48523583878385973,0.6666666666666667,ordinary_or_penalty,,,,,,,,,,,,
3857281,64.0,0cca8b6c-e7eb-4dd9-99a7-8a557686cb90,1.0,1.1333333333333333,Group Stage,False,Canada,Croatia,0.0,False,Goal,1.0,0.18476468310417313,0.2226564553568557,ordinary_or_penalty,,,,,,,,,,,,
3857281,923.0,e823ad07-c3bc-4381-ba75-91912727a627,1.0,21.533333333333335,Group Stage,False,Croatia,Canada,1.0,False,Saved,0.0,0.7184906975455291,0.2745269313151352,ordinary_or_penalty,,,,,,,,,,,,
3857281,1465.0,4c5921b6-75fd-440a-b14f-13345739ef56,1.0,34.86666666666667,Group Stage,False,Croatia,Canada,1.0,False,Saved,0.0,0.23886892218790326,0.30446751547997414,ordinary_or_penalty,,,,,,,,,,,,
3857281,1494.0,a542a434-0c60-49bd-b185-58fe80506670,1.0,35.88333333333333,Group Stage,False,Croatia,Canada,1.0,False,Goal,1.0,0.3357562458905126,0.30711280134461283,ordinary_or_penalty,,,,,,,,,,,,
3857281,1702.0,edaf6854-5d65-4194-89b9-a5bb23273915,1.0,43.53333333333333,Group Stage,False,Croatia,Canada,0.0,False,Goal,1.0,0.23625423711149343,0.2739505327559434,ordinary_or_penalty,,,,,,,,,,,,
3857281,2338.0,39f5f94d-887f-4684-b128-00ad3bc29d58,2.0,53.733333333333334,Group Stage,False,Croatia,Canada,-1.0,False,Saved,0.0,0.4937007816707046,0.1069201921841671,ordinary_or_penalty,,,,,,,,,,,,
3857281,2384.0,abb0663d-e9fc-4795-99c3-a2d32663e9e4,2.0,55.28333333333333,Group Stage,False,Canada,Croatia,1.0,False,Saved,0.0,0.27642867478470895,0.37431977095751584,ordinary_or_penalty,,,,,,,,,,,,
3857281,2925.0,34382857-95ed-4b41-8b3b-0b372664bf39,2.0,69.6,Group Stage,False,Croatia,Canada,-1.0,False,Goal,1.0,0.2368323238714463,0.0752271584574505,ordinary_or_penalty,,,,,,,,,,,,
3857281,3154.0,4d807f3d-c4b5-46f5-b084-dfe743faa70a,2.0,77.83333333333333,Group Stage,False,Croatia,Canada,-2.0,False,Saved,0.0,0.0823907275088985,0.004348129734590287,ordinary_or_penalty,,,,,,,,,,,,
3857281,3160.0,2c4ef280-deb7-4c7b-8e0d-35898a49cd3e,2.0,77.88333333333334,Group Stage,False,Croatia,Canada,-2.0,False,Saved,0.0,0.6356277928237705,0.004306027591562408,ordinary_or_penalty,,,,,,,,,,,,
3857281,3517.0,9e3c349a-de05-4c11-bf45-5242316b2454,2.0,89.36666666666666,Group Stage,False,Croatia,Canada,-2.0,False,Saved,0.0,0.190788723619883,1.3339088592781806e-05,ordinary_or_penalty,,,,,,,,,,,,
3857281,3670.0,9ce41f6d-4a9a-45d2-891d-d3f49b2da451,2.0,93.43333333333334,Group Stage,False,Croatia,Canada,-2.0,False,Goal,1.0,0.9565076458907765,0.0,ordinary_or_penalty,,,,,,,,,,,,
3857282,1416.0,0592b60f-7f9f-446d-ae00-42abec2f64f1,1.0,35.2,Group Stage,False,United States,Wales,0.0,False,Goal,1.0,0.3556890627877049,0.26212015840832853,ordinary_or_penalty,,,,,,,,,,,,
3857282,2656.0,3ed6ac35-deeb-496e-8196-1f46217c3171,2.0,63.9,Group Stage,False,Wales,United States,1.0,False,Saved,0.0,0.35775258747700117,0.4181251923044864,ordinary_or_penalty,,,,,,,,,,,,
