team,signed_ridge_oof_prediction,minutes,player_id,match_id,positioning_360_coverage,opponent_possessions,opponent,opponent_attack_strength_match_v4,opponent_expected_exposure_v4,entry_denial_target_per100_v4,entry_denial_oof_prediction_v4,defensive_positioning_score,defensive_off_ball_score,off_ball_player_shape_available_v4,match_minutes_v4,defensive_value_raw_v4,opponent_expected_exposure_player_v4,off_ball_prevention_raw_v4,off_ball_prevention_coverage_v4,defensive_value_opposition_adjusted_match_v4,off_ball_prevention_value_match_v4,defensive_value_prevention_augmented_match_v4
Denmark,0.0147428589977938,64.46666666666667,17042,3857254,0.9090909090909092,91,Tunisia,0.7937444980266843,0.7381823831648164,8.171904828536439,5.507357445817761,0.3392330383,0.4092683338,True,97.6,0.013416001687992358,0.4770979138856158,0.1368038129569653,0.9090909090909092,0.07861710418811227,0.010710851813489677,0.08932795600160194
Denmark,0.0028606973738163,33.61666666666666,18722,3857254,0.3333333333333333,91,Tunisia,0.7937444980266843,0.7381823831648164,8.171904828536439,5.507357445817761,0.6710914454,0.6493147806,True,97.6,0.002603234610172833,0.248786580224221,0.19418132202444394,0.3333333333333333,0.03660287880426328,0.015203138861382474,0.05180601766564576
Denmark,0.001171863971158,52.06666666666666,24443,3857254,1.0,91,Tunisia,0.7937444980266843,0.7381823831648164,8.171904828536439,5.507357445817761,0.6091445428,0.6620903835,True,97.6,0.00106639621375378,0.3853293389293339,0.2780327702849211,1.0,0.05372623184208228,0.02176816374813027,0.07549439559021255
Denmark,-0.0168662548904992,33.133333333333326,27569,3857254,1.0,91,Tunisia,0.7937444980266843,0.7381823831648164,8.171904828536439,5.507357445817761,0.2669616519,0.4070972576,True,97.6,-0.015348291950354271,0.24520957931866702,0.051028070878454554,1.0,0.01816251254040022,0.003995167193763127,0.022157679734163348
Tunisia,0.0106792233031586,30.88333333333333,3557,3857254,0.875,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.5132743363,0.6167106972,True,97.6,0.010465638837095427,0.33199280748435855,-0.18048164938740746,0.875,0.05583640328625615,-0.014130543293050062,0.041705859993206085
Tunisia,-0.0122287800901968,97.6,3767,3857254,0.9736842105263158,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.9705014749,0.7367865876,True,97.6,-0.011984204488392864,1.0491904374681078,-0.2621413137398719,0.9736842105263158,0.13140014338763803,-0.0205239657066029,0.11087617768103514
Tunisia,-0.0683384481257228,97.6,5651,3857254,0.8148148148148148,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.6430678466,0.6133370175,True,97.6,-0.06697167916320834,1.0491904374681078,-0.4947877738981974,0.8148148148148148,0.07641266871282254,-0.03873867555882478,0.03767399315399776
Tunisia,0.0062493952471558,97.6,5655,3857254,0.8888888888888888,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.3377581121,0.4587635299,True,97.6,0.006124407342212684,1.0491904374681078,-0.7242656748327054,0.8888888888888888,0.14950875521824356,-0.05670530776192988,0.09280344745631368
Tunisia,-0.0222237394164926,87.28333333333333,9236,3857254,0.6666666666666666,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.2463126844,0.4078433311,True,97.6,-0.02177926462816275,0.9382872815950274,-0.7104902229637746,0.6666666666666666,0.10644884838870435,-0.05562677917092934,0.050822069217775004
Tunisia,-0.0221425758255081,80.01666666666667,16352,3857254,0.90625,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.1637168142,0.4366082188,True,97.6,-0.021699724308997935,0.8601713268928254,-0.6838331698834945,0.90625,0.09585291471983134,-0.05353970470161593,0.04231321001821541
Tunisia,-0.0135623567495953,79.78333333333333,23910,3857254,0.75,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.6253687316,0.4141518825,True,97.6,-0.013291109614603393,0.8576630164207364,-0.4647922680349563,0.75,0.10391873896506872,-0.03639022187593729,0.06752851708913143
Tunisia,0.0172634456170327,97.6,30681,3857254,0.8857142857142857,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.2271386431,0.5865827091,True,97.6,0.016918176704692048,1.0491904374681078,-0.7489496297804895,0.8857142857142857,0.16030252458072292,-0.058637901436784094,0.10166462314393881
Tunisia,-0.014670204749939,97.6,32450,3857254,0.8787878787878788,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.6002949853,0.4634543824,True,97.6,-0.01437680065494022,1.0491904374681078,-0.5677160700223526,0.8787878787878788,0.12900754722109067,-0.04444848843547201,0.08455905878561867
Tunisia,-0.0146416415454009,66.71666666666667,35592,3857254,0.8421052631578947,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.389380531,0.5805949018,True,97.6,-0.014348808714492883,0.7171976299837493,-0.44776155812165713,0.8421052631578947,0.08366477471237727,-0.03505682768013911,0.048607947032238155
Tunisia,-0.032677246470898,87.76666666666667,44955,3857254,0.9666666666666668,98,Denmark,1.070602487212355,1.070602487212355,-2.9342816399707647,-9.177599913453667,0.8569321534,0.7305386905,True,97.6,-0.03202370154148004,0.9434830675729262,-0.29783461396060035,0.9666666666666668,0.09691447740578407,-0.023318519755464708,0.07359595765031937
Japan,-0.0241185444711198,97.01666666666668,3300,3857255,0.9629629629629628,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.7713864307,0.5045952533,True,97.01666666666668,-0.017847722908628655,0.8587604321768505,0.22923518200374193,0.9629629629629628,0.09951210058209871,0.01794762888409248,0.11745972946619118
Japan,-0.0088540274314396,45.0,5690,3857255,0.8666666666666667,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.2433628319,0.43228279,True,97.01666666666668,-0.006551980299265304,0.3983255741071115,-0.07967012942748854,0.8666666666666667,0.047883945387895636,-0.006237654724783208,0.04164629066311243
Japan,-0.0125743007969664,52.016666666666666,8361,3857255,0.92,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.4808259587,0.6329892759,True,97.01666666666668,-0.009304982589755135,0.46043485806973883,0.03893952115294963,0.92,0.05361891521381126,0.0030487121063554755,0.05666762732016674
Japan,-0.005513168714153,35.983333333333334,8949,3857255,1.0,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.1194690265,0.3560699776,True,97.01666666666668,-0.00407974484847322,0.31851293129527913,-0.10697268403598556,1.0,0.039448834247297324,-0.008375267779715477,0.031073566467581845
Japan,-0.0120607418306885,68.81666666666666,9411,3857255,0.8947368421052632,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.6563421829,0.5969393766,True,97.01666666666668,-0.00892494895470949,0.6091430724030604,0.1298322976042176,0.8947368421052632,0.07432169443873031,0.010165027349647882,0.0844867217883782
Japan,-0.029207512592005,97.01666666666668,23527,3857255,0.8,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.1401179941,0.304962574,True,97.01666666666668,-0.0216135593180837,0.8587604321768505,-0.29327427701716247,0.8,0.09574626417264366,-0.022961474932188395,0.07278478924045527
Japan,0.0519482084351501,28.200000000000003,23730,3857255,0.9,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.4233038348,0.3863559666,True,97.01666666666668,0.03844167424201107,0.2496173597737899,-0.018017497010309864,0.9,0.07255485433929859,-0.001410653229293611,0.07114420111000498
Japan,-0.0103076691368765,97.01666666666668,29595,3857255,0.9714285714285714,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.6814159292,0.443282194,True,97.01666666666668,-0.00762767516128861,0.8587604321768505,0.14225065844736184,0.9714285714285714,0.10973214832943876,0.011137304509782318,0.12086945283922107
Japan,-0.0370443543440583,61.03333333333333,30628,3857255,0.9574468085106383,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.3938053097,0.5656147755,True,97.01666666666668,-0.02741282221460314,0.5402475008815711,-0.009172439921332987,0.9574468085106383,0.04641842218035365,-0.0007181425915112438,0.04570027958884241
Japan,-0.0267412235679431,45.0,31090,3857255,0.8857142857142857,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.4749262537,0.6160547317,True,97.01666666666668,-0.019788505440277895,0.3983255741071115,0.028759938184927794,0.8857142857142857,0.03464742024688305,0.002251716742433099,0.03689913698931615
Japan,-0.0226047788494641,86.5,37208,3857255,0.918918918918919,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.9410029499,0.6818210183,True,97.01666666666668,-0.016727536348603432,0.7656702702281143,0.37152567578532586,0.918918918918919,0.08791040969449482,0.029088052242337945,0.11699846193683276
Japan,-0.0239137132545522,52.016666666666666,37211,3857255,0.9714285714285714,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.1209439528,0.5249751142,True,97.01666666666668,-0.017696147808368628,0.46043485806973883,-0.11958872964987437,0.9714285714285714,0.04522774999519777,-0.009363022376037271,0.0358647276191605
Japan,-0.014560443913654,97.01666666666668,37215,3857255,0.9583333333333334,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.6474926254,0.2745355574,True,97.01666666666668,-0.01077472849610396,0.8587604321768505,0.05399186957628367,0.9583333333333334,0.1065850949946234,0.004227213420920899,0.1108123084155443
Japan,-0.0563929073187458,97.01666666666668,37221,3857255,0.8235294117647058,74,Spain,1.1604870705092574,0.8587604321768505,-2.2779069259403926,0.5300763355259356,0.9616519174,0.5980371454,True,97.01666666666668,-0.04173075141587189,0.8587604321768505,0.3993919397930565,0.8235294117647058,0.07562907207485547,0.031269800089353546,0.10689887216420901
Spain,0.0083543391941822,56.28333333333333,3477,3857255,0.8,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.5147492625,0.5853062221,True,97.01666666666668,0.0047619733406838545,0.28107105403539856,0.33314323501108445,0.8,0.04317367473490218,0.026082955918726943,0.06925663065362912
Spain,-0.0115865343694784,45.0,3957,3857255,0.4,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.296460177,0.3948605549,True,97.01666666666668,-0.006604324590602688,0.22472367364393728,0.14755310034129102,0.4,0.0241068373177152,0.011552451340473217,0.03565928865818842
Spain,-0.0023771025035846,97.01666666666668,5203,3857255,0.9166666666666666,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.9970501475,0.7990009755,True,97.01666666666668,-0.001354948427043222,0.48448759417828113,1.0511384007392282,0.9166666666666666,0.06485604174640805,0.0822973234622345,0.14715336520864256
Spain,-0.0282891209459015,28.11666666666666,5211,3857255,1.0,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.2050147493,0.4962014902,True,97.01666666666668,-0.016124798939163857,0.14041068053234151,0.0836612757574762,1.0,0.0030639900013295744,0.00655013561243141,0.009614125613760984
Spain,0.0181954789508988,40.73333333333333,5719,3857255,1.0,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.7182890855,0.5936006418,True,97.01666666666668,0.010371423002012317,0.20341654014288243,0.3108224515837784,1.0,0.038170711781245245,0.024335383256215867,0.06250609503746112
Spain,-0.0011926263109024,52.016666666666666,5721,3857255,0.75,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.1150442478,0.2502126646,True,97.01666666666668,-0.000679796997214368,0.2597639205343438,0.059570510162043844,0.75,0.03482003126791901,0.004663984818905199,0.039484016086824204
Spain,0.0096523450694649,40.91666666666666,6748,3857255,1.0,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.0191740413,0.4792367437,True,97.01666666666668,0.0055018366895949935,0.2043320810355059,0.05610093181601736,1.0,0.033426245017343294,0.004392339323678597,0.037818584341021894
Spain,-0.017815993003534,97.01666666666668,6765,3857255,0.9,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.8495575221,0.5523369646,True,97.01666666666668,-0.01015511601201438,0.48448759417828113,0.8273586773318953,0.9,0.0560558741614369,0.06477682162480664,0.12083269578624353
Spain,-0.0157703313335084,97.01666666666668,6892,3857255,0.75,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.7256637168,0.4773080352,True,97.01666666666668,-0.008989088860099788,0.48448759417828113,0.6961987422757703,0.75,0.05722190131335149,0.054507848868213894,0.11172975018156539
Spain,0.0087026984733052,97.01666666666668,16532,3857255,0.8235294117647058,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.1386430678,0.3715730293,True,97.01666666666668,0.004960538129783964,0.48448759417828113,0.18211373839990969,0.8235294117647058,0.07117152830323524,0.01425832528378182,0.08542985358701706
Spain,-0.008724264139537,97.01666666666668,30486,3857255,0.9444444444444444,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.7227138643,0.7035677237,True,97.01666666666668,-0.00497283055953609,0.48448759417828113,0.7911053930815326,0.9444444444444444,0.06123815961391519,0.06193842445615386,0.12317658407006904
Spain,-0.0074318401248226,68.9,39161,3857255,0.85,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.1032448378,0.5636603576,True,97.01666666666668,-0.004236148871148882,0.34407691364593956,0.16790707217852174,0.85,0.042786052361808956,0.013146035404048259,0.055932087765857216
Spain,-0.0012325876638185,56.1,68574,3857255,0.5,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.02359882006,0.4628588216,True,97.01666666666668,-0.000702574968376545,0.28015551314277515,0.07489037486480452,0.5,0.03758400687732642,0.005863430924150807,0.04344743780147723
Spain,-0.0030854223433587,67.21666666666667,133353,3857255,0.8,57,Japan,0.8499782354004932,0.48448759417828113,18.266716907778296,7.842281371636104,0.7064896755,0.8007736799,True,97.01666666666668,-0.001758690735714459,0.3356705836318515,0.5680833947976983,0.8,0.04411468555178407,0.04447724758443951,0.08859193313622357
Serbia,0.0071915770132734,77.58333333333333,3831,3857256,0.4,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.6179941003,0.6086057288,True,100.3,0.00647241931194606,0.6741784340687096,0.4585575280584262,0.4,0.09860691813019704,0.03590208214838992,0.13450900027858695
Serbia,0.0033106372659958,100.3,4269,3857256,0.8125,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.08112094395,0.2989807573,True,100.3,0.0029795735393962196,0.8715801968260998,0.02431802853311915,0.8125,0.12209137029304486,0.001903944008464067,0.12399531430150892
Serbia,-0.0126601919350173,66.98333333333333,5589,3857256,0.8,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.9542772861,0.6701556645,True,100.3,-0.011394172741515569,0.5820672667072275,0.5952513301109593,0.8,0.06815223987944055,0.046604320821136136,0.11475656070057669
Serbia,0.0135654160825924,100.3,5591,3857256,0.8695652173913043,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.2448377581,0.5019973502,True,100.3,0.01220887447433316,0.8715801968260998,0.24493003057866983,0.8695652173913043,0.1313206712279818,0.01917643379594164,0.15049710502392344
Serbia,0.0624106623478381,100.3,5603,3857256,0.8888888888888888,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.4719764012,0.5016950769,True,100.3,0.05616959611305429,0.8715801968260998,0.42832735811482847,0.8888888888888888,0.1752813928667029,0.03353525578906658,0.2088166486557695
Serbia,0.0101606694639158,77.66666666666667,6318,3857256,0.7333333333333333,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.2640117994,0.4640968692,True,100.3,0.009144602517524221,0.6749025784662056,0.18888798689759576,0.7333333333333333,0.10137806427757784,0.014788705031525367,0.1161667693091032
Serbia,0.0052634596487379,46.05,6319,3857256,1.0,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.6769911504,0.5453457398,True,100.3,0.00473711368386411,0.4001621940562502,0.28142908534860134,1.0,0.059424035323998904,0.02203407320323036,0.08145810852722926
Serbia,-0.0084054455780493,54.03333333333333,6321,3857256,1.0,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.7581120944,0.5729532028,True,100.3,-0.00756490102024437,0.4695352273363602,0.37199979969389835,1.0,0.056602670444582635,0.029125173071181728,0.08572784351576436
Serbia,0.0678389566997576,100.3,6687,3857256,0.8275862068965517,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.9631268437,0.7309098552,True,100.3,0.061055061029781844,0.8715801968260998,0.9249051857046193,0.8275862068965517,0.18016685778343047,0.07241408094909348,0.25258093873252396
Serbia,-0.0022630891289005,33.31666666666666,6901,3857256,0.6666666666666666,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.8407079646,0.7365861536,True,100.3,-0.0020367802160104497,0.2895129301188723,0.27518966391656546,0.6666666666666666,0.03752860391668208,0.02154556694806136,0.05907417086474344
Serbia,-0.017884193356147,46.266666666666666,16489,3857256,0.6666666666666666,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.7522123894,0.6234283535,True,100.3,-0.016095774020532302,0.4020449694897396,0.3264602842982337,0.6666666666666666,0.03884845126828934,0.025559724195757957,0.0644081754640473
Serbia,0.0035643576574061,54.25,18015,3857256,0.3333333333333333,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.1297935103,0.3685725111,True,100.3,0.00320792189166549,0.47141800276984963,0.050801116004458,0.3333333333333333,0.06763279700517934,0.003977398098215395,0.07161019510339474
Serbia,-0.0072122291370718,100.3,27719,3857256,0.9032258064516128,90,Switzerland,0.9684224409178886,0.8812644212352787,4.585122634670369,6.71519889279574,0.4439528024,0.5441980497,True,100.3,-0.006491006223364619,0.8715801968260998,0.4241763344413913,0.9032258064516128,0.11262079053028401,0.033210257541726365,0.14583104807201036
Switzerland,-0.0105938036706105,100.3,3500,3857256,0.9,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.9233038348,0.6152632299,True,100.3,-0.010275989560492185,0.857120208883879,0.5029561618830692,0.9,0.10685967791543072,0.039378207391819624,0.14623788530725035
Switzerland,0.0820886658795213,68.28333333333333,3533,3857256,0.8,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.2507374631,0.3752829288,True,100.3,0.07962600590313565,0.5835196902288554,-0.06707395268920555,0.8,0.15937090946725263,-0.005251455732634388,0.15411945373461824
Switzerland,-0.0006203558799658,32.45,3913,3857256,0.625,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.1548672566,0.2726048521,True,100.3,-0.000601745203566826,0.2773035969918432,-0.06856194132589359,0.625,0.037295088391584706,-0.005367955597976122,0.031927132793608586
Switzerland,0.0856666093414533,100.3,5537,3857256,0.84375,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.401179941,0.428482533,True,100.3,0.0830966110612097,0.857120208883879,0.03582398057667373,0.84375,0.2002322785371326,0.002804785473682578,0.20303706401081517
Switzerland,0.001225664021994,32.016666666666666,5538,3857256,0.8333333333333334,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.8259587021,0.4672761056,True,100.3,0.00118889410133418,0.2736005186550235,0.11815599474243327,0.8333333333333334,0.038579658013140075,0.009250848519549493,0.04783050653268957
Switzerland,0.0013552660802235,100.3,5544,3857256,0.9090909090909092,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.2212389381,0.2032220189,True,100.3,0.0013146080978167951,0.857120208883879,-0.190154897470933,0.9090909090909092,0.11845027557373969,-0.014887895917500359,0.10356237965623932
Switzerland,0.0024607160295661,95.4,5545,3857256,0.782608695652174,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.3303834808,0.4762614357,True,100.3,0.002386894548679117,0.8152469384598411,0.001915705889934033,0.782608695652174,0.11380008175907837,0.00014998735387417494,0.11395006911295254
Switzerland,-0.007995454764335,100.3,5549,3857256,1.0,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.5796460177,0.4160114499,True,100.3,-0.007755591121404951,0.857120208883879,0.1646670915036683,1.0,0.10938007635451795,0.012892365918258106,0.12227244227277606
Switzerland,-0.07217154317445,100.3,6983,3857256,0.7941176470588235,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.8628318584,0.7442939984,True,100.3,-0.0700063968792165,0.857120208883879,0.5097123297858303,0.7941176470588235,0.047129270596706394,0.03990717154617614,0.08703644214288253
Switzerland,-0.0263780647218449,100.3,7796,3857256,0.6774193548387096,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.09734513274,0.4282556409,True,100.3,-0.025586722780189555,0.857120208883879,-0.1921967634357276,0.6774193548387096,0.09154894469573334,-0.01504776078748613,0.07650118390824721
Switzerland,0.0034322440309542,67.85,16026,3857256,0.8888888888888888,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.8554572271,0.7545403399,True,100.3,0.003329276710025574,0.5798166118920357,0.3438628380602271,0.8888888888888888,0.08256811059079694,0.026922231354674895,0.10949034194547183
Switzerland,-0.0032782671328113,82.85,30401,3857256,0.875,97,Serbia,0.8836290813235866,0.8659564996971149,0.7006556842652112,2.0708653262806203,0.1474926254,0.335372867,True,100.3,-0.003179919118826961,0.7080000927819479,-0.15867589904320561,0.875,0.09357671149313926,-0.012423294382581693,0.08115341711055757
Australia,-0.0061141133811437,96.05,3281,3857257,0.92,92,Denmark,1.070602487212355,0.9849542882353666,-12.961679232086908,-6.900905905702031,0.907079646,0.684984779,True,96.05,-0.005624984310652203,0.9849542882353666,-0.15473636957528125,0.92,0.12898073002194824,-0.012114854760660576,0.11686587526128767
Australia,-0.0303549764464194,96.05,5479,3857257,0.8518518518518519,92,Denmark,1.070602487212355,0.9849542882353666,-12.961679232086908,-6.900905905702031,0.3849557522,0.376795793,True,96.05,-0.027926578330705845,0.9849542882353666,-0.5729239813190715,0.8518518518518519,0.10667913600189459,-0.04485623413313398,0.06182290186876061
Australia,-0.0234197081076051,88.13333333333334,5481,3857257,0.825,92,Denmark,1.070602487212355,0.9849542882353666,-12.961679232086908,-6.900905905702031,0.3259587021,0.5258856783,True,96.05,-0.02154613145899669,0.9037720416777059,-0.5138337610302979,0.825,0.10196506364612062,-0.040229852898141565,0.06173521074797906
Australia,-0.0353750189446482,96.05,5490,3857257,0.9090909090909092,92,Denmark,1.070602487212355,0.9849542882353666,-12.961679232086908,-6.900905905702031,0.8112094395,0.6644738747,True,96.05,-0.032545017429076346,0.9849542882353666,-0.21971554088090922,0.9090909090909092,0.1020606969035241,-0.017202302689008003,0.08485839421451609
Australia,-0.0008717178573016,45.0,8346,3857257,0.8181818181818182,92,Denmark,1.070602487212355,0.9849542882353666,-12.961679232086908,-6.900905905702031,0.1238938053,0.3713743427,True,96.05,-0.000801980428717472,0.4614569804330192,-0.3435850219730686,0.8181818181818182,0.06226160254855498,-0.026900480155811056,0.03536112239274392
Australia,-0.0503776899204239,96.05,15957,3857257,0.8888888888888888,92,Denmark,1.070602487212355,0.9849542882353666,-12.961679232086908,-6.900905905702031,0.1651917404,0.3062305744,True,96.05,-0.04634747472678999,0.9849542882353666,-0.7295825112524112,0.8888888888888888,0.08825823960581045,-0.05712158159068601,0.031136658015124434
