match_id,match_datetime,team,opponent,opponent_possessions_context_v4,opponent_xg_observed_v4,opponent_final_third_entries_v4,opponent_penalty_area_entries_v4,match_minutes,opponent_attack_strength_match_v4,opponent_expected_exposure_v4,opponent_xg_rate_per100_v4,opponent_penalty_area_entry_rate_v4
3857294,2022-11-29 15:00:00,Qatar,Netherlands,76,1.713953,53,25,96,1.1268362245861638,0.8563955306854845,2.2552013157894737,0.32894736842105265
3857266,2022-11-26 16:00:00,France,Denmark,78,0.8885449999999999,57,25,96,1.070602487212355,0.8350699400256368,1.1391602564102563,0.32051282051282054
3857266,2022-11-26 16:00:00,Denmark,France,81,1.93357,55,29,95,1.3015141674773683,1.0542264756566684,2.3871234567901234,0.35802469135802467
3857284,2022-11-23 13:00:00,Germany,Japan,72,1.249259,38,20,96,0.8499782354004932,0.6119843294883551,1.7350819444444443,0.2777777777777778
3857284,2022-11-23 13:00:00,Japan,Germany,100,2.768021,72,38,98,1.0465836545434244,1.0465836545434244,2.768021,0.38
3857254,2022-11-22 13:00:00,Denmark,Tunisia,93,1.059936,51,19,97,0.7937444980266843,0.7381823831648164,1.1397161290322582,0.20430107526881722
3857254,2022-11-22 13:00:00,Tunisia,Denmark,100,1.566558,76,34,97,1.070602487212355,1.070602487212355,1.566558,0.34
3857265,2022-11-22 16:00:00,Mexico,Poland,86,1.1379270000000001,64,21,96,0.8298069126107784,0.7136339448452695,1.3231709302325583,0.2441860465116279
3857265,2022-11-22 16:00:00,Poland,Mexico,85,0.529135,59,35,97,1.004484855501983,0.8538121271766854,0.6225117647058823,0.4117647058823529
3857301,2022-11-25 13:00:00,Qatar,Senegal,84,0.9029659999999999,61,28,95,0.9224761319972314,0.7748799508776745,1.0749595238095238,0.3333333333333333
3857301,2022-11-25 13:00:00,Senegal,Qatar,94,0.960085,58,25,93,0.6650128640561372,0.625112092212769,1.0213670212765957,0.26595744680851063
3857268,2022-11-23 19:00:00,Belgium,Canada,85,2.546212,62,37,95,0.7150238901604417,0.6077703066363754,2.9955435294117647,0.43529411764705883
3857268,2022-11-23 19:00:00,Canada,Belgium,83,0.65249,43,19,94,1.4761921103685727,1.2252394516059153,0.7861325301204819,0.2289156626506024
3857269,2022-11-28 16:00:00,Brazil,Switzerland,76,0.28862899999999997,34,14,92,0.9684224409178886,0.7360010550975954,0.379775,0.18421052631578946
3857269,2022-11-28 16:00:00,Switzerland,Brazil,89,0.922731,68,35,95,1.6029923560741046,1.4266631969059531,1.036776404494382,0.39325842696629215
3869321,2022-12-09 19:00:00,Netherlands,Argentina,111,1.939196,71,27,121,1.3740120640741063,1.5251533911222581,1.7470234234234234,0.24324324324324326
3869321,2022-12-09 19:00:00,Argentina,Netherlands,108,0.569538,79,38,120,1.1268362245861638,1.216983122553057,0.52735,0.35185185185185186
3857292,2022-12-01 19:00:00,Costa Rica,Germany,91,4.316106,82,59,99,1.0465836545434244,0.9523911256345161,4.742973626373627,0.6483516483516484
3857292,2022-12-01 19:00:00,Germany,Costa Rica,87,1.034745,46,15,100,0.7854812330822029,0.6833686727815165,1.189362068965517,0.1724137931034483
3857295,2022-11-27 10:00:00,Japan,Costa Rica,86,0.199368,33,10,96,0.7854812330822029,0.6755138604506945,0.2318232558139535,0.11627906976744186
3857295,2022-11-27 10:00:00,Costa Rica,Japan,81,0.7735339999999999,66,33,95,0.8499782354004932,0.6884823706743995,0.9549802469135801,0.4074074074074074
3869685,2022-12-18 17:00:00,Argentina,France,133,2.272618,72,33,123,1.3015141674773683,1.7310138427448998,1.7087353383458646,0.24812030075187969
3869685,2022-12-18 17:00:00,France,Argentina,113,2.758307,72,37,123,1.3740120640741063,1.5526336324037402,2.4409796460176993,0.3274336283185841
3869684,2022-12-17 17:00:00,Croatia,Morocco,87,0.991456,52,23,95,0.87190571165222,0.7585579691374313,1.1396045977011495,0.26436781609195403
3869684,2022-12-17 17:00:00,Morocco,Croatia,85,0.813293,58,29,96,1.0246561782916976,0.870957751547943,0.9568152941176472,0.3411764705882353
3857256,2022-12-02 19:00:00,Serbia,Switzerland,91,3.103515,54,23,97,0.9684224409178886,0.8812644212352787,3.4104560439560436,0.25274725274725274
3857256,2022-12-02 19:00:00,Switzerland,Serbia,98,1.1890040000000002,59,28,99,0.8836290813235866,0.8659564996971149,1.2132693877551022,0.2857142857142857
3869151,2022-12-03 21:00:00,Argentina,Australia,73,0.426117,40,20,96,0.7341728707692982,0.5359461956615876,0.5837219178082192,0.273972602739726
3869151,2022-12-03 21:00:00,Australia,Argentina,83,1.200972,50,15,97,1.3740120640741063,1.1404300131815082,1.4469542168674698,0.18072289156626506
3857257,2022-11-30 15:00:00,Australia,Denmark,92,0.737155,71,40,95,1.070602487212355,0.9849542882353666,0.8012554347826087,0.43478260869565216
3857257,2022-11-30 15:00:00,Denmark,Australia,86,0.469723,53,23,96,0.7341728707692982,0.6313886688615964,0.5461895348837209,0.26744186046511625
3857258,2022-11-24 19:00:00,Brazil,Serbia,79,0.15223799999999998,44,18,97,0.8836290813235866,0.6980669742456334,0.19270632911392402,0.22784810126582278
3857258,2022-11-24 19:00:00,Serbia,Brazil,90,2.123891,57,35,96,1.6029923560741046,1.4426931204666942,2.359878888888889,0.3888888888888889
3857288,2022-11-26 10:00:00,Tunisia,Australia,87,0.359037,58,25,93,0.7341728707692982,0.6387303975692894,0.4126862068965518,0.28735632183908044
3857288,2022-11-26 10:00:00,Australia,Tunisia,104,1.052171,65,37,96,0.7937444980266843,0.8254942779477517,1.0117028846153846,0.3557692307692308
3857267,2022-11-29 15:00:00,Ecuador,Senegal,89,1.707463,56,28,96,0.9224761319972314,0.8210037574775361,1.9184977528089886,0.3146067415730337
3857267,2022-11-29 15:00:00,Senegal,Ecuador,84,1.001661,56,25,95,0.6972277687610157,0.5856713257592532,1.1924535714285713,0.2976190476190476
3857287,2022-11-24 13:00:00,Uruguay,South Korea,77,0.492993,57,14,97,0.8111311847268484,0.6245710122396733,0.6402506493506493,0.18181818181818182
3857287,2022-11-24 13:00:00,South Korea,Uruguay,77,0.417293,50,29,96,0.985809127618053,0.7590730282659008,0.5419389610389611,0.37662337662337664
3869486,2022-12-10 17:00:00,Morocco,Portugal,112,0.74412,85,47,97,1.0971540748884356,1.228812563875048,0.6643928571428571,0.41964285714285715
3869486,2022-12-10 17:00:00,Portugal,Morocco,66,0.580931,33,13,97,0.87190571165222,0.5754577696904652,0.8801984848484848,0.19696969696969696
3857260,2022-11-30 19:00:00,Saudi Arabia,Mexico,105,2.322123,88,38,97,1.004484855501983,1.0547090982770821,2.2115457142857142,0.3619047619047619
3857260,2022-11-30 19:00:00,Mexico,Saudi Arabia,94,1.076111,60,21,96,0.6600224633202596,0.6204211155210441,1.1447989361702129,0.22340425531914893
3857264,2022-11-30 19:00:00,Poland,Argentina,65,2.89711,50,33,96,1.3740120640741063,0.893107841648169,4.4570923076923075,0.5076923076923077
3857264,2022-11-30 19:00:00,Argentina,Poland,66,0.197595,30,8,94,0.8298069126107784,0.5476725623231138,0.2993863636363636,0.12121212121212122
3857289,2022-11-26 19:00:00,Argentina,Mexico,73,0.206392,52,18,95,1.004484855501983,0.7332739445164475,0.28272876712328765,0.2465753424657534
3857289,2022-11-26 19:00:00,Mexico,Argentina,82,0.325204,48,15,96,1.3740120640741063,1.1266898925407671,0.396590243902439,0.18292682926829268
3869254,2022-12-06 21:00:00,Portugal,Switzerland,86,1.271826,54,21,94,0.9684224409178886,0.8328432991893843,1.478867441860465,0.2441860465116279
3869254,2022-12-06 21:00:00,Switzerland,Portugal,77,2.284263,49,27,93,1.0971540748884356,0.8448086376640954,2.966575324675325,0.35064935064935066
3869118,2022-12-04 21:00:00,England,Senegal,75,0.9728079999999999,42,19,94,0.9224761319972314,0.6918570989979236,1.2970773333333332,0.25333333333333335
3869118,2022-12-04 21:00:00,Senegal,England,77,1.0200230000000001,54,24,90,1.2452804301035594,0.9588659311797407,1.324705194805195,0.3116883116883117
3869519,2022-12-13 21:00:00,Argentina,Croatia,92,0.410054,63,24,94,1.0246561782916976,0.9426836840283619,0.4457108695652173,0.2608695652173913
3869519,2022-12-13 21:00:00,Croatia,Argentina,91,1.864363,48,22,94,1.3740120640741063,1.2503509783074367,2.0487505494505496,0.24175824175824176
