player_id,player_name,team,tournament_impact_rank_outfield_v4,tournament_impact_score_outfield_v4,tournament_impact_interval_low_outfield_v4,tournament_impact_interval_high_outfield_v4,tournament_impact_uncertainty_std_outfield_v4,bootstrap_rank_best_outfield_v4,bootstrap_rank_worst_outfield_v4
13314,Famara Diedhiou,Senegal,332,-0.008679257998801343,-0.33772952244500704,0.500895011374367,0.27986491693722293,136,525
13454,Nouhou Tolo,Cameroon,340,-0.019176375404593125,-0.47892128209119983,0.5787893512506809,0.3200979443456864,124,550
13620,Éder Gabriel Militão,Brazil,107,0.6107133864700957,-0.18804745717518154,1.7055949715380745,0.6003417648634874,32,448
13621,Danilo Luís Hélio Pereira,Portugal,511,-0.21437173273700694,-0.25692702340318935,-0.12926115140464217,0.0420712106087663,358,485
15452,Carlos Uriel Antuna Romero,Mexico,379,-0.07856823728122131,-0.28648949374141197,0.21547881719712692,0.16045223827756053,208,498
15872,Érick Gabriel Gutiérrez Galaviz,Mexico,484,-0.1933059814323222,-0.2622008040906444,-0.05551633611567776,0.06903261257921926,310,494
15890,Noussair Mazraoui,Morocco,251,0.17652703353851196,-0.3838332856020983,0.7936935621418342,0.3587880862614902,91,534
15957,Miloš Degenek,Australia,279,0.10432649683739466,-0.31655768241862414,0.8836286713565338,0.39001280608756667,88,515
15970,Pape Abou Cissé,Senegal,467,-0.17753905989741386,-0.28389031710242507,-0.005392926486414255,0.08425078215012087,303,500
15971,Cameron Carter-Vickers,United States,477,-0.1846907637880917,-0.2800576072034927,0.006042923042710247,0.09632506257160278,285,508
16015,Nicolas Moumi Ngamaleu,Cameroon,403,-0.10648541289543831,-0.24108254101971818,0.15431689427932166,0.13522520446788278,230,465
16026,Djibril Sow,Switzerland,181,0.32105823571527325,-0.2682797108273672,1.0410838875076511,0.4155009742394657,64,497
16028,José Diogo Dalot Teixeira,Portugal,326,-0.0019402680981272236,-0.3136011188551007,0.47154733164634044,0.25473481548413945,143,525
16120,Richie Laryea,Canada,245,0.18248249720485982,-0.3758250065824491,0.8365867908909607,0.35024012983756336,87,517
16190,Rasmus Nissen Kristensen,Denmark,293,0.06690411048507439,-0.3491868135135686,0.6712838169962603,0.3141984459744101,113,536
16252,Mark Anthony Kaye,Canada,438,-0.1539352475616361,-0.24533171079739838,0.02885767890988844,0.0939112591556271,272,477
16308,Leandro Daniel Paredes,Argentina,230,0.20989777696361867,-0.2976930684336185,0.8468579207322438,0.36303412044910527,85,515
16346,Ngoran Suiru Fai Collins,Cameroon,244,0.18586807772488873,-0.43121832230064533,0.9634637044340929,0.4012904241606048,74,525
16352,Issam Jebali,Tunisia,162,0.3649783088771255,-0.32817110876300815,1.29799005247822,0.5056563853846794,45,527
16459,Cyle Larin,Canada,223,0.23563090185650565,-0.3924378119182756,0.8636996156312868,0.350178533384432,85,515
16489,Nemanja Gudelj,Serbia,296,0.059817510693283664,-0.34044007305860063,0.6420274725896934,0.3303487184837529,114,522
16527,Mislav Oršić,Croatia,157,0.3797949586822966,-0.1486784885184386,1.1143798715727151,0.3902443525200018,61,393
16532,Daniel Olmo Carvajal,Spain,22,1.584014116851507,-0.03364267347569416,3.1330720397179816,0.9850576197024338,4,295
16554,Joakim Mæhle,Denmark,163,0.3641135411947036,-0.24747939321377915,1.3021130713057003,0.48349286949411974,49,486
16559,Leandro Trossard,Belgium,356,-0.043995272768589,-0.3390235418102962,0.3894841594902224,0.23406434131035614,164,529
17033,Mohammed Kudus,Ghana,117,0.56762822139912,-0.17869182737807868,1.529922279661495,0.586110397475481,28,400
17042,Andreas Skov Olsen,Denmark,216,0.24722093600452807,-0.3276541172826896,0.9081653543396909,0.4072601794498609,75,513
17043,Victor Nelsson,Denmark,365,-0.057953284450525,-0.23938953329504226,0.3049192132385095,0.1849352444597218,182,471
18015,Dušan Vlahović,Serbia,307,0.035833013461872065,-0.21658093480128884,0.5025736519022985,0.23026094347137052,146,438
18242,Tim Ream,United States,103,0.6193587142505367,-0.24637198573709623,1.612926268469206,0.5795105902236046,32,456
18360,Rafael Alexandre Conceição Leão,Portugal,265,0.13242562486483386,-0.21633560768133217,0.5776960654894882,0.25176495233183477,122,442
18395,Vinícius José Paixão de Oliveira Júnior,Brazil,48,1.1431553404560113,-0.0955777076891144,2.5521184935657546,0.8234778141009944,11,338
18722,Mathias Jensen,Denmark,291,0.07113899797334755,-0.3392006430904302,0.5481059558062958,0.29149339587900214,124,520
19597,Marcos Javier Acuña,Argentina,66,0.9093734745373523,0.04318072762793883,2.0780980127467625,0.6279428959635032,20,277
20005,Toby Alderweireld,Belgium,282,0.10059841437951636,-0.318663123123237,0.616666207115885,0.29867926317445637,116,520
20016,Kléper Laveran Lima Ferreira,Portugal,140,0.4630394438054012,-0.2485148697489881,1.443023885565328,0.512778898272616,42,477
20033,Luuk de Jong,Netherlands,435,-0.14915975729630546,-0.256290039397331,0.0651008069057458,0.10997703312416379,256,486
