cluster_id,possession_count,avg_back_line_height,std_back_line_height,avg_defensive_hull_area,avg_defensive_width,avg_defensive_depth,avg_defenders_behind_ball,avg_central_defenders,avg_defenders_within_5,avg_defenders_within_10,avg_nearest_defender_distance,avg_mean_defender_distance,opponent_pressure_events,opponent_counterpress_events,opponent_defensive_actions,shot,goal,xg_generated,entered_penalty_area,z_back_line_height,z_line_height_stability,z_hull_area_per_defender_log,z_defensive_width,z_defensive_depth,z_behind_ball_share,z_central_defender_share,z_near_ball_5_share,z_near_ball_10_share,z_nearest_defender_distance,z_mean_defender_distance,z_pressure_rate,z_counterpress_rate,z_defensive_action_rate,possession_pct,style_label
0,3121,43.73433608478253,16.011772461546393,406.7798560971957,32.29814463070708,20.69716499193212,4.03569492294018,5.525283967424194,0.943993903159349,2.101727692320141,6.805530597745363,19.574467570322525,1.6026914450496637,0.3300224287087472,2.8029477731496315,0.22108298622236464,0.031720602371034926,0.028130697532842038,0.4344761294456905,-0.16981095430886006,-0.007005753559210527,-0.5160200375398059,-0.6172825132843441,-0.4216032904142824,-0.4284620921874471,0.0976316783092073,0.6733835325864992,0.814911774824781,-0.4647678637755679,-0.7531483540848888,0.06259186754490408,-0.1318076462153178,0.019096802623848406,32.225090345895715,Compact Pressure Block
1,5091,48.213732822999944,14.023379740946355,624.0428902927256,40.04565869241648,24.822600481044883,5.630083695677346,5.718174498131965,0.47167367521937226,1.1727914669004738,9.2586156979749,25.17105180290028,1.4940090355529365,0.17383618149675897,2.3847967000589274,0.07228442349243763,0.0076605774896876845,0.006318936751129445,0.24160282852091927,0.06600467612465906,-0.22340261830315616,0.44107535245161794,0.4405686704210682,0.3059446196772408,0.5106766910590401,0.0030720344908658427,-0.6004373880608175,-0.6128576209317208,-0.003740766231894727,0.20170042188923742,-0.32906164179938263,-0.23629269654414706,-0.42941388625274707,52.56582343830666,Wide Retreating Block
2,727,40.075332538894244,32.56893351860644,333.091329875107,29.950847576849608,18.65472607744843,3.3367262674138494,6.3080940683662154,0.9368952039400665,1.8785960745880714,23.175521094870987,36.19634390767222,0.4965612104539202,0.07702888583218707,1.8569463548830811,0.18019257221458046,0.011004126547455296,0.015962590096286106,0.6066024759284732,-0.35901390218463763,1.7433281453344838,-1.3167472264561075,-0.9288384550129867,-0.7819162177953163,-1.1601013352036769,0.228037856927207,0.404324867715947,0.2135355286961627,2.3970574850928776,1.9028982244220194,-0.2668434913591823,-0.19522751691572682,0.8488447281193873,7.506453278265359,Set-Piece Compact Shape
3,746,58.76893113878552,14.745296565532083,628.4043719543438,40.61261223093997,25.58089887133172,3.9751547125427895,4.841544879013019,1.027197771893993,1.9487483336019626,7.310543370540894,23.536524958926325,1.7412868632707774,1.6528150134048258,2.8431635388739944,0.024128686327077747,0.002680965147453083,0.002932229222520107,0.04423592493297587,0.6098569559457698,-0.14502932308110505,0.43198277676161395,0.481057881556602,0.4379529503261906,-0.5619720828035875,-0.6516510959545709,0.8863975316161702,0.564984141518955,-0.3660536835554969,-0.08001051460318397,2.243832195725385,2.3542468991179533,2.023371121422132,7.702632937532266,High-Intensity Press
