transition_penalty,dr_policy_value,ci_low,ci_high,clear_winner_rate,fallback_rate,observed_style_match_rate,mean_propensity,minimum_propensity,observed_behavior_value,dr_model_only_value,dr_fallback_only_value,dr_always__Patient Build-up,dr_always__Short Under Pressure,dr_always__Direct Long Play,value_rank
0.0,0.03605327762400844,0.032467136719951474,0.03979633894791185,0.8549303045947341,0.14506969540526587,0.5511615900877646,0.4756374296924486,0.05,0.02626190290420342,0.038801204387879026,0.03574688995612922,0.036060036729217315,0.012325725647650032,0.02232114890013526,1.0
0.25,0.03561583758596355,0.032068869039273584,0.03937423159511351,0.8548270521424883,0.14517294785751161,0.551781104801239,0.4756374296924486,0.05,0.025733514571730523,0.03835477911343022,0.03564211269157827,0.03560070642307974,0.011475562319082398,0.022145752566631545,2.0
0.5,0.03511519505536373,0.03155047832167485,0.03888992162521576,0.8543107898812596,0.1456892101187403,0.5516778523489932,0.4756374296924486,0.05,0.025205126239257625,0.037925108136693836,0.03514137611694217,0.03514137611694217,0.010625398990514763,0.021970356233127836,3.0
1.0,0.03419245325753818,0.030510686556248896,0.03811892277173712,0.8534847702632937,0.14651522973670625,0.551781104801239,0.4756374296924486,0.05,0.024148349574311834,0.037022724967958054,0.03385068913749195,0.03422271550466701,0.008925072333379492,0.02161956356612041,4.0
1.5,0.03327709524947901,0.029491573286573345,0.03719241396402431,0.8518327310273619,0.1481672689726381,0.551781104801239,0.4756374296924486,0.05,0.023091572909366042,0.036138957591719915,0.03297490944681093,0.03330405489239187,0.007224745676244221,0.021268770899112985,5.0
2.0,0.03236262389000362,0.028461146801655,0.03626165223918516,0.8475993804852865,0.15240061951471348,0.551781104801239,0.4756374296924486,0.05,0.022034796244420254,0.035269358344257436,0.03209912975612991,0.032385394280116706,0.005524419019108951,0.020917978232105568,6.0
