cluster_id,possession_count,duration_seconds,players_involved,pass_count,pass_completion_pct,average_pass_length,progressive_pass_count,long_ball_count,switch_count,cross_count,carry_count,progressive_carry_count,total_carry_distance,longest_carry_distance,dribble_count,net_forward_distance,total_forward_progression,directness_ratio,progression_speed,width_std_y,width_span_y,under_pressure_actions,opponent_pressure_events,shot,goal,xg_generated,entered_penalty_area,z_duration_log,z_players_involved,z_pass_count_log,z_pass_completion_pct,z_average_pass_length,z_progressive_pass_share,z_long_ball_share,z_switch_share,z_cross_share,z_carry_count_log,z_progressive_carry_share,z_total_carry_distance_log,z_longest_carry_distance,z_dribble_count_log,z_net_forward_distance,z_total_forward_progression_log,z_directness_ratio,z_progression_speed,z_width_std_y,z_width_span_y,z_under_pressure_rate,z_opponent_pressure_rate,possession_pct,style_label
0,5473,34.134460624885804,6.650648638772155,9.828247761739448,86.32530641330166,21.521822766307327,2.8598574821852734,1.644253608624155,0.27334186004019734,0.21542115841403253,8.270601132833912,0.8488945733601315,46.97953754796272,17.74823387538827,0.2156038735611182,44.07847615567331,102.45026493696328,0.23420069431755894,1.7824539740544492,18.69256349351361,58.14001461721176,3.9645532614653756,1.9347706924904076,0.14927827516901152,0.020829526767769047,0.016902890736342043,0.39667458432304037,0.7764690642512129,0.7427029743122779,0.7479857503831876,0.4548953376595242,-0.14409665490185253,-0.20506926274535073,-0.2014516862666176,-0.04252255537361849,0.02782121878331985,0.7566255517600581,0.20602274581400024,0.7612776615404858,0.60906491626421,0.16019146698649855,0.2818075139505706,0.5952373799732417,-0.23317722906745628,-0.2964647631234379,0.6726459192560218,0.760191139583626,-0.2998471824849715,-0.19248887776225707,50.954287310306306,Patient Build-up
1,1687,6.707021339656195,2.5459395376407823,1.6917605216360403,36.286325429756964,43.62863781861292,1.3278008298755186,0.9614700652045051,0.09247184350918791,0.05572021339656195,0.5151155898043864,0.056312981624184945,2.903892116182573,2.466267338470658,0.033787788974510964,52.59964433906343,56.60960284528749,0.7837569650266746,10.435924007113218,7.175458209839952,16.861173681090694,0.8043864848844102,0.25429756965026673,0.04860699466508595,0.004149377593360996,0.0049321232957913455,0.2015411973918198,-0.8466765961320107,-0.8863412515586384,-0.9121656600913652,-1.071310584980616,1.4492543771707909,1.5040869441097,1.2778836137018517,0.1917326783397915,0.020803437862136478,-1.176470385000313,-0.29064278227644336,-1.1824128204704745,-0.8284026171412453,-0.2983408922874207,0.5295318955140046,0.11484461905329266,1.2138942120871932,1.6404306603097103,-0.7605376751567983,-0.8876282660396015,-0.06124139034153902,-0.32947511002380364,15.706172609626664,Direct Long Play
2,3581,7.0739516894722145,2.9712370846132363,2.3373359396816533,65.16356771851439,17.217484222284277,0.6914269757051104,0.3610723261658755,0.05361630829377269,0.05277855347668249,1.5702317788327282,0.10332309410779111,7.143724378665177,5.493988271432561,0.10723261658754538,11.232979614632786,22.73398492041329,0.2320461602904217,1.6186335101926836,7.912481150516616,20.466238480871265,2.1128176487014803,0.9505724657916783,0.10695336498184864,0.013404077073443172,0.014896297961463278,0.2234012845573862,-0.787844672150847,-0.717552551530766,-0.7134606376076666,-0.19054488303498374,-0.4625107908431408,-0.3951551521105167,-0.2941202394241346,-0.02533568355191691,-0.052320840568146926,-0.6021519422751381,-0.17795255910071578,-0.6064625002729374,-0.5406023657069924,-0.10428003728797197,-0.6801599641395133,-0.9638305090579342,-0.2154874507413869,-0.31970256223622073,-0.6697470142693913,-0.7436741754069748,0.48712031701938735,0.4494041157785503,33.33954008006703,Short Under Pressure
